"contract_id","execution_head","production_order","global_chunk_order","group_order","chunk_order","pair_count","pair_subset_sha256","distances_bytes","distances_sha256","status_bytes","status_sha256","exact","all_active_levels","grid_points","level_cap_applied","scientific_engine_version","workers","retries","outcome_label_state","biological_outcomes_computed"
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",123,123,4,30,250,"1aa38f04bce8154289d28816a80705af498085d5c98071a7b8b7577d8c0d77f7",248602,"4e8d6c1986185c5ee4ec354f6025667f63b90cb66cd65f746d0110ec4efaa3a3",892,"d767dd4cc4aaded099532cd69a9a7a846130bf5c19881ada5eb143d6093bf8f0",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",124,124,4,31,126,"b60dbdb6b01820de3514100d3569bee0cedcdf5eadb4a67b7d9cb9383dd4c802",125604,"942c4a198145d9c24f4b17b6167f285c92f1b8a16d54979a1c05c77c84c5992b",891,"7e9bd9b1155e48d23ad9b8dda8cb1a8c4e42fd1a34711a9078c9bea5d236a638",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",125,125,5,1,250,"71b5d00d0c3c6703bdef5c01d02135591d0e5c8d121158dd5c58e05d39d0269b",238927,"e1502d7cc2a96d472d872e94ec11e57321b3aadf9d3f423f10cd85d803a8c7cc",875,"b902cd779a807d79c0a2c59ecfc390bd658c0d5b822a2bc2a928a2b5dcfddb6b",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",126,126,5,2,250,"9445b4d1159993e3e29779c5e70a8d1c71e8cb2b09827ff839336e4b3c3b6258",239037,"f9f990d7153cf34899362378ffb5be8b238adfc986d1d4283e5efab0585e7684",877,"83b5fd6a5d9984632a2b95a10894527d0bfe4583b380da38fe87c0387be7741f",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",127,127,5,3,250,"9b6244977f45e3c3864d2eb78b2e4cb170f4475875b89e12492fba3fbb348cc2",239037,"7ea7bc29bf07d6a9d5391f25e3b24dd26e658b573132480b0e1e7f67d393775e",877,"e2ef8eafb5714b8cbbfd3541bcee6223d564b8a252915c6b1d769f1d84efed18",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",128,128,5,4,250,"766dc8147240c82001375afa587d605436a91001878fb85ee7c57416fc5cd64b",239188,"dd73132dff590158e94ec93088fe04879f0ae4bf671d11452964ae003c6c4e13",878,"052591c3f29541ec6274ce4b4992a09f18f8324cb7be571e5daf0012c3d1da56",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",129,129,5,5,250,"7a7072662fadef890b17a390eb336611093c7473aed0fbd6c012d4379469aac5",239318,"dc7bf88bf0a60e82da692f2ec3331ba70ea7be66df9459e193f7f7950d92a24e",879,"854cf399e3af70a73997ba2ffc9dd42b4569f9dc6fd961853c30c01186b7126c",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",130,130,5,6,250,"0587c5a959ac98e07b7adcc129a731e40a481e80a6c3072a9e3a56ac051425aa",239314,"19b5989f157ffc9c920477add8a2a240ff5f138feb97637b3903dbf6d57827ac",878,"f9ea130fd6fd7bceacbbedbdb35ae4b76741389700e36d6f95f898c3018be818",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",131,131,5,7,250,"f038a18b681d1a10ae48c6a2898e7c61e57b030d3121b489dc9064a76c8dbc87",239408,"2c13ef51d10788f1d12b3ddac347c0a82aec7d99448d00c2a1ba19569d7be9e7",879,"bc5e86de17ebc37f9f01e68279600a138ab24478ba427658ad4235859f99e036",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",132,132,5,8,250,"0425c9d4fa2b1c05c3ec0af8644daf6bd2b15883423f29732907083cb3539a7a",239319,"c107c48d9a5aaa8353be3eb8229dc34764efc1bdb59ce825f9484c22c398bbe0",879,"12f3afe9f257e9679bec2387f4196c299f18a846fbcd3ee3db6175bd25d5e72f",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",133,133,5,9,250,"7b89f09575eb022b55670661398734c97fe596cbb832057256eb69a698a91112",239414,"444267169cf05455a5a3f6d63815663213ec9c03de643a272cde1062906849ed",879,"eb53aa858a8e9dda96a091a141e84319316ddba7076d2b82ef17924e59d9edda",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",134,134,5,10,250,"5fbe1a590e25a9e0806e72c3811007a18543cb464d91df1c9e9cbe8161942f55",239673,"55e7673c3e7974c32f9e039c1f3b226e0daf6215f09c92362e16d16d9d2c8a04",879,"7eec8caef4531adafcdcd6a57ca20f3085c9f5f5c2eda208ff325a67c4382ae2",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",135,135,5,11,250,"a068577e7fb91a751eab8114e3bc9a1f5a00a3eaf0e416c10fd04e45a121e26e",239519,"b7c6b96de612243a2b4baeffcf99eb6a318ab6d887f60da42812a083443acaef",880,"7470464ddb7c9062da27a5532bd722d2e959792d68482d933de06953276b1f7f",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",136,136,5,12,250,"cecefb081be1c7b50ae7270882ffd86eb70a06ecba64dfd4b917a36d9a788884",239690,"e15da7e4a0be523b136f2f372c014635afc58beed128905d6541c5629cee97de",880,"1d082c769ea5145f3ad99bb5732a5ba8e133680cfc4ca4c1ff36e59b8e6caa60",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",137,137,5,13,250,"ddd54e919e857c22a1c5c8091cc8b0468ac051df11ac28a1f5ea75626d133e24",239639,"ff85d77c14e05e59c56afaaef2a2115595a7626714a607c6ec2f35fd50638465",880,"fee2807759a8297ed7f24234aa0ac23a0c51ae01597e2edcce61fb7f14d3aa04",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",138,138,5,14,250,"ad6ee1dbde527d390581e37b7d079319527a05b2b00da4ad37b0f5a9d47acdb8",239553,"7b315f95c873836e33f00acdb90df360eb625ef5852fc4f6afdc513f64e66c72",880,"596c26c402d26c8ce33a4caadd76e124842bab3838ff53dc062ab2707e1fce81",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",139,139,5,15,250,"deaaf436604e9c862322c938c1f17d3da51790e19952f5c81326578875dc59bb",239599,"99c61e3de9a5796890547f57662b70970a40f8a685dffca5104fb77625b46662",880,"8766792f5cf3db8c51b8950e1193c607f2ef291bfc25610603e5b321d1dd83b9",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",140,140,5,16,250,"56bd81b9958cdb3e8c395841d2811fbf3b9accec0f0df6c4d87e406e5e1a2b9b",239555,"52ae284f63496a6482f07028690151a39cfa603de087a03f490432804e50eac6",880,"c7ba677cf2c1a1b7dbb71488bef4201a0c58da89d37b314906ae45097a5c74cd",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",141,141,5,17,250,"8445e1db26bafff4a9e042ccd27c9aeab6007ae12bd296cad4b7a8a8ad8ce00b",239535,"fa3f3d0ea3d19223dbabab702643ed96635353571f80695ae450897d7a594683",880,"529e8fb086624122d7e6745a4204fa23a194dade5732f047d7270b870d6c223f",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",142,142,5,18,250,"b67e5af6fa7ca206fdb796ae7afdf01fc3d4ff67b40c69bc2a8d433c99dcfe9d",239556,"167cd31d577fb2fbdd8d4e1307beb2909e15d011ee58859e2f0f3c2c3e68327c",880,"a2e77eb5de36711685e34040034f4d54815f2f7680fd419aa4f3685ae5e9fadd",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",143,143,5,19,250,"db222cf48214779430e72f459c56d17b96c14e81b2fc4ab075ff305396051d34",239535,"482f0ac5dc7ac60089a0b95b11af5d47dca6889b6def0aa966541aaf6ebaea6a",880,"393827091928da107e7066aa9b63fa9e98eea43114f714984f81eeebca41282d",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",144,144,5,20,250,"a5aef11ea145c032dbfc4e96b8770314ebffa8fbc9ff85951b05b33589c64cfe",239578,"3df17b87bb37c277d7c85bb4bef2bdeb592f99b98c78314360966e416bab8182",880,"e2a31bbe246a514501290e40440835ce9d6f0022273f633ec4c440661d3526e2",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",145,145,5,21,250,"0a83b8cdcee4d4f26fbeb2073e1c41d493138f25f13cf19f6bfd53541c4975b7",239515,"a6cf1eecb3222b1e3346a29cf9b6cb7ad3290c1b7da2b87a54c74b80731e8424",880,"f9ed9294926957d6cd09cbc608445fc9575db593a7d77f133362d5db7c8fc7c3",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",146,146,5,22,250,"011b6ed0d6a7735a2242a78fde2dee52604db6bf0f1ebf2c89fc187ac3e10791",239596,"1ef9510a6400c922f57f3a4304af6beb98b00259bec4e8e88caeecb513d11f65",880,"93d084509ad160f18f785e3ff27252e33365151939140847b835015e545514df",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",147,147,5,23,250,"e5d2e175d9c8698c60d5f5f9b02e858632a0698c164db5957c9742f876064375",239665,"9902988c8acc847caf0ad8bf82750097fcb5063cb44072a37fe5f63cb4ca63cd",880,"6bb51a37e3dec7ff3d1225287f55a01c631af18e1eeb2dba07f23fd2d3849c83",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",148,148,5,24,250,"e11713898d84a045ae4a855ace97a1f46c019117817c14f55ead29f99490803b",239591,"d296fb77755df78406b72e7fd288b057bde3d03c13e52f96763b1e29e0deee7f",880,"447bd72431381f77fe73e7b0f3f7bc65c91b8a3cfc108e441b2bcef26ab49f44",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",149,149,5,25,250,"e98f8fcbac9ba91ae322d10e7d4251cca7dbc36919163a6f474001b93262971d",239597,"0616899a18b5810daa49da65191d0f33832d535902794d66553a382602aef3ac",880,"7180a03cd632c794688bdaff24aba60791c87120c1fe7e48006128d1241ed6a5",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",150,150,5,26,250,"301084782f9f6cd940e08304b9aca760fa8211bdee7dd19dcc8808701cc8b7a1",239525,"2962803214bd078c7bae26e7ebc90ad2c7806ca1d3fef6bee749f0b3181e0088",880,"a90d451641662714218f1e99588b30febe2f5da1bd5ab584666a8836ef91588f",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",151,151,5,27,250,"c930d53fb02fca3946193622962fc2ccd1aabe6b9efecd9f9cbcb33a5472c2e1",239604,"55cf1ed568ad67f3250d606028c9eaca36119e037f8e86b1e3abe49837af1f85",880,"40830793222bae2702966a51401c853eeb5109dd9a3dca8b1b43dce470c6ede9",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",152,152,5,28,250,"4ee98217ad20fe1861699298349154f4024393e76b6eac165d7de72a72359c39",239674,"42a9853e6de99e6acdd472866abfaa320739fccb27e7f61c3514d39f1b6dbe54",880,"b1b349fb65b82360678857d645b33b84f8d251486ae391f68a2f438765981f39",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",153,153,5,29,250,"16f52e6319f425d3475a774f16e13392a91a41087eafb3f048deb54b57f5a060",239634,"b7544977c88129bf59465dec3fe9959084b5e2d875f0a491d92fed54613003b0",880,"61b68a7522b951ea09a1734bf21aed848afdadf5515b50d6d9f6ea0bba2f1824",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",154,154,5,30,250,"a38f6004c3045bc2524e5042cad6563c6806bfb9de41eeced481a82c6a073788",239776,"2fb5566bd4053c91581030a59277358810e67bfec0f5e7bc588af491f2b3dd13",880,"004b2a5cb6410a8d5c9cc89264a44141b2b6f37b1d88e6f9aa94b5c8c77dc263",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",155,155,5,31,126,"560001ca085001c2ced5c14a69f916784cc967d9f1bd95c39a72f703b98d1ea1",121111,"1a38775e85612dd90add39f2df527051402cc078a6435e21dcc57f0965f0d39d",880,"edc92055cc93838890880f6d58b4a7c0a2726db2c3e8e37c56e6874eac56f607",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",156,156,6,1,250,"123a17c09f68c646939f4ef0ddeee4f9eac7a9b49329c157b5b7362ec9564126",247972,"babb4f26167cbd5fdf42bb630f193147a858724be86d120ded8574cb795bdbc5",887,"3f54c8099582e4263f2bc841dc406ee9bc17f50770b52b6fdf1bc7e11dbbdf2e",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",157,157,6,2,250,"2f775c8ddb9c80f0f6773a1df085dab456ae2e130abbd925238f6b93ec76dc1c",248147,"ff01bfbf2a56bdad9fab549f01725621f1178351e5492740623d0a0c7fffff34",888,"0b9f102bc377977d194abeed801abd0f66c675dbaf4fff90f0614df385817d7c",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",158,158,6,3,250,"a64da0f0bc5299b13b1f32ddf5b1785e42e519d87c00b8a4f88c48e1dee0c9f6",248035,"b23ceffd6e3da6c69ecc3f31598a0be4d79cd34c956d116398f502df52d008ce",889,"ef728b6a446d6db9926f9f41b12474e515cda6949fe9516215ab8db536d723e1",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",159,159,6,4,250,"924a83c6cc89c1dbfcde736047012121af78df6818233ee900a1ba563b5c6c45",248083,"a644a436bd6274659516d5bcb359ad7af312b59842cba677077d97e5a923b6d7",890,"69b0e1479480d87eaa10a2386a56d8b854d05d79afdc8b832c4c1ba4b914fb17",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",160,160,6,5,250,"f171c2a0d2b4c645662caeb70f539a2715655e8683718cfd77874ee0abe5b3da",248329,"1e83e9d2dacbf1a25e882923310d53db6f33c600566d384f776292a28acaa655",890,"92490069a4b1e59d26e2eaebf5f18f3b7db774c11c18e47c4e8fd8c7e5ec01bb",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",161,161,6,6,250,"74405f73543e77642b5bfb15255c2fd7236ef7d6dfaa5e5c7e353f988315494b",248380,"ae003a7f334497dfc2af962e0540aff60bd1ddbba750de78e3ffe6e24da3f741",891,"6bf63457a83546364072e632d6b48d50fa9822e5b941103848aa0c248308647a",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",162,162,6,7,250,"06b9bfe609126142d0a30dfa62520542b66625f46bda1f0b3c78acea0cb1727d",248285,"ec748737931e1352c309163daa90a4204dc31f9ca8e3a9ea45d0abf7463ef828",891,"5fea7f472853a99e077e60aefeed7a25906d118bb3299b992dcbb77191b4ca6b",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",163,163,6,8,250,"5fbcaafff3a98151db429a708bfcc232f013d40a7bd75015915a2bc778b62cd3",248342,"f5c1548af7611632ad809ac77f1608f2f8511dc11101402dd9ea7f3cbc06c53a",891,"c00354219aee6dc9990abb7e045c82811a3681a4f574b9160c356325d9eb85c4",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",164,164,6,9,250,"4b9cdb797fc379f582f1ba4d49c6c5ccb980d5e2f000dc8be2dc9c16baea69a3",248401,"d12a998258ce315e3c60f4dad650e749161d82ee6b74649947670fe4751b3f6d",891,"232cef212e0786f76e8e7a42d89f2571aa893d08d9c38aaf445261c22047c20e",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",165,165,6,10,250,"c5362b9402554051386916a567bea7d320e459be79b0032566fe5a1bc354ecd0",248507,"d0874536745ce3953667088fe8b0735d40dfa60b1b856c094b196a19258216ce",892,"fb7b041110b33d4bbe078412216b668db61fae470c710725bfd41ab68e84d15b",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",166,166,6,11,250,"4a322accf378f3b66e92899f65e841fbe34a2e64133c4de33f566a289f7638c5",248522,"1762b709147169058a4be59f37ebdc8244d3564f8e65cce44a5b9414b2c9c520",892,"50c24a42354c9c3d5bdc5f583173c0778790d2cb55e4f0342a625c4d8198c4a2",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",167,167,6,12,250,"050bda69959f89344684a6201c35c7b239a87ab6800f8e80469363663d2dc5b0",248610,"ef40f7e4d5cde2e887a042336eb1b46e5899c9ec19869874815e184fd525b49f",892,"f66faed038d0a9cd44a74778016f46e70593fb07aa6f05a39ab8cb1f4c5bfcbc",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",168,168,6,13,250,"f399958e6038563db509a0567dab045c3ebf508cbc5ebb4c2b866a32c7e4b344",248600,"6a838ab7d837148562710d89f1e6a69e24fb34a16e1924322a4784c452f2deab",892,"cada9aa0abc88184a1b289abe7ed38d12945e64409f1e8ef68f916f48741aea2",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",169,169,6,14,250,"fc02cb0303ebb7ebd3073a1eb06722c447fdd3f91fc3fb0ec3be06c6e554f4ac",248568,"e1c525a0c670773a6fd3d5c4fead137634e933b129bfb6298a44bac6cbbb01e0",892,"d68baccc6eb41cc6d0b01b397dcc0f150cde3cb633dfaec159833d81d9a311d6",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",170,170,6,15,250,"ef090658ba4ede76be19286631f249e264d6186e48d8f38b430c7ced1657a11a",248620,"ac474a0765618e90f46c856da93419b71ffcbe7829d366fb0d326a9479dbdebf",892,"63b10c82b12f93f6ccdd497a2c7aa86fd0524e149e6f2f3149edcf3ff2accb5f",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",171,171,6,16,250,"3dff17d71334bab430cb46d9f72376885244a104100c1c7dc9557a45d2aa7504",248607,"d5885ba7136c87bcdf86907bec06b2d7d8254a6d234ae07510f34fd2d7435ada",892,"ba78706e9f1385d0b0e1d2aed22481b43fda0d716dd716903f7ed662142e2a5e",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",172,172,6,17,250,"a240d70faabb11ad40ab607efc6d347e6363cf23d587bd7323e9ff14a2fb8506",248634,"f9377ed07be2e9a84b90495a02d2ab3933f48a4547401219144b4bbe814c6c94",892,"cf907a7ab5ee3c47f8dfb9b74ca7ed2dc71dbe285930e9ad1e9771e50fb542fe",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",173,173,6,18,250,"42b0889822d7968b009eaf05755d23e3ae62f98e62476c2e34fefc587bd2ecc9",248620,"eef735d92e6ae2412d2ad8401ff3192ce741b48a70c477759b9aba80d3c04f1d",892,"c4f2db29dbacfdb8e6a1770c4021e8507dcb06cef824a906df39e1f2076d8757",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",174,174,6,19,250,"c80ae448210ecb6044b668d09c19db7269eea25ac3b9e88cc16f91e62905eecb",248626,"612ca24f92545a9521ea3fb8891167cb401e6b9d0113ac1bb2380f73155a0d9a",892,"bcc641a27aa77131db50aec777a25b9a566ea7ae632ba72695ce2faa6a8a40d6",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",175,175,6,20,250,"e0deaaee8e037afe48e166ac8ceeeb204eb6c44f8113c13a49dca98eb71cc892",248606,"53a13b84d7d20d806dc1fe946d41079deb2e169c882bc720e5d9873f5426823d",892,"42cb72bbaaf2b6fc4cc1d2b80a7dcfa7e7be943b88918a03db59a8b05cf929b6",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",176,176,6,21,250,"722f0857d09e470ea32ff8e689e2fe7661fd22edf12674f70cc498860fadaf52",248591,"2582d55673a62a0fdd96fb77353d286e267bad50246b8d77e4594e0802b27d41",892,"e846cb5a0c33743112148ca900d3703b2b23eb41d766baedcd81751e843d5770",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",177,177,6,22,250,"d2e2620c936cf5b8813c66b79f40613ccfb8b24e14f141e12219239bf73a11c8",248593,"1cbe8a1c858fc75c8e0a814037cd7edd85333be88c0c6ab99dc3d23ad6d80b7f",892,"08a076c4aaf8e2a732494c64149ba93dd033c9ec68e1785efee0c6651473cab9",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",178,178,6,23,250,"73cb8a71310ee1387c8a25b7bea55277f77adc5f7965053a564310cbfa0881a7",248573,"3fd805ff83018ee09e85e076f477be3987c8ac183ecc5208d91592e5d48f3405",892,"b17027c7e60b72d98810e7bb0fe0ff0419f125b2602d103473917c2476fdc19a",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",179,179,6,24,250,"2cc24e96c9caeea0bc6c7cf242f096ecb70926a6a3f9ca2476b7ae92c514930b",248541,"e03c054dc07512db96cd9041c8206fc7acba88697e3e2c134b3ae2df4b7f5104",892,"f5d718b3619dcceaff2b217de22c340c68c3687c7f3faa8cea4f71be2535fb14",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",180,180,6,25,250,"fa39409c6e5f712ed52417a1b72af77400b51099f74c01e040f4b671d9a785cd",248601,"557c6919972e6b72890e17f37c05a8c84c5095b661e949742b1374ef1fdb7ae1",892,"c6d7d48e516b71b712f95b213ed8126226698fce42e4703ac4c25b7286d2659b",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",181,181,6,26,250,"61854f9eb573d31e1a5b0f9443f592f2fcac79e07f105bfb7e439141425813c8",248552,"f17b7d461cf70863895c61ca9d8788bd8ce8a0263a3c2cdcf8502aaefba00f1b",892,"1f51dc84a760b93dead4f6e461528faee33b06e57f19101e8774cb2067cca3bc",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",182,182,6,27,250,"f138019eb81362abb7007165790e0da34fc6ddfd6b8e6492a9399d1ccc0b6cf3",248562,"8c74e60508df0bc7b18101423e76e04394382acf52e994cb368852ad04aeef54",892,"3425a3a2319a053608dd681b0ea04c5bdc68949fbe83397bb13a0022502c4027",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",183,183,6,28,250,"33e32a8f9448f343d8a19b3ab0ffb554a46075fc9881506f994a6ba2cf190bfe",248545,"55f77402b8164cf8c532bb250efc8955fea953ec8a11df29e43e8b4af52207dd",892,"7700777b65fb326f76937502672e149766be0f21002e778e604a1f45ac387588",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
"mv08zt_chunk_completion_v1","6515d9b85a2c9467b3cb688e6e9429e0be944d8d",184,184,6,29,250,"971fed04dd21f0300425baac215e20fd17c9e95e7092852064b698a4fe21bc41",248530,"003ced62e5d1b167377a3fb888116bc85d5550859df981fd1b78d1e0c2bce025",891,"ae672fcacbc7787f64b3a5fcff79d5065de765bf4c8ab754478ae7b587c67cd8",TRUE,TRUE,0,FALSE,2,1,0,"closed",FALSE
