contract_id,archive_member,source_path,category,media_type,bytes,sha256,git_blob,source_revision,base_revision
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05d5-method-registry-2026-08-08.csv,docs/audits/mv05d5-method-registry-2026-08-08.csv,generated_audit_table,text/csv,946,b2ab1fff4b839e6a23c45700f525a2bdca07891e96edd07ca62176d2012327e8,115a2c5a9c1a8bb3970c22398e3520bee661fddc,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05d5-production-group-resources-2026-08-08.csv,docs/audits/mv05d5-production-group-resources-2026-08-08.csv,generated_audit_table,text/csv,23856,6c922182a3ac162f5eca5a88833ae2e90b1fbcd20c79625e62172d5bc4a088c0,7a9afb907fdca86be21cd86efc9ae96f3d83a024,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05d5-public-assembly-summary-2026-08-08.csv,docs/audits/mv05d5-public-assembly-summary-2026-08-08.csv,generated_audit_table,text/csv,874,2ab3229623e75d23eb451ae0e678caab36d6585c6e487a57246d27265440a564,6b83560686e209e519860538aedcb1257f3dfe1c,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05d5-public-repeat-validation-2026-08-08.csv,docs/audits/mv05d5-public-repeat-validation-2026-08-08.csv,generated_audit_table,text/csv,1659,89aae3cc2bf16d75fe3665d10ba86257790a299c811166e6eb788c89d94ece9f,65a783ca653f4556216e90d8871c9378cd42c801,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05d5-resume-validation-2026-08-08.csv,docs/audits/mv05d5-resume-validation-2026-08-08.csv,generated_audit_table,text/csv,229,e04c9bcc0b23f6b2e82ed013556c794b9771af12b9236bbfd7ae1e8a16164778,02f0754b2bbb9df566b9de4444c3a4b2d84074b6,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05e-artifact-manifest-2026-08-08.csv,docs/audits/mv05e-artifact-manifest-2026-08-08.csv,generated_audit_table,text/csv,7656,2a2401ac30a52067530139fcfb4c6d642d681da3e4ada5a8270db13edf97329a,c5d518378a56d1c76b3c641d1f20b5c1423d8358,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05e-bootstrap-audit-2026-08-08.csv,docs/audits/mv05e-bootstrap-audit-2026-08-08.csv,generated_audit_table,text/csv,562,0c221246bf8ce5c33b6fa3645b435ce8030f00c16207aba47dcacaa9c4f7346b,e81598b0fc18c4ed1a079befeffdd7cf91188c75,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05e-deterministic-repeat-2026-08-08.csv,docs/audits/mv05e-deterministic-repeat-2026-08-08.csv,generated_audit_table,text/csv,3806,8974196f2e28f712b3b726181b7ebdcc056b7ef8cf779bc4c53ac362e9e7bd07,575322a455d848445e9c108ee9de54210c1efef8,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05e-endpoint-dispositions-2026-08-08.csv,docs/audits/mv05e-endpoint-dispositions-2026-08-08.csv,generated_audit_table,text/csv,2097,7ff445a54aaf6310fe2ff9ade7d023c17d65e00483cb4b46f151ff5c2f8ddbb4,6be72ecebd9f7144f8c27d5b22f2fbd8894ccde5,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05e-independent-validation-2026-08-08.csv,docs/audits/mv05e-independent-validation-2026-08-08.csv,generated_audit_table,text/csv,1752,0f8173d57e1bef27311d8e655de867e2b694c6e39c05e7253a52361c3eb2561b,0b75aded93f4450ef2bb1615a3832325e9ad6f44,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05e-label-source-provenance-2026-08-08.csv,docs/audits/mv05e-label-source-provenance-2026-08-08.csv,generated_audit_table,text/csv,380,43770fb03a1d1e949d8c98628925da284138d8d64948b1b96bd9cc9357d2dd9c,4ded3bc8826a1c33861d69e697b7d27d201047b5,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05e-method-endpoint-summaries-2026-08-08.csv,docs/audits/mv05e-method-endpoint-summaries-2026-08-08.csv,generated_audit_table,text/csv,824,724d678e4c06b59ce1ab0e661ea4404d60434c70e9241fcd2e15b285f40a9e3d,6077437506a2f6b477aee8096be65d278bd4b857,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05e-method-intervals-2026-08-08.csv,docs/audits/mv05e-method-intervals-2026-08-08.csv,generated_audit_table,text/csv,2264,344878e8e0b9929bedcee32e03e9c600276bcc0ce7e2fea1fbe52dc8b1b496e2,d2f74606a6b8780014889eb3f2045aec65253917,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05e-paired-contrasts-2026-08-08.csv,docs/audits/mv05e-paired-contrasts-2026-08-08.csv,generated_audit_table,text/csv,1530,ebd1df029c8f28cede59c6abd25020825ce1d6e933d0328834f9a733fccd75c1,eec310f847132d1a42b13ca672dfbf72d544cc2f,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05e-prediction-lock-2026-08-08.csv,docs/audits/mv05e-prediction-lock-2026-08-08.csv,generated_audit_table,text/csv,407,ed2ff4e8d5c52ddabb527853ba5ff60f81dc6017f79bbea068bdcd07939cd053,d8080824e77370de86e4d4969279262557eaa418,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05e-production-summary-2026-08-08.csv,docs/audits/mv05e-production-summary-2026-08-08.csv,generated_audit_table,text/csv,2208,26a509663b8491be40e15b81c9e999738df4ad9c132b936104691fa9cb660965,9fa0620fba41f11f1ef44194087054d11505f777,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05e-query-endpoints-2026-08-08.csv,docs/audits/mv05e-query-endpoints-2026-08-08.csv,generated_audit_table,text/csv,613049,b65dfd0bae4889fd6297372e7ea180ec8f8465487f68e3c6a5bafd4b9920565f,7680d4719a60158f17d9588daf025ccc0682060b,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05e-randomization-audit-2026-08-08.csv,docs/audits/mv05e-randomization-audit-2026-08-08.csv,generated_audit_table,text/csv,772,44882b7cf3c14ec3c944abecc2ac015b56db677a627505cba926c74fea578997,0a4bc93c2e43b5d0604fc8a2dcc6f05fd567b1a2,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05e-sample-eligibility-2026-08-08.csv,docs/audits/mv05e-sample-eligibility-2026-08-08.csv,generated_audit_table,text/csv,13046,05e442af786f6426a2c744eb5eacdef4a4c0ea8a1fe4c2c2453afa2816d3610e,7557caee3889b625df3b8d66b0873ec95ed1be50,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05e-sample-endpoint-summaries-2026-08-08.csv,docs/audits/mv05e-sample-endpoint-summaries-2026-08-08.csv,generated_audit_table,text/csv,67000,ca4155981df68ea320ac72dfaff99d5f4f50073cc6e2daee6aece6d8ece79a95,c28113976d87ca0d84b1613e351effcb4c31cb76,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05e-seed-macro-endpoints-2026-08-08.csv,docs/audits/mv05e-seed-macro-endpoints-2026-08-08.csv,generated_audit_table,text/csv,3587,ebe13b8d4a1e02a39c06df7e63ee8a8daf9ab53f362e29763182d8db505dbac2,9bbc802e8cdc5628a26566f19c8645e2a9ed2670,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05e-tissue-endpoint-summaries-2026-08-08.csv,docs/audits/mv05e-tissue-endpoint-summaries-2026-08-08.csv,generated_audit_table,text/csv,3427,a0064b603d0e35bdce81ae38c89ca0ba108c1a2fd241a6be4e573f71df82c5af,8cccd82683221c904f31aec9e2dff419575a616d,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05e-tissue-seed-endpoints-2026-08-08.csv,docs/audits/mv05e-tissue-seed-endpoints-2026-08-08.csv,generated_audit_table,text/csv,18047,a38c3b6133cc56a930ff2988a22bb5a62573266d518b80da1a71b38ce65ecee0,2c65cb506eb1aad2f71ccaef4b13e65f7802a153,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05f-artifact-manifest-2026-08-08.csv,docs/audits/mv05f-artifact-manifest-2026-08-08.csv,generated_audit_table,text/csv,4483,75ef2dbffb0b40235847f26450666c1a81dbe632659e86930fe9d2c3eeae224a,365c40a04de5957f4b15242a34edc09f149965d8,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05f-deterministic-repeat-2026-08-08.csv,docs/audits/mv05f-deterministic-repeat-2026-08-08.csv,generated_audit_table,text/csv,533,b8ce58cf61b428f2df8fc94c06890ebbe66723e7a249c04b01d74a6ddda9206c,85afd2ac236488164ab2e2dbeb8b1b877d65fd2f,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05f-full-execution-decision-2026-08-08.csv,docs/audits/mv05f-full-execution-decision-2026-08-08.csv,generated_audit_table,text/csv,570,13f84c99df2f933356c1896b80169f1840bfeb0dbbcced27c322e647cd646afb,718e5ce3b23df7f392934492fc113a8b5557c5c4,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05f-full-workload-components-2026-08-08.csv,docs/audits/mv05f-full-workload-components-2026-08-08.csv,generated_audit_table,text/csv,1530,1cea888984f7d82d868ea2fde77aa406e28be74e526ac6ab49ce20629d380af9,696258e5bb25ed51acb9e3c44be780468349f710,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05f-full-workload-summary-2026-08-08.csv,docs/audits/mv05f-full-workload-summary-2026-08-08.csv,generated_audit_table,text/csv,752,297c562fcf7b14462ace906e5c5d9c5dd681992d0371361151c868838dba2772,2ba32e4d082347a0ebc922c8ded23ead03ab0ed4,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05f-independent-group-validation-2026-08-08.csv,docs/audits/mv05f-independent-group-validation-2026-08-08.csv,generated_audit_table,text/csv,954,8b609c77b12ab13c2953c28a3190450c77f7c96142fce9485ac9448fedf0ffd9,0e6038e820f24c2ac3a3de982cbc2b62f5dfb5d4,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05f-independent-validation-summary-2026-08-08.csv,docs/audits/mv05f-independent-validation-summary-2026-08-08.csv,generated_audit_table,text/csv,505,8ce83c13ecd3e39dbaa3a97d80593c31f0b8f6afa723b41da28fd780d7de0006,3f132c586ebf8ba2ddf455402287ebc1f78c2b1c,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05f-mapping-pilot-manifest-2026-08-08.csv,docs/audits/mv05f-mapping-pilot-manifest-2026-08-08.csv,generated_audit_table,text/csv,4609,800838fc7d217864c98bce5eaea2975a66c5a839c9d0be727caf03e33aa84d57,9a2134f85a36a1bf7f21f9b73d77de0324fd7f68,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05f-mapping-pilot-resources-2026-08-08.csv,docs/audits/mv05f-mapping-pilot-resources-2026-08-08.csv,generated_audit_table,text/csv,2883,8da8920a5a6e7d4525ddaed5dbccc6033828790246485ff63807b667adec116c,2b9277ba28be162e2c6a3800b5274003d8473ef0,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05g-artifact-manifest-2026-08-09.csv,docs/audits/mv05g-artifact-manifest-2026-08-09.csv,generated_audit_table,text/csv,5831,af4e380153e59e779a20c036ae3801f773ca0ea0114f59945ad86ba607b2e76d,b800b60d679ba1ec5e719fa9b2f4386643b51895,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05g-deterministic-repeat-2026-08-09.csv,docs/audits/mv05g-deterministic-repeat-2026-08-09.csv,generated_audit_table,text/csv,533,4ab58cce0bfa16bb80bc20f1222cce8e4ae9e3a2c13c4275638424c88611dd97,3681f09eda1b7a08b689d55129360442d3e0dbc3,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05g-independent-group-validation-2026-08-09.csv,docs/audits/mv05g-independent-group-validation-2026-08-09.csv,generated_audit_table,text/csv,19086,26246d480a9a0b6c31bd32edc1d61dbd664d0ed14660afad2c5110a77867c741,992919522d19930f3f442701acf931f4934d1128,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05g-independent-validation-summary-2026-08-09.csv,docs/audits/mv05g-independent-validation-summary-2026-08-09.csv,generated_audit_table,text/csv,675,2bf54136a5b3a19183a7c9b08e571174e60d2ba0eeda2f15edce7cafb5e1dd02,2859a087f7d8657037419bd342aff3e99dfff034,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05g-integrated-coordinate-manifest-2026-08-08.csv,docs/audits/mv05g-integrated-coordinate-manifest-2026-08-08.csv,generated_audit_table,text/csv,68423,9f54a43770233247308f211a23208ef93f3f0dd51cecae4759a83b8ec5084819,d014598e8cec2e3aa23f8f85ac3dd4e078bfadc1,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05g-integrated-coordinate-resources-2026-08-08.csv,docs/audits/mv05g-integrated-coordinate-resources-2026-08-08.csv,generated_audit_table,text/csv,40068,8ac47aaaaa0a9ee16dc749f0bb507c999c88c7d2346654951fc0447f3025a1dd,1fc29009cbd4173165f501e8a0cee17139b9efc9,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05g-integrated-ph-authorization-2026-08-09.csv,docs/audits/mv05g-integrated-ph-authorization-2026-08-09.csv,generated_audit_table,text/csv,518,0c2965d39a2e939cb999d517f8fe66d6578c5d0b466de7c9d2a4538c4cc0eefc,7551fe3423e0227b5ba7c702aa888a3286f2b8c3,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05g-post-coordinate-projection-components-2026-08-09.csv,docs/audits/mv05g-post-coordinate-projection-components-2026-08-09.csv,generated_audit_table,text/csv,862,df901fff806173d9dce461a963ebb87f9d2eb38da1dd7f5c8d00c14f2628bb7f,778b93508b42c885e1502695131aa53c2a54147d,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05g-post-coordinate-projection-summary-2026-08-09.csv,docs/audits/mv05g-post-coordinate-projection-summary-2026-08-09.csv,generated_audit_table,text/csv,808,533a67f22d66fc44cd39b4d5f95034875132455bcd7a298fd9b9b893bbf1b085,003a6f2898b52bd50df6998eb2c0bd5da834ddb0,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05g-resume-after-2026-08-09.csv,docs/audits/mv05g-resume-after-2026-08-09.csv,generated_audit_table,text/csv,30876,9ba367cb18f3e91da54a530465382bd2e48c5f1f4e80ac40967d0a8690f2a17d,cf3dfa0afcab16fed82eea8f0c1dcafaf3bf7aa2,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05g-resume-before-2026-08-09.csv,docs/audits/mv05g-resume-before-2026-08-09.csv,generated_audit_table,text/csv,30876,9ba367cb18f3e91da54a530465382bd2e48c5f1f4e80ac40967d0a8690f2a17d,cf3dfa0afcab16fed82eea8f0c1dcafaf3bf7aa2,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05g-resume-validation-2026-08-09.csv,docs/audits/mv05g-resume-validation-2026-08-09.csv,generated_audit_table,text/csv,315,1222744e31effbfce728d788fede65651b8febc1530c2a1796eab065eea36004,5252d0f9b32404206cb7b68a42d5424f3c4d4816,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05h-admission-independent-summary-2026-08-09.csv,docs/audits/mv05h-admission-independent-summary-2026-08-09.csv,generated_audit_table,text/csv,370,2fe95e5485c97b156eebbf74a9f9a59beea6e71437c0dff9860fc941fe22d5ea,99159b2c8a29e964159c6da050eec973256338e0,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05h-admission-independent-validation-2026-08-09.csv,docs/audits/mv05h-admission-independent-validation-2026-08-09.csv,generated_audit_table,text/csv,940,8223eec0aa17ca6958a090484f54d886935d2486fee3a1da5ac209acd418be06,1e7970663418066d9a22d63cce78cc47d6654676,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05h-admission-resources-2026-08-09.csv,docs/audits/mv05h-admission-resources-2026-08-09.csv,generated_audit_table,text/csv,906,3368205201adb55a73beecbde7ba8eff8bd5aaf0ca993d7a2b586c87e1332083,3a1269e8abdb6dce0188d7779d3f2c3116221868,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05h-artifact-manifest-2026-08-09.csv,docs/audits/mv05h-artifact-manifest-2026-08-09.csv,generated_audit_table,text/csv,7275,877d7b446e6c920f268c5c3fc3c55ffce49daa31c71541d0dd9ea1e06de9f6f2,156b9db52cf23e9ef5f842a4c88372307bebd450,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05h-completion-summary-2026-08-09.csv,docs/audits/mv05h-completion-summary-2026-08-09.csv,generated_audit_table,text/csv,989,814ebb46f68f8183a0de1cecfb68a6ee706eb00e9b32f89e84569994fa41fbe2,fd4098835fa9088d7e9e3650e1ff9ab081d03fdd,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05h-deterministic-repeat-detail-2026-08-09.csv,docs/audits/mv05h-deterministic-repeat-detail-2026-08-09.csv,generated_audit_table,text/csv,17570,8dc7e884af09c2e5bdd090eeadd90f76afe7a1b763b6191d9c3a53910f9fe317,2cb6dc53527550666f70e57bfe21c68c493a2952,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05h-deterministic-repeat-summary-2026-08-09.csv,docs/audits/mv05h-deterministic-repeat-summary-2026-08-09.csv,generated_audit_table,text/csv,288,c259b74521aab71bda6f1a4723360a202686cd814c914a247a1f2b0409990330,8e6367171a4b644c1eaa28ef72f5d32e45102f75,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05h-failures-2026-08-09.csv,docs/audits/mv05h-failures-2026-08-09.csv,generated_audit_table,text/csv,119,cc853a7f1f0985c3f087eac97b5f378ea063ee3bdc2bb5a74d1323955e966b36,444ce515bb4675ab3b9adbcade81260fa3c1995e,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05h-independent-group-validation-2026-08-09.csv,docs/audits/mv05h-independent-group-validation-2026-08-09.csv,generated_audit_table,text/csv,22249,90144da06a50b895ef757296655857aaa9ff669517cb0ee19f192c0c62f8f7e2,ccc7ce80db7d8ce573c560331b844425fac817c6,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05h-independent-validation-summary-2026-08-09.csv,docs/audits/mv05h-independent-validation-summary-2026-08-09.csv,generated_audit_table,text/csv,379,3661fdbb2232c7776d81672783bc780a85fe845cb49d1e3570db86b85849cdbd,17e178f039ecffe00d48c92cd4befc23cc18aaf7,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05h-integrated-landscape-authorization-2026-08-09.csv,docs/audits/mv05h-integrated-landscape-authorization-2026-08-09.csv,generated_audit_table,text/csv,573,efd1a88d9656e62ad1602222798909da6d921f9a06627f55eedd27a947961f57,0e7aaf0cabe6de54fa01b8eb45ed929b56ce339c,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05h-integrated-ph-manifest-2026-08-09.csv,docs/audits/mv05h-integrated-ph-manifest-2026-08-09.csv,generated_audit_table,text/csv,6561849,d1153519963a91d4a0f2f7b2c5b1ce969b36aca5f542d177dde5e4d0d24569b6,8353da5b7843f728e06e3636e7de95e96590741c,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05h-integrated-ph-resources-2026-08-09.csv,docs/audits/mv05h-integrated-ph-resources-2026-08-09.csv,generated_audit_table,text/csv,16218,d90a7ebe39ac662bbf43a9af78ca2ad0f371abcff02f50b8ffb73dafb3efb3bd,2b27f144f0428d96ce16b47fe9730d38a7edfb9a,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05h-post-ph-projection-components-2026-08-09.csv,docs/audits/mv05h-post-ph-projection-components-2026-08-09.csv,generated_audit_table,text/csv,812,14af1fce506885e641f0f4c8b5c0a3731253b8f2baefcbbae073355f331a4dee,02857146b753a208f9bc01f16124bd10395257c4,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05h-post-ph-projection-summary-2026-08-09.csv,docs/audits/mv05h-post-ph-projection-summary-2026-08-09.csv,generated_audit_table,text/csv,911,7571168719377858fb8444ca141f598f18d036d92e251455e4b1570fdbb5d573,9a83f8cb4b1d0d45650d20dc03fee843a0037a6f,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05h-resume-after-2026-08-09.csv,docs/audits/mv05h-resume-after-2026-08-09.csv,generated_audit_table,text/csv,20270,0ee951ce4c5d712550bc5a604028da9c93fa5e5f91c13d67c4a8e2dfad639f85,59d55bd3b6b49a82d5f02cf734fcf21b0c86a688,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05h-resume-before-2026-08-09.csv,docs/audits/mv05h-resume-before-2026-08-09.csv,generated_audit_table,text/csv,20270,0ee951ce4c5d712550bc5a604028da9c93fa5e5f91c13d67c4a8e2dfad639f85,59d55bd3b6b49a82d5f02cf734fcf21b0c86a688,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05h-resume-validation-2026-08-09.csv,docs/audits/mv05h-resume-validation-2026-08-09.csv,generated_audit_table,text/csv,339,4a1153ab2d9139f7427af97b79832b83d571ebc15cc7b842c6e85ef1770be09a,46de9e733dd51703deb23587994c27a8df80bee1,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
scphcompare_publication_evidence_v1,evidence/docs/audits/mv05h-view-resources-2026-08-09.csv,docs/audits/mv05h-view-resources-2026-08-09.csv,generated_audit_table,text/csv,4641092,b9f03dd0e531d1e63084d34c487f5d7823d87b94bbcf03df638874d3124e213c,aa7c5e9b6cb652fd268a9884b5a26655de8ceb12,53c5f2e0864aff288d34871fb8272da15ac660ca,3910b15ce6d3f88197847a8aba94b184e7d9c034
