"contract_id","pair_id","view_id","homology_dimension","first_diagram_id","second_diagram_id","outcome_label_state","biological_outcomes_computed"
"mv06e_throughput_pair_v1","mv06e_pair_v1:929a3503156031fc093488df93dc55a0fce2d1b0e9292552ed4f0dea4c36922e","gene_topology_v1","H1","mv06e_diagram_v1:93f0bf8b75b22859bbd2622603f5e01bea73986c432dd95e164c78bb6b91ced9","mv06e_diagram_v1:9d128228c16907b5c17c786cf2d534498b2e15ae679c63fc4b44c77e5b763765","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:92b95121bb6d6545d280a064742f4057cf0ed8f08e6f74728ab74417b55fa45e","gene_topology_v1","H0","mv06e_diagram_v1:7f3f392651f6f78928508dca569eed23a150aca8c7bdf7c3d7ba754fee48d2a2","mv06e_diagram_v1:b8e6af78f9c514f00c68c95837404f7f2a5d6a31d82376387f84225491051b79","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:92c5b76f61e687c95cea2dc880b6f250f1ed4963261cba2338e934d0e119c028","gene_topology_v1","H1","mv06e_diagram_v1:35415c3b4808383ed6cbbf5e3a3c705a24f3420d64d0a98d468842112d2c73e4","mv06e_diagram_v1:9d128228c16907b5c17c786cf2d534498b2e15ae679c63fc4b44c77e5b763765","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:92d993b89adffad8f67c4a00f5dc6dd932ace9178a352efe3e8df8020f4a2e64","gene_topology_v1","H0","mv06e_diagram_v1:0a945cb301d10f662f4c1cbdaeddd51d470411f000c4f5e8769ec95bbc09089e","mv06e_diagram_v1:fcc482b51bc14569f7cfb9d4bbed945fa721a4129a99f82466e19c2d02ce4247","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:931232262a2701a3e55dc5b556c1d3f37686949e50ff1efecb1604758393d971","gene_topology_v1","H1","mv06e_diagram_v1:93f0bf8b75b22859bbd2622603f5e01bea73986c432dd95e164c78bb6b91ced9","mv06e_diagram_v1:b8e6af78f9c514f00c68c95837404f7f2a5d6a31d82376387f84225491051b79","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:94cf2c3403d864607baa125e87ecbd8b9a76be00ecd1aa343ca9a9bfbad89fb5","gene_topology_v1","H0","mv06e_diagram_v1:b8e6af78f9c514f00c68c95837404f7f2a5d6a31d82376387f84225491051b79","mv06e_diagram_v1:fcc482b51bc14569f7cfb9d4bbed945fa721a4129a99f82466e19c2d02ce4247","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:94db2390f34629391802e10089ff6c457aa4f038efe153bb1b3344bd68af6768","gene_topology_v1","H1","mv06e_diagram_v1:6894c3e8ec1fb8f5f12e399580c8ee16dd55c0ad952f6432ebfee091407ad739","mv06e_diagram_v1:b8e6af78f9c514f00c68c95837404f7f2a5d6a31d82376387f84225491051b79","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:95aa5da6e29ef7dcc4862b2094fb09fe15b88f03a1827ed040fcdf8b2f95dbe4","gene_topology_v1","H0","mv06e_diagram_v1:35415c3b4808383ed6cbbf5e3a3c705a24f3420d64d0a98d468842112d2c73e4","mv06e_diagram_v1:fcc482b51bc14569f7cfb9d4bbed945fa721a4129a99f82466e19c2d02ce4247","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:9d723176c8fc096b38fe0a5643d30e72104bd58324a7d2cc7fc565004c90bdee","gene_topology_v1","H1","mv06e_diagram_v1:6894c3e8ec1fb8f5f12e399580c8ee16dd55c0ad952f6432ebfee091407ad739","mv06e_diagram_v1:7f3f392651f6f78928508dca569eed23a150aca8c7bdf7c3d7ba754fee48d2a2","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:9d98c8f1c7c3093ab5ef616163c5fc6d6087513c681b40bd0f980a8d0f3f676a","gene_topology_v1","H0","mv06e_diagram_v1:6894c3e8ec1fb8f5f12e399580c8ee16dd55c0ad952f6432ebfee091407ad739","mv06e_diagram_v1:7f3f392651f6f78928508dca569eed23a150aca8c7bdf7c3d7ba754fee48d2a2","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:9e62090bf8c8d45f356ca7326cb3a75956e4ee0835cbd663fb86c58d4fc95599","gene_topology_v1","H0","mv06e_diagram_v1:0a945cb301d10f662f4c1cbdaeddd51d470411f000c4f5e8769ec95bbc09089e","mv06e_diagram_v1:9d128228c16907b5c17c786cf2d534498b2e15ae679c63fc4b44c77e5b763765","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:9fc99b407485706191c1eb0e93541e68e6d5917b2dd4acb96352d99a5e51268d","gene_topology_v1","H1","mv06e_diagram_v1:9c3339fc0d365183b770cbe52f8219b88a49559f2288050f4a7704e0f6fdbe5a","mv06e_diagram_v1:9d128228c16907b5c17c786cf2d534498b2e15ae679c63fc4b44c77e5b763765","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:a2f2903e0a598d31bb04d7e8303cbd55015d5a8c311083a10774a8192c77f373","gene_topology_v1","H1","mv06e_diagram_v1:7f3f392651f6f78928508dca569eed23a150aca8c7bdf7c3d7ba754fee48d2a2","mv06e_diagram_v1:9d128228c16907b5c17c786cf2d534498b2e15ae679c63fc4b44c77e5b763765","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:a663b3eee6fd09d652f48f2634883bf001a3fdbdc72205018383a107e6da8fcc","gene_topology_v1","H1","mv06e_diagram_v1:0b90fead382638e5a3e1864357b2f63c24f25b74eff449909148c959b349d4ac","mv06e_diagram_v1:9c3339fc0d365183b770cbe52f8219b88a49559f2288050f4a7704e0f6fdbe5a","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:a701f109d2beaa45a74ad6d44139472d12793bfdb512663e38f61ddfe993db80","gene_topology_v1","H1","mv06e_diagram_v1:0b90fead382638e5a3e1864357b2f63c24f25b74eff449909148c959b349d4ac","mv06e_diagram_v1:6894c3e8ec1fb8f5f12e399580c8ee16dd55c0ad952f6432ebfee091407ad739","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:aa127318025cdc8b1304db426a05a3b17288455f7dcc6ddaf26c890270955d3b","gene_topology_v1","H1","mv06e_diagram_v1:35415c3b4808383ed6cbbf5e3a3c705a24f3420d64d0a98d468842112d2c73e4","mv06e_diagram_v1:6894c3e8ec1fb8f5f12e399580c8ee16dd55c0ad952f6432ebfee091407ad739","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:ab8a9ded63381ee7e622618248c6fd3d665996252ccbf00a060ab5bff5ff9e64","gene_topology_v1","H1","mv06e_diagram_v1:0b90fead382638e5a3e1864357b2f63c24f25b74eff449909148c959b349d4ac","mv06e_diagram_v1:93f0bf8b75b22859bbd2622603f5e01bea73986c432dd95e164c78bb6b91ced9","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:abd4d7cfb69840f0552b4301ac5c0960dbbe68e451beeecd19bb5958b32339c3","gene_topology_v1","H1","mv06e_diagram_v1:7f3f392651f6f78928508dca569eed23a150aca8c7bdf7c3d7ba754fee48d2a2","mv06e_diagram_v1:93f0bf8b75b22859bbd2622603f5e01bea73986c432dd95e164c78bb6b91ced9","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:b0555c700a05eb1369303a5c86c3863d0dee6dc77d6d87866bd7150cbd5a26c1","gene_topology_v1","H1","mv06e_diagram_v1:0a945cb301d10f662f4c1cbdaeddd51d470411f000c4f5e8769ec95bbc09089e","mv06e_diagram_v1:9c3339fc0d365183b770cbe52f8219b88a49559f2288050f4a7704e0f6fdbe5a","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:b1894a97a6035f58bf70eb51195fd355a69b24163459e4fa721244017f14a0cc","gene_topology_v1","H0","mv06e_diagram_v1:0b90fead382638e5a3e1864357b2f63c24f25b74eff449909148c959b349d4ac","mv06e_diagram_v1:93f0bf8b75b22859bbd2622603f5e01bea73986c432dd95e164c78bb6b91ced9","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:b61be93c085025c3f18dac17e4e5bb52e17b6feb60209a91b5ed3dc42497d1ad","gene_topology_v1","H1","mv06e_diagram_v1:0b90fead382638e5a3e1864357b2f63c24f25b74eff449909148c959b349d4ac","mv06e_diagram_v1:fcc482b51bc14569f7cfb9d4bbed945fa721a4129a99f82466e19c2d02ce4247","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:b65c8b620149fdf78ef7e8b7e29451a409c1362da1e829e7eea15d1a63e5a7fb","gene_topology_v1","H1","mv06e_diagram_v1:35415c3b4808383ed6cbbf5e3a3c705a24f3420d64d0a98d468842112d2c73e4","mv06e_diagram_v1:b8e6af78f9c514f00c68c95837404f7f2a5d6a31d82376387f84225491051b79","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:b85f18bbf778c5b861bb580216448ff6ab39a96462f0d0c74be3f0df2b9ad33e","gene_topology_v1","H1","mv06e_diagram_v1:0a945cb301d10f662f4c1cbdaeddd51d470411f000c4f5e8769ec95bbc09089e","mv06e_diagram_v1:93f0bf8b75b22859bbd2622603f5e01bea73986c432dd95e164c78bb6b91ced9","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:be01d5b70e0374d050b14dfc546b92427e76e32c497c1b3118ecd92d35f4153d","gene_topology_v1","H1","mv06e_diagram_v1:35415c3b4808383ed6cbbf5e3a3c705a24f3420d64d0a98d468842112d2c73e4","mv06e_diagram_v1:93f0bf8b75b22859bbd2622603f5e01bea73986c432dd95e164c78bb6b91ced9","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:c35d66d4baf46add0486cca1cf6368b97cf5bd9edaa1377dfbe85b1330c95f7d","gene_topology_v1","H1","mv06e_diagram_v1:35415c3b4808383ed6cbbf5e3a3c705a24f3420d64d0a98d468842112d2c73e4","mv06e_diagram_v1:7f3f392651f6f78928508dca569eed23a150aca8c7bdf7c3d7ba754fee48d2a2","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:c74253762cde3b7f977e9659f3619c5860dfd048b0d49f921dfed4d27ba55bf1","gene_topology_v1","H0","mv06e_diagram_v1:0b90fead382638e5a3e1864357b2f63c24f25b74eff449909148c959b349d4ac","mv06e_diagram_v1:b8e6af78f9c514f00c68c95837404f7f2a5d6a31d82376387f84225491051b79","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:ca39ff6f5d7bd12fb39dbde05a6147d5aa6e64606788b08f4081fb703062c876","gene_topology_v1","H1","mv06e_diagram_v1:35415c3b4808383ed6cbbf5e3a3c705a24f3420d64d0a98d468842112d2c73e4","mv06e_diagram_v1:9c3339fc0d365183b770cbe52f8219b88a49559f2288050f4a7704e0f6fdbe5a","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:cc1f042fa209ac0aec18e2cd5c5ca34ed78c43e24a3ec5b8f3afada39c05acdc","gene_topology_v1","H0","mv06e_diagram_v1:35415c3b4808383ed6cbbf5e3a3c705a24f3420d64d0a98d468842112d2c73e4","mv06e_diagram_v1:6894c3e8ec1fb8f5f12e399580c8ee16dd55c0ad952f6432ebfee091407ad739","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:d126e7a792322c359db89f7ece62383b9244dba5a7ba22642c5e4f480e6b867a","gene_topology_v1","H0","mv06e_diagram_v1:7f3f392651f6f78928508dca569eed23a150aca8c7bdf7c3d7ba754fee48d2a2","mv06e_diagram_v1:fcc482b51bc14569f7cfb9d4bbed945fa721a4129a99f82466e19c2d02ce4247","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:d7330d77c0f1e3e4e3b9ef64665eae76692c8d7b8516121b26fcff9bfe01481e","gene_topology_v1","H0","mv06e_diagram_v1:0a945cb301d10f662f4c1cbdaeddd51d470411f000c4f5e8769ec95bbc09089e","mv06e_diagram_v1:0b90fead382638e5a3e1864357b2f63c24f25b74eff449909148c959b349d4ac","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:dc2c8c1e2f9c6258f0bda8f582ab21a2a84074562a935d83e414977a789e5176","gene_topology_v1","H0","mv06e_diagram_v1:0a945cb301d10f662f4c1cbdaeddd51d470411f000c4f5e8769ec95bbc09089e","mv06e_diagram_v1:9c3339fc0d365183b770cbe52f8219b88a49559f2288050f4a7704e0f6fdbe5a","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:e04615f2ff911f68aa1ef7b1fc6d4dc40ec41f4ac06835ea621fa51410047e3b","gene_topology_v1","H1","mv06e_diagram_v1:7f3f392651f6f78928508dca569eed23a150aca8c7bdf7c3d7ba754fee48d2a2","mv06e_diagram_v1:9c3339fc0d365183b770cbe52f8219b88a49559f2288050f4a7704e0f6fdbe5a","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:e44c3d7d44059d1c12cdc5589de381d0e89a19e6315f1cf87f2375ee17d11361","gene_topology_v1","H0","mv06e_diagram_v1:7f3f392651f6f78928508dca569eed23a150aca8c7bdf7c3d7ba754fee48d2a2","mv06e_diagram_v1:9c3339fc0d365183b770cbe52f8219b88a49559f2288050f4a7704e0f6fdbe5a","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:eccb17d31f4d31dd3b96ba5dd23d54351139d04da4e6096c19edec1a78bdd429","gene_topology_v1","H1","mv06e_diagram_v1:0a945cb301d10f662f4c1cbdaeddd51d470411f000c4f5e8769ec95bbc09089e","mv06e_diagram_v1:7f3f392651f6f78928508dca569eed23a150aca8c7bdf7c3d7ba754fee48d2a2","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:f32ac31c8531c1d308d512c6740405709a14d0a876605efdb91dc80712768ff6","gene_topology_v1","H0","mv06e_diagram_v1:0a945cb301d10f662f4c1cbdaeddd51d470411f000c4f5e8769ec95bbc09089e","mv06e_diagram_v1:93f0bf8b75b22859bbd2622603f5e01bea73986c432dd95e164c78bb6b91ced9","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:f6e87149700b40e273c84b38c4d276b777eda822abc82d59afc7e607675bad0e","gene_topology_v1","H0","mv06e_diagram_v1:35415c3b4808383ed6cbbf5e3a3c705a24f3420d64d0a98d468842112d2c73e4","mv06e_diagram_v1:9c3339fc0d365183b770cbe52f8219b88a49559f2288050f4a7704e0f6fdbe5a","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:f7077c3d05b131d10b8e44d6c9e5cd3a4ad7b05d832b36c3bc1456fe18653cc8","gene_topology_v1","H0","mv06e_diagram_v1:93f0bf8b75b22859bbd2622603f5e01bea73986c432dd95e164c78bb6b91ced9","mv06e_diagram_v1:9d128228c16907b5c17c786cf2d534498b2e15ae679c63fc4b44c77e5b763765","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:f838258c41445542ddc2740e3164a23fedebb888e8afdfe38cb777b0d7d38d8f","gene_topology_v1","H0","mv06e_diagram_v1:0a945cb301d10f662f4c1cbdaeddd51d470411f000c4f5e8769ec95bbc09089e","mv06e_diagram_v1:7f3f392651f6f78928508dca569eed23a150aca8c7bdf7c3d7ba754fee48d2a2","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:f9f033c6bf0280938d2e62e9594f071e9d531189b00f5951072b9ab660d143cd","gene_topology_v1","H1","mv06e_diagram_v1:7f3f392651f6f78928508dca569eed23a150aca8c7bdf7c3d7ba754fee48d2a2","mv06e_diagram_v1:b8e6af78f9c514f00c68c95837404f7f2a5d6a31d82376387f84225491051b79","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:fa279d09b83d4cb6203b80af91fbf5cb6bd2930024edd257bc5ae86fdc8e58cd","gene_topology_v1","H1","mv06e_diagram_v1:0a945cb301d10f662f4c1cbdaeddd51d470411f000c4f5e8769ec95bbc09089e","mv06e_diagram_v1:0b90fead382638e5a3e1864357b2f63c24f25b74eff449909148c959b349d4ac","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:ff36a4cb0b6a400b059dbcb1a2c658777383f9ac6ea3fae68f89418a3b6f2fb0","gene_topology_v1","H0","mv06e_diagram_v1:9c3339fc0d365183b770cbe52f8219b88a49559f2288050f4a7704e0f6fdbe5a","mv06e_diagram_v1:9d128228c16907b5c17c786cf2d534498b2e15ae679c63fc4b44c77e5b763765","closed",FALSE
"mv06e_throughput_pair_v1","mv06e_pair_v1:ffacedfae95608905496659eb90771622ebdb7f9224faf21886d4c380492a1b2","gene_topology_v1","H0","mv06e_diagram_v1:6894c3e8ec1fb8f5f12e399580c8ee16dd55c0ad952f6432ebfee091407ad739","mv06e_diagram_v1:b8e6af78f9c514f00c68c95837404f7f2a5d6a31d82376387f84225491051b79","closed",FALSE
