"contract_id","source_tier","sample_id","seed","selected_cells","selected_cell_sha256","normalization_cache_key","payload_contract_id","payload_sha256","private_cache_file","private_cache_bytes","private_cache_sha256","outcome_label_state","biological_outcomes_computed"
"mv08f_primary90_recovery_axis_v1","primary90","SRA740174_SRS3548783",20260807,384,"e86bce43209b62bc6b360d793b0b75d9d5941a77d75a6fd89c05e5955431254b","mv05d0_sample_seed_sct_v2:0bf15504b951ab64d251eb3db5794b945eb7c1d18919061f0f7ee75ce1380df0","mv05d0_sct_data_matrix_v1","811a191d063cb7013817e8efb6431583e596dcd5aff1831dc756e18d25146484","SRA740174_SRS3548783__20260807__sct.rds",8657868,"075840c260bba1593b516d8acc2c6cf7b67b53b542a78d3e8469f79d374637c7","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA749327_SRS3693910",20260807,384,"ab0603de56e1cd22cee85fe54af5230e51223f85ea0b1eaa66d31739c0d7f28a","mv05d0_sample_seed_sct_v2:e7eb30327b3c5214b63e7c16c2eb1ff3220c4b6c87f337dea4067019af46a511","mv05d0_sct_data_matrix_v1","fc835047e9aef005b03ea1fcf4be09634adfccb5d0205581eb49c7bb3a84d1b6","SRA749327_SRS3693910__20260807__sct.rds",4321065,"b62b8d6bf05bb1574cd1ecfb807feca6045c95da6c6fd38b5f18bd20054bbbaf","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA749327_SRS3693911",20260807,384,"c215f605ddc7979140bb297c80ad011d3ba70017d37607e4441f75d4ab7be549","mv05d0_sample_seed_sct_v2:5fa343114d001de8296515641959df8a49654f5da49c4e7b1fd61b3b3b32f755","mv05d0_sct_data_matrix_v1","f131c1c836f1b3b7a956a2031203c5347c247dbd1698e5dab41de0b7dd67334c","SRA749327_SRS3693911__20260807__sct.rds",4905730,"4c75151a54843a4eb7eef61d03e1f3bd863db3355174ee3ccbc58b00df5106a1","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA749327_SRS3693912",20260807,384,"d6b69a29b8052747b9c5b6f47da92325d4850237c4e309e5a2e77424a8b7ba98","mv05d0_sample_seed_sct_v2:eb683f84a4392deac17490fda6a64cc0e1d4ee8b42076dd2bf8adc456064a038","mv05d0_sct_data_matrix_v1","d12d642cb7d31763505e017d41018d49cd0bf251d50204edc5eb3bc6a738e6a9","SRA749327_SRS3693912__20260807__sct.rds",3261014,"4f9a9c2bd1eea3fb0c7181ac08f9df7dcb0b2af1b37eead045cd074f63a3dae7","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA749327_SRS3693913",20260807,384,"56c3af17b7074156234b82b4cdca9026909b43f61cd02162be97258740a69d2b","mv05d0_sample_seed_sct_v2:c6793814a2c4a5e9d7029dfe71ae0dbeb77e53d1c84de9a29e9e155111a303ac","mv05d0_sct_data_matrix_v1","b78a9934fde04c52e28b72a6618bd73648555e406e7def4d867b4b5916b30bae","SRA749327_SRS3693913__20260807__sct.rds",3208355,"0944781d031c4ba98045a5e295ee9dd7e050d03c8459cfae009cd4f757bdcae9","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA760933_SRS3693061",20260807,384,"dc5b28742edafa97189fb1a662fc3c9bdab01fde44b809b3347f114f3a895bc5","mv05d0_sample_seed_sct_v2:87a64f56edc054e775b2f0ee055aa1e3be489808b8927bdc88b6252bddf0354f","mv05d0_sct_data_matrix_v1","7416f4e6dad3aebe4b9af9632f083c0e136a2754517d5e33d53d87289017a629","SRA760933_SRS3693061__20260807__sct.rds",15613013,"1c52a4b028e79ac6f819c7422f93b825437d54737b1ca3d6e2adb754457f94e2","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805245",20260807,384,"981b2c00432287aa1bb97193692486b97691d7ac902638e64f5a6200e887004b","mv05d0_sample_seed_sct_v2:a73ffc697c1a6446e1d92f041358d37fc7e85d35ee43c60bcc8d85e17b1d706e","mv05d0_sct_data_matrix_v1","62914cd6d29281553e42d8348ef3777d349b1e77272eabcc5a47a6869d4229e7","SRA779509_SRS3805245__20260807__sct.rds",5364755,"c32e23481ec123227ebe594612b3849851c7503edcc31c90278694d74607dc8f","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805246",20260807,384,"d35d98b1591979e270943ef5cb5d61a2ff2cf532d76b9412679538fa9688856c","mv05d0_sample_seed_sct_v2:8d860412f0cd7aba665cf652a2f6744cb307fadb299be36d0f7b0e3df153f893","mv05d0_sct_data_matrix_v1","cf201e1d97cfde5d1799fbf0c695fda21a1755db708424aa72d7401dc59af34e","SRA779509_SRS3805246__20260807__sct.rds",3735020,"38cfacf9c00aadd357d1e92fa5766961345a6b470772e72f3523ce9f3f5b772e","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805247",20260807,384,"50213c08d49140efa75be18de4d44d5775ab14126aad345b987ece4beedcd511","mv05d0_sample_seed_sct_v2:d56a37220fe0404422691e884de7a7f67f4df25aa60b84064ba43f3146526da2","mv05d0_sct_data_matrix_v1","888b0bebafcc71b22159d9aee70fbdf34b1e355b4f092bfa297c06cf37aa1d6f","SRA779509_SRS3805247__20260807__sct.rds",3475061,"4c2a6665020327d5509a82265ad9af8c68ca2c5d6b4e58315d273a88772fb87b","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805248",20260807,384,"b488e17cd1e592a5ab507682e6102009fb66fd40b34fe28ccb3977438acac959","mv05d0_sample_seed_sct_v2:cbb6d573cf527b6a7e918c6bf52c3f1f57c1b7c415ea494d5d1d6ea8d9b8244c","mv05d0_sct_data_matrix_v1","ac40545a98535d18390e30854efdfc27c5aa8669bb8c71bb5e31d7a34c052cc8","SRA779509_SRS3805248__20260807__sct.rds",3429510,"9f001f69c5f6e02c1fba6932eccd6a92b44a108d8cec972a1d3c65abd36fbd7a","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805249",20260807,384,"eb057ca90c8f14ea09cabf7f1e2b84676c66199bc01af7c556d887070a79b7f2","mv05d0_sample_seed_sct_v2:f4e8dbeb85e30d9bd6c22dbebcf775bcf3e8ced4aec60074e4fd3b5f4e6d7c30","mv05d0_sct_data_matrix_v1","9940a0d2d862ace1276efde527e2d65f7b9414874e932447b4fb0a3b0285710c","SRA779509_SRS3805249__20260807__sct.rds",4514698,"8ce494194aafe9807baeaee470a0b15dfb38fbbce7389cab2eb698cac8872e05","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805250",20260807,384,"388a0aa83c067668ef4b1eda348a9df8c40d8bede2195321bbc2dd19823aa83a","mv05d0_sample_seed_sct_v2:93567ccc89d8ad571c48c24e7541d6cb9b7dcfbf32d4ea4248fd83c8f04fa20c","mv05d0_sct_data_matrix_v1","50ec4ea1d05f6e183a1ec5dafbab6f9d4ee04a8bdce2053a637ffbc8b2824359","SRA779509_SRS3805250__20260807__sct.rds",3527995,"87ed01d45b7344fd2bef65c53c90fcd878137c53565368af92ace1fb0979c82a","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805251",20260807,384,"26b5947eaf15393586c4207da0e75cc37c4adcb15ef938b83dae7e261468ec8c","mv05d0_sample_seed_sct_v2:ebf647da9916d510251cedc1982a0a9c2c125ea6bbac7c4c1d9ca8549ec47309","mv05d0_sct_data_matrix_v1","1ffbca34b7fe773c2fbb3bd19e3060ea94f6d09d08397c9f3c42015b7ca5ecb2","SRA779509_SRS3805251__20260807__sct.rds",5411247,"075529eb3bcc313c40ca066def60de6850d90750beeab8be2fe42a23d3321bcd","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805252",20260807,384,"906501a98cc15406544c4272681bdf051a38615c396641e6c69dd6605926979a","mv05d0_sample_seed_sct_v2:f51a587a8659154cf8cefccbef2aa4c416906160c5724c36585cf7f40ce63228","mv05d0_sct_data_matrix_v1","2666b9bcea2db7783f0d8a55b3d1ad6fa187caf043249f7f05c35075304bb2a7","SRA779509_SRS3805252__20260807__sct.rds",4058468,"d8855c6076e35af7891ff00632f76a929da9ac6ab3f71748846bb31655bf1950","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805253",20260807,384,"c8a6f7cdc3daf34be425d301312bac0fcde2f2e759a45c323be6ac10c317a5c6","mv05d0_sample_seed_sct_v2:c111becb472f83a902479908b6a40811a3d1bf5fbaea4814543abbeddc5fcd40","mv05d0_sct_data_matrix_v1","f8ee4d6f5f49c80b6ea448f2f4dd0a06a8a3c572fd1104dba289fb50ec7b8e67","SRA779509_SRS3805253__20260807__sct.rds",4628058,"3a8082b5c4791a24d004438e2cbf4053cb888f3c938dd73958306bc51a652a7d","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805254",20260807,384,"7a65a0f232d6e597ec4d0cfeae30b7fffc606c409f2ed1be03a0d63dd5baf589","mv05d0_sample_seed_sct_v2:5a2c1dd5a31725e8d697f1d1c02118d7ae8552f68738245c090f4d9c59612317","mv05d0_sct_data_matrix_v1","1332f427f792db76dd2463c1c18b5240984f23c6bd51d9b499815ec35d5152c3","SRA779509_SRS3805254__20260807__sct.rds",4827198,"d2ab165ee673c651064aab168ab9c9dcb92fd3a0fbb2fe49c7ed7c8539d5644f","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805255",20260807,384,"96a73248a10e17edda55aae46f1644d9f57feab689b01e66f43468fbe71cd9b2","mv05d0_sample_seed_sct_v2:b259be1fc80b2a7f043bdc10de20424cc3a02b27a200e6a66ee6cf3e19fe5c1a","mv05d0_sct_data_matrix_v1","0e730b7b14805ae02ec7c8eed6b325c47e1a2c94ced14e58cd4138f0c575f75a","SRA779509_SRS3805255__20260807__sct.rds",4696949,"213ae30b4f329746758beb4ace1d1be7d47027a5ac1b2f56f7329460fc83e94f","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805256",20260807,384,"2dc084652233232a9074c4c6e89c5a59087459c0a6886466d2abe870db41f4a6","mv05d0_sample_seed_sct_v2:5146c2b0879b3673cb3330508026a1ed4882fec8fcfb617680b10c61f1e3c2f9","mv05d0_sct_data_matrix_v1","4067ccd33a553fb47f1772881296d90d1171d94ca043fa82e9ac25aa7c57ad3b","SRA779509_SRS3805256__20260807__sct.rds",5053307,"fdab3c18713cb0b16a923d245777f77631c11dfc265ab4631cc79a11af05f648","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805257",20260807,384,"a92a62cbf4afd852fe6073f7980ad80414bb08e3b677fdfee024ce1f81034997","mv05d0_sample_seed_sct_v2:97eb6e90def7891d1b3e5f5f19f63b6436a6b7de254fae10693ac20c063943a4","mv05d0_sct_data_matrix_v1","f704853f820be73388a9f93c76b2e277b64fa4eb25add1d8a62bf80987a4f9e8","SRA779509_SRS3805257__20260807__sct.rds",4762411,"edc1eafed2ae43e94a7d2fb50d0c69e6d16323562f8a69e7c0217a1b3785764f","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805258",20260807,384,"aa4a8294a2773d7afc335fed6779932c303f9d0be93e8f4bcb05501b5a4f3a08","mv05d0_sample_seed_sct_v2:2d6668129f9863047a3f4917441d354b54dc390f84e6dee5eab5384ccadadd45","mv05d0_sct_data_matrix_v1","2172da89cbf5dc9714252992094e8d2456cff97a9a6b47164270a386988522d0","SRA779509_SRS3805258__20260807__sct.rds",4695665,"cbb9c35103a16a748a10093a03187cf420397b3f32dbfb1af719ff1416e2c18c","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805259",20260807,384,"1d494c88c9b44724c5fb94a8658f172b338eb5c3aa3f3985d7b1877dd9707ed9","mv05d0_sample_seed_sct_v2:ae0126c86f972fba0afc993566c9069a744b8837dd92c9866467b963c567842b","mv05d0_sct_data_matrix_v1","3d1876b0d22e92ebc26e28f9a0494876b3c3e29fd88f98c1aa52f83ba2861a54","SRA779509_SRS3805259__20260807__sct.rds",4518888,"f3ee4c5215c0d871f876f7e93ad1eef8915089a4656f2a45a3d757017c064b2f","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805260",20260807,384,"e0ed49e1b751fc4b76470d70060cd5a77b816f265828e3fdf72e218fecd25dfc","mv05d0_sample_seed_sct_v2:a0587de3bd46bf4e33f698744c3862012bdb534225249950f8dc8856e2f53981","mv05d0_sct_data_matrix_v1","36185933681dd1de6ce230429a12ec30bee59ea7118e4904146321ffe8509f4b","SRA779509_SRS3805260__20260807__sct.rds",3960980,"542827a1ee2688eac4b2ea1605b9a640c463295d83598fba8011a4c2d1ceaa15","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805261",20260807,384,"cb23b3e79e8ea2cfb1bc6bd537b594857b05308bcdf935fbee66a86ca6130b2b","mv05d0_sample_seed_sct_v2:02fb65db64816addeace51c0aa725a23183a0bc25df7047373d5a09933be58c1","mv05d0_sct_data_matrix_v1","c93391b59b52e3b4f4e0b8867db011d20ec161301b808c7b49c37d82dba752a2","SRA779509_SRS3805261__20260807__sct.rds",4178697,"468b7254e05c0c97ffd432e67316e50d92e72a41d71d95966514a40003883ced","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805262",20260807,384,"f78c5e47e362615d79f33812ed223491b1b9765e19f4e2561e0f0cf7de393af8","mv05d0_sample_seed_sct_v2:a2f17ce0646e5aec44e9055de322081f2d4c6407f10d4846b021e85dd7dbef6a","mv05d0_sct_data_matrix_v1","aa106edfca8e491d76af7854df697c052b2c835759e9022468341b8618f434ca","SRA779509_SRS3805262__20260807__sct.rds",6039222,"4fdeed9cd7353543b0d3eacaa5e41d72c66e6013eb9f21a062647accf0659019","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805263",20260807,384,"5499aca3dbbbc60267c1575e65bbbe42a5505e8b564a193352f1c802916468b3","mv05d0_sample_seed_sct_v2:0f2c69a0045b34d723588fff5f5c724fd8d8105c04f737bec5d1e4ee14dae404","mv05d0_sct_data_matrix_v1","c3e7c166be700c49f3327c188bdc2d1ebbc0f7663032f72d8f764f8cae6fafd0","SRA779509_SRS3805263__20260807__sct.rds",4437885,"57606410446b13e3d2e895a38cd32ece02a03f8e3379af57a60143d68b6907a3","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805264",20260807,384,"228bbb3dd335fe82608e87f74182a227bb4cf8c578826e054dc9b134fb21f3f8","mv05d0_sample_seed_sct_v2:24e6bc5d144d9d66ddeaedd90bce23018529899cb9f15ce057078336e217b9b8","mv05d0_sct_data_matrix_v1","2bba489d7626f8a171eac63941cbcf9e536f10480410043661ea4d18d8cfb2ce","SRA779509_SRS3805264__20260807__sct.rds",5190178,"2b93880f418eabef9a3491827ccd119bcb33cab4d93ffd74bba620d0051dbce1","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805265",20260807,384,"99e2073d4e64c7926208ac3f06a599cecf10934077104c39f56029d4929cdc3a","mv05d0_sample_seed_sct_v2:422a5815ef0f6085eb553434226a8568bf1d88c5c57071f5588ba3bbae964a7e","mv05d0_sct_data_matrix_v1","c38d95722f659dd9104e136c63717eff719845f5ea5808da78b8ca25db15ab1e","SRA779509_SRS3805265__20260807__sct.rds",4512122,"582f74782a8988e662c9d8cb94f37f2bcb12a3d4f163b648faa0587009aca4ae","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805266",20260807,384,"7da571a340ecbbb5eba2ef035bca68e2e5978ccee0b3d8575fbb0e928499939e","mv05d0_sample_seed_sct_v2:765b537ef2cf3eeff0d8f2d40195ad6f50012626584d6fbea70e25ee982eb3d2","mv05d0_sct_data_matrix_v1","990afcb2f2558a776a39d310f706c70ee591ba2819df757c2e41138ca4da485d","SRA779509_SRS3805266__20260807__sct.rds",4953733,"7dfd96d337d3d7c3d3d3eb502bee66b6c5b2171e93eeb80000a700ae3e92687a","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805267",20260807,384,"4c897f7d0cdcdae97049c4c4b1294ddfa1313f9262e02d68eb9dad2745075f14","mv05d0_sample_seed_sct_v2:59d87ae8453b5e0b72e5ba618c5f1faf8f08fc3eec0d051e3d8c3bf17926d99f","mv05d0_sct_data_matrix_v1","e31ffa4afa086bea3cabca2a470a8dd512d41db1401445cde06ab59f18cba880","SRA779509_SRS3805267__20260807__sct.rds",3722367,"91434ee4f16fe2074f47c4d716907ed2f736bae5c104fe2beda1a8aaeb68c1ca","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805268",20260807,384,"941b7c72f53c0649ce7d81e838931a6654e67ecac72581b1177e86ef10ad4380","mv05d0_sample_seed_sct_v2:1de99615524a82234648b13a79953d10cacb3216ff43d499287ea99dfb47080e","mv05d0_sct_data_matrix_v1","39188059974fbe652b46b9cb04347c01297fe52c1dcc7d5500bfbde6d990de03","SRA779509_SRS3805268__20260807__sct.rds",5585391,"97142b6de27f8bc6f06aef997fb2ac93f40a35f3ca017ed6a5d30162c44f8a45","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805269",20260807,384,"838cc3a1f711857c703cde39853f3c0b7cc40c22d4584683f859a8970b0850a9","mv05d0_sample_seed_sct_v2:16a6d1efdef90bba7361ef887a380c3a0e640d432b37821d23429e4e2a7ed12e","mv05d0_sct_data_matrix_v1","61b15be211ec66fec840cbdce0d4151d7a5e38007d9b4b372d03689f3e7037af","SRA779509_SRS3805269__20260807__sct.rds",4636072,"903a5e21ec7084628769e323a9df41121e2be932eef08c5955665b5796034714","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA784242_SRS3822680",20260807,384,"acb80a194bea3cab4c7439b6841e577160f9ebb933340c5e6dbf29f4554db413","mv05d0_sample_seed_sct_v2:f810ac6f39d740739f8accf75a1598db3552e2711de598d927eb00d89d924f2e","mv05d0_sct_data_matrix_v1","9542b17873a7eba8b2c234485cfde1c867fcde42fa6313b2d4516aa6032af25d","SRA784242_SRS3822680__20260807__sct.rds",5244273,"0c17c7a08ecd8cf8b2b9751b2cf9b98c9de84a796c7a730c59b79be0d49d12f4","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA784242_SRS3822682",20260807,384,"84db96696a9d49fd5d3fa1d725d659dea2294cb2d368ca8e36ae5ad5e8be563d","mv05d0_sample_seed_sct_v2:15988370416b2eaceb5c28b0f9ddc3f41b997bab6284166c7fdce204901a7334","mv05d0_sct_data_matrix_v1","0f2541665876e10c480a677f367d1ec4a08f44471cba449cc2d23c256c1dab70","SRA784242_SRS3822682__20260807__sct.rds",4713439,"7def679eeda546c63cc5c8fc8e292b364d1d87dcafa36ddbad2273f44e171b12","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA784242_SRS3822683",20260807,384,"c05a8c6e574e578595950f65341964edf1efb185173053885df8e5157af4f535","mv05d0_sample_seed_sct_v2:86d56eed2da442397e4d1e1fe5c9d45e03b281975daa1eb66f052c44403a37b6","mv05d0_sct_data_matrix_v1","90dd70d7932051a22ecd11fb50ddcc1c2e547884833bb56610478aba0ff66a5f","SRA784242_SRS3822683__20260807__sct.rds",4738520,"396b5ceefba9c96c103112dff47b75d4d53657e0af84e02ff4f6c8680634f33d","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA784242_SRS3822686",20260807,384,"e51eaa329675552e0e5d34820b64a62b1b8bfec7e58eda880185796f1666614a","mv05d0_sample_seed_sct_v2:09b180f2a8329eec8a45cb52a9f44d234e8131cc43f98275f0aa21e5d88a95d2","mv05d0_sct_data_matrix_v1","0999d5db1bd1dc27f895218301e89d0d2061a489935555e255c661b7135c72a0","SRA784242_SRS3822686__20260807__sct.rds",4671798,"70b9b1db61b97b628bb0bf6ecfabc544ee42d2aa0a388bdc36bcd2a806b5d58b","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA826293_SRS4181123",20260807,384,"dee21de4158dccd5138df16985cdba0ce8df5370a2feb6efe7bec573b8bd4877","mv05d0_sample_seed_sct_v2:cf882d6bb0f60fdb76b5fcf16cdaf930a63ae05a9a8812f1d6d4c17be8973b87","mv05d0_sct_data_matrix_v1","2390c4b1aa971a88a13b40fd375d3fbea8e7f0ac2f12c4ee5ee046f3cdf4887d","SRA826293_SRS4181123__20260807__sct.rds",4464616,"ee227dc1bb520b07248a689dd80dcaa044d186ee00f48568180bcac62b7b9fd2","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA826293_SRS4181124",20260807,384,"5dd5bdc07f2aac88db48623b584302ab47fa1695e4f86f931238194ea3322d7f","mv05d0_sample_seed_sct_v2:1718f43242c5de8af1032897678df3b7b73a8fb43d6bf9b44789e22948ddb1b8","mv05d0_sct_data_matrix_v1","fcb20f8e6097b573ef63d52d8a2271889c03ab296a8ab647c21011865e37f4d7","SRA826293_SRS4181124__20260807__sct.rds",5754119,"78c1234902e8d281af9ea4bd58d47160850233d17020c8570135adac94f31e5f","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA826293_SRS4181125",20260807,384,"e66ef8d18584b44588602eeb09962d6dad632bd632d2727af2a619804f3e67d7","mv05d0_sample_seed_sct_v2:6d2a22dd0415c218495e052f12a6720d68c1e2a2853d3931bcd61db8aaf70ec3","mv05d0_sct_data_matrix_v1","551eceb9481c1e3460a0552eb59e40b067ea164bf10a6a86fa150694129a0196","SRA826293_SRS4181125__20260807__sct.rds",4057812,"7b8e86e7059385d5a671b4a1d5709d47831847b5357152a553b4f42d5c3001b4","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA826293_SRS4181126",20260807,384,"c85d38538d01c2cfc8f25ea297f953aa654c4cba3850c440caebea42afc25d4e","mv05d0_sample_seed_sct_v2:3c2c28a559a46114e381b9608a548f5be4b292bdad6f8999193b536f2d6775ba","mv05d0_sct_data_matrix_v1","c71898f47c43541cd2053cad80731dcd3ffef426deb16141de8d5d2363afd957","SRA826293_SRS4181126__20260807__sct.rds",5114095,"3c5ea5672d18400f4e379ee538ab8c7ae9871ee100ff1ad0a6f9ab623d9a84d1","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA826293_SRS4181127",20260807,384,"49159adc68e9008f9e7bd4cc0838d310c8f5027d15620175279c967a63b90025","mv05d0_sample_seed_sct_v2:2615c62d7658fc798fe96c8244ebf4be1abbc4afb314d10a9f064c63ba4e1432","mv05d0_sct_data_matrix_v1","bb56f9da884b84dcd1f450001126c8ff909f5dca90224be41a29deb6733bc8f2","SRA826293_SRS4181127__20260807__sct.rds",8636573,"06103de0751ef757fbd680e5996b6b8876516295ac5d122bcccbf03954d95b74","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA826293_SRS4181128",20260807,384,"c8f81192c7a669e20eee014ad24a8aea28c70dbb5faab043f8bfcc81936f9bf5","mv05d0_sample_seed_sct_v2:fb0867107b50d39f7a55135e2f0bb06962c0cfa37037bdff011fa16e48b2a8e0","mv05d0_sct_data_matrix_v1","1aec581e4abc80b19dc96bde0847a127b94d10b344187e6793a075438fa200c3","SRA826293_SRS4181128__20260807__sct.rds",10588334,"5ec86a82a3b63690bf07cfab884ddae5c318b78dbf2a58a85f7679c1876d8932","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA826293_SRS4181129",20260807,384,"c18a88184d5724f477342a8a09c552c9f27ba431fb95b6cdd2614a0a8c523811","mv05d0_sample_seed_sct_v2:0d9beb64f5908e918b41f85ad98a9e5ea87eb9fee0e88bd58cbca3128b897b87","mv05d0_sct_data_matrix_v1","d81e145c76a286f08ed381a4275ec29d4a678a489649d8a5c7252899249f596a","SRA826293_SRS4181129__20260807__sct.rds",7882795,"6014a9140ebaac85f580ea643cc2065dcf224f6d3376820852bf13ac86778be5","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA826293_SRS4181130",20260807,384,"46299d9a55270fb3cbad5b8922e4209f3110f21e7a01678caeb2f43373a1e6dc","mv05d0_sample_seed_sct_v2:499a5848bae1987ed22ee51ad1c5536f66ab054f556e0b9ade219b25f509ba63","mv05d0_sct_data_matrix_v1","e9debba20308eba3a7ec9a2a8a48d0f42bf8a18cfe4ef907f50d13abc2917916","SRA826293_SRS4181130__20260807__sct.rds",8775157,"a665784e8fcb6819d853288973207fcbed547a5012aa04180fa5db899ec98988","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA550660_SRS2089635",20260808,384,"62dd1c627b3b4448d43c0d74222a46c62c7c834569fcb06da5b048e67a2d1ce0","mv05d0_sample_seed_sct_v2:96aee75b7891ff3eb5e3ce1b3d4ce67405fc56cbba9b067bcd6942b66a133e38","mv05d0_sct_data_matrix_v1","06f0401c015e5ea183c50780219d885dbe66be4d4e667ccec2213645d8f2b748","SRA550660_SRS2089635__20260808__sct.rds",3112005,"b005b1276c71539cc422d67268bd60222937a8933081f33cb1cf122fd48952a0","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA550660_SRS2089636",20260808,384,"1c512c991c1dc3e8428c2551aef763087fb581619926c1c97a26fdbe1feff818","mv05d0_sample_seed_sct_v2:fbbea87e2b8f40a15b27163ca3690a91216041a1371e991557cbe883edce5ca9","mv05d0_sct_data_matrix_v1","4d22cb6e0747b9af56fed36d857cade5a4d3d7c71e55d3f8c8331a6b975e0708","SRA550660_SRS2089636__20260808__sct.rds",3075176,"69cf78e4ea589311665142d57e8e8e35805fa44458318096c7a118a98094223e","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA550660_SRS2089637",20260808,384,"514f4a79292dae53e05e84a82b992df5b86fc4e9dfa0758557b5bb446179fcd2","mv05d0_sample_seed_sct_v2:9cfd0056d1cf681d95473280575f1b65c3b5c0ca2caaab4c177258a28839a0d3","mv05d0_sct_data_matrix_v1","8462853940608d2e89101086f3f0088fd575171d5762ac421bce965419a3e757","SRA550660_SRS2089637__20260808__sct.rds",3331147,"b6cce690f2c27f77e4e020a3601b07c0e9798637bec85e3831869645a2248fcd","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA550660_SRS2089638",20260808,384,"e9020bc131a1f7339a2d3a845766ffcb1624eb4cfd27ad5b2f20de395521d145","mv05d0_sample_seed_sct_v2:ae3ae7fc51e2a425904c5e53f5d38e35c9d5c76a47e0e22ea7eddbb9de94fc06","mv05d0_sct_data_matrix_v1","449ddc57364630ab39c5e52a16f902f15c0dc638d8d3adb67696b7927fee1d4b","SRA550660_SRS2089638__20260808__sct.rds",3109563,"87532771ad206d12d4279dd53e581ea24fb7f2ee9915f81df0babf5900d8fac0","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA550660_SRS2089639",20260808,384,"93a76af325a835e80723ac8ea991d54c9f8d5c6d413e107531332762b6a2af4f","mv05d0_sample_seed_sct_v2:f34c5e4b7634f1530d8b09016e5285904c86a61a17721401cfc7921fc3291fff","mv05d0_sct_data_matrix_v1","fc9b51b961cb913b789e55b143b57134d5a9030056fa6958ac1ab11431d71282","SRA550660_SRS2089639__20260808__sct.rds",3206199,"23aa25ebd447d291f406d24ff5a521fec110dcafa1a8842d08e1e31e594c238b","closed",FALSE
