"Group1","Group2","wasserstein","perm_p","effect_size","ks_stat","ks_adj_p","ComparisonType","Dimension","Dataset"
"SRA667709","SRA713577",0.0037600325420146,0.367542707815276,1.34104191536433,0,0.379939209726444,"sra_comparison","dimension_1","SCT_Whole"
"SRA667709","SRA742961",0.00745084721137784,1.30980391997149,1.32740503345554,0.338818556553381,0.51786492678639,"sra_comparison","dimension_1","SCT_Whole"
"SRA667709","SRA760933",0.0032341869269171,0.334419008982047,1.34021281140924,0,0.379939209726444,"sra_comparison","dimension_1","SCT_Whole"
"SRA667709","SRA826293",0.00308770910453774,1.22914798835786,1.3323067923822,0,0.0123989485691613,"sra_comparison","dimension_1","SCT_Whole"
"SRA701877","SRA550660",0.0540234590196988,0.669586226650809,0.861148119013847,0.0969100130080564,0.0175164202313524,"sra_comparison","dimension_1","SCT_Whole"
"SRA701877","SRA621638",0.0113083999174672,0.00788851221305034,0.61876086704759,0.0377885608893998,0.16734534501032,"sra_comparison","dimension_1","SCT_Whole"
"SRA701877","SRA628554",0.0309430469987112,0.0639892042847904,0.699897767716232,0.0791812460476249,0.905850905850906,"sra_comparison","dimension_1","SCT_Whole"
"SRA701877","SRA645804",0.00605809116908704,0.747146969020107,0.67032157698621,0.1249387366083,0.00461828350878708,"sra_comparison","dimension_1","SCT_Whole"
"SRA701877","SRA667709",0.00307791866308678,0.30189945437661,0.767302139065156,0.301029995663981,0.83871431120008,"sra_comparison","dimension_1","SCT_Whole"
"SRA701877","SRA701877",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Whole"
"SRA701877","SRA703206",0.00271248089959338,0.0419141514789149,0.362979362983167,0.1249387366083,1,"sra_comparison","dimension_1","SCT_Whole"
"SRA701877","SRA713577",0.00683795120510138,0.657577319177794,0.673767324114676,0,0.641025641025641,"sra_comparison","dimension_1","SCT_Whole"
"SRA701877","SRA716608",0.0314077524397844,1.92081875395238,2.23998082981374,0.0791812460476248,0.0204437660142834,"sra_comparison","dimension_1","SCT_Whole"
"SRA701877","SRA728025",0.00497380215046124,0.239577516576788,0.260230477465382,0.234083206033368,0.122665113790874,"sra_comparison","dimension_1","SCT_Whole"
"SRA701877","SRA740174",0.00493092025808808,0.950781977329818,0.665391277360394,0.0791812460476249,0.0564503989161523,"sra_comparison","dimension_1","SCT_Whole"
"SRA701877","SRA742961",0.00437292854829106,0.97469413473523,0.633126042197167,0.359021942641668,0.734790473192292,"sra_comparison","dimension_1","SCT_Whole"
"SRA701877","SRA749327",0.0549563093556726,0.257274868695302,0.95068336350169,0.234083206033368,0.391343350527024,"sra_comparison","dimension_1","SCT_Whole"
"SRA701877","SRA760933",0.00631210559000388,0.416801226031377,0.67146213864373,0.0377885608893998,0.784929356357928,"sra_comparison","dimension_1","SCT_Whole"
"SRA701877","SRA779509",0.00412444797276706,16,0.662254326668101,0.167491087293764,0.0550753528731082,"sra_comparison","dimension_1","SCT_Whole"
"SRA701877","SRA784242",0.0107866466916828,0.00348832784582135,0.626402644160418,0.0377885608893998,0.0323206205559147,"sra_comparison","dimension_1","SCT_Whole"
"SRA701877","SRA826293",0.000566897421086543,0.469800301796918,0.648057712700455,0.0791812460476249,0.0233002709782896,"sra_comparison","dimension_1","SCT_Whole"
"SRA701877","SRA850958",0.0021637485711865,0.774690718274137,0.654196705051763,0.176091259055681,0.316658750197912,"sra_comparison","dimension_1","SCT_Whole"
"SRA703206","SRA703206",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Whole"
"SRA703206","SRA742961",0.00708540944788445,0.75448733218585,0.969686425955316,0.1627272974977,0.937701850903178,"sra_comparison","dimension_1","SCT_Whole"
"SRA703206","SRA760933",0.0035996246904105,0.394694953858891,0.994153889760201,0,0.809716599190283,"sra_comparison","dimension_1","SCT_Whole"
"SRA713577","SRA703206",0.004125470305508,0.38933983691012,0.995624468801206,0,0.808080808080808,"sra_comparison","dimension_1","SCT_Whole"
"SRA713577","SRA713577",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Whole"
"SRA713577","SRA742961",0.0112108797533924,0.935542010773082,0.136294652197995,0,0.247678018575851,"sra_comparison","dimension_1","SCT_Whole"
"SRA713577","SRA760933",0.000525845615097502,0,0.00674049161758624,0,1,"sra_comparison","dimension_1","SCT_Whole"
"SRA716608","SRA550660",0.0226157065799145,0.886056647693163,2.62277957212828,0.0969100130080564,0.357142857142857,"sra_comparison","dimension_1","SCT_Whole"
"SRA716608","SRA628554",0.0034453546245617,0.527243550682788,2.54868641361823,0,0.571428571428571,"sra_comparison","dimension_1","SCT_Whole"
"SRA716608","SRA645804",0.0374658436088714,3,2.49023609490785,0,0.00181967395082149,"sra_comparison","dimension_1","SCT_Whole"
"SRA716608","SRA667709",0.0344856711028711,0.585026652029182,1.80842118091178,0.176091259055681,0.190285904571619,"sra_comparison","dimension_1","SCT_Whole"
"SRA716608","SRA703206",0.0341202333393777,0.600326278518962,2.05245914671114,0.1249387366083,0.303582270795386,"sra_comparison","dimension_1","SCT_Whole"
"SRA716608","SRA713577",0.0382457036448857,0.826813731587726,2.48932634442511,0,0.452898550724638,"sra_comparison","dimension_1","SCT_Whole"
"SRA716608","SRA716608",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Whole"
"SRA716608","SRA728025",0.0363815545902456,2.04575749056068,2.33605937449629,0.0511525224473813,0.0165580276077514,"sra_comparison","dimension_1","SCT_Whole"
"SRA716608","SRA742961",0.0270348238914933,3,2.50595965377479,0.0280287236002435,0.0017242969825665,"sra_comparison","dimension_1","SCT_Whole"
"SRA716608","SRA760933",0.0377198580297882,0.801342913045577,2.48989420625184,0,0.452898550724638,"sra_comparison","dimension_1","SCT_Whole"
"SRA716608","SRA784242",0.0206211057481016,1.33724216831843,2.51487054367443,0,0.0478102887741442,"sra_comparison","dimension_1","SCT_Whole"
"SRA716608","SRA826293",0.0313979619983334,2.39794000867204,2.49745478216767,0.0579919469776868,0.025336981858721,"sra_comparison","dimension_1","SCT_Whole"
"SRA728025","SRA628554",0.0359168491491724,0.517126416391246,0.558112981263218,0.176091259055681,0.904452690166976,"sra_comparison","dimension_1","SCT_Whole"
"SRA728025","SRA645804",0.00108428901862581,1.48148606012211,0.419236170614842,0.255272505103306,0.544781437919539,"sra_comparison","dimension_1","SCT_Whole"
"SRA728025","SRA667709",0.00189588348737446,0.640164517660112,0.989205180498324,0.255272505103306,0.467617488894085,"sra_comparison","dimension_1","SCT_Whole"
"SRA728025","SRA703206",0.00226132125086785,0.228412519118745,0.605468401974333,0.194574664749694,0.754096649619038,"sra_comparison","dimension_1","SCT_Whole"
"SRA728025","SRA713577",0.00186414905464015,0.703334809738469,0.422587637499901,0,0.833333333333334,"sra_comparison","dimension_1","SCT_Whole"
"SRA728025","SRA728025",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Whole"
"SRA728025","SRA742961",0.0093467306987523,0.425968732272281,0.390650105066303,0.204119982655925,0.142349210527969,"sra_comparison","dimension_1","SCT_Whole"
"SRA728025","SRA760933",0.00133830343954264,0.419075024324381,0.420357558156859,0.109144469425068,0.845665961945032,"sra_comparison","dimension_1","SCT_Whole"
"SRA728025","SRA826293",0.0049835925919122,0.132532512140949,0.4011505189361,0.185234638495551,0.102336687702541,"sra_comparison","dimension_1","SCT_Whole"
"SRA740174","SRA550660",0.0589543792777869,0.987162775294828,0.803451394853149,0.0969100130080564,0.0823289205031944,"sra_comparison","dimension_1","SCT_Whole"
"SRA740174","SRA621638",0.0162393201755553,1.11350927482752,0.197849254111403,0,0.140056022408964,"sra_comparison","dimension_1","SCT_Whole"
"SRA740174","SRA628554",0.0358739672567993,0.469800301796918,0.496098242251184,0,0.933333333333333,"sra_comparison","dimension_1","SCT_Whole"
"SRA740174","SRA645804",0.00112717091099896,1.16749108729376,0.0134711595060465,0.0457574905606751,0.0327899671444529,"sra_comparison","dimension_1","SCT_Whole"
"SRA740174","SRA667709",0.00185300159500131,0.823908740944319,1.3380211316024,0.0791812460476249,0.130821559392988,"sra_comparison","dimension_1","SCT_Whole"
"SRA740174","SRA703206",0.0022184393584947,0.838631997765025,0.990240121481466,0.1249387366083,0.627943485086342,"sra_comparison","dimension_1","SCT_Whole"
"SRA740174","SRA713577",0.0019070309470133,0.701146923590293,0.0231717899517527,0,0.411522633744856,"sra_comparison","dimension_1","SCT_Whole"
"SRA740174","SRA716608",0.0363386726978724,1.23657200643706,2.49176847324829,0,0.0433688958279122,"sra_comparison","dimension_1","SCT_Whole"
"SRA740174","SRA728025",4.28818923731516e-05,0.177178354696895,0.414487930867275,0.176091259055681,0.39583058450983,"sra_comparison","dimension_1","SCT_Whole"
"SRA740174","SRA740174",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Whole"
"SRA740174","SRA742961",0.00930384880637915,0.583359492661719,0.113185721615999,0.1249387366083,0.0950886701849475,"sra_comparison","dimension_1","SCT_Whole"
"SRA740174","SRA749327",0.0598872296137607,1.13667713987954,1.45663970992793,0,0.580130529369108,"sra_comparison","dimension_1","SCT_Whole"
"SRA740174","SRA760933",0.0013811853319158,0.671620396561262,0.0164997457785963,0,0.416666666666667,"sra_comparison","dimension_1","SCT_Whole"
"SRA740174","SRA779509",0.000806472285321021,0.22548303427145,0.0109081370073303,0.0555173278498314,0.40309881689192,"sra_comparison","dimension_1","SCT_Whole"
"SRA740174","SRA784242",0.0157175669497708,1.63827216398241,0.201639555914019,0,0.0290360046457607,"sra_comparison","dimension_1","SCT_Whole"
"SRA740174","SRA826293",0.00494071069953905,0,0.0652860010766411,0,0.0211761218050526,"sra_comparison","dimension_1","SCT_Whole"
"SRA740174","SRA850958",0.00276717168690159,1.92081875395238,0.0338698721862534,0,0.0144738746562455,"sra_comparison","dimension_1","SCT_Whole"
"SRA742961","SRA742961",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Whole"
"SRA742961","SRA760933",0.0106850341382949,0.821023052706831,0.129656412800932,0.0280287236002435,0.248725282925009,"sra_comparison","dimension_1","SCT_Whole"
"SRA749327","SRA550660",0.00184052110557593,0.399027104313252,1.22030733822503,0.301029995663981,0.968253968253968,"sra_comparison","dimension_1","SCT_Whole"
"SRA749327","SRA628554",0.0240132623569614,0.178486471595227,1.27717332266585,0,1,"sra_comparison","dimension_1","SCT_Whole"
"SRA749327","SRA645804",0.0610144005247597,2.30102999566398,1.46280626239278,0,0.0760660659137816,"sra_comparison","dimension_1","SCT_Whole"
"SRA749327","SRA667709",0.0580342280187594,0.171984935776023,0.771423531415686,0.301029995663981,0.663780663780664,"sra_comparison","dimension_1","SCT_Whole"
"SRA749327","SRA703206",0.057668790255266,0.20342566678957,0.778173613083626,0.1249387366083,0.77297452046951,"sra_comparison","dimension_1","SCT_Whole"
"SRA749327","SRA713577",0.061794260560774,0.223298816011589,1.46729223046104,0,0.813008130081301,"sra_comparison","dimension_1","SCT_Whole"
"SRA749327","SRA716608",0.0235485569158883,0.394694953858891,2.12224423538613,0.259637310505756,0.809523809523809,"sra_comparison","dimension_1","SCT_Whole"
"SRA749327","SRA728025",0.0599301115061339,0.554395796726402,1.155398831076,0.176091259055681,0.411604688590432,"sra_comparison","dimension_1","SCT_Whole"
"SRA749327","SRA742961",0.0505833808073816,2.15490195998574,1.40645055391599,0.1249387366083,0.178110250244902,"sra_comparison","dimension_1","SCT_Whole"
"SRA749327","SRA749327",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Whole"
"SRA749327","SRA760933",0.0612684149456765,0.229884705212898,1.46419742074421,0,0.801603206412826,"sra_comparison","dimension_1","SCT_Whole"
"SRA749327","SRA784242",0.0441696626639899,0.832682665251824,1.36979870163959,0,0.552104899930987,"sra_comparison","dimension_1","SCT_Whole"
"SRA749327","SRA826293",0.0549465189142217,1.69897000433602,1.42759799370887,0,0.0512741629492898,"sra_comparison","dimension_1","SCT_Whole"
"SRA760933","SRA760933",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Whole"
"SRA779509","SRA550660",0.0581479069924659,3,0.793259484238379,0.0757207139381183,0.00400985622660499,"sra_comparison","dimension_1","SCT_Whole"
"SRA779509","SRA628554",0.0350674949714782,1.13076828026902,0.485419914918835,0.301029995663981,0.59449958643507,"sra_comparison","dimension_1","SCT_Whole"
"SRA779509","SRA645804",0.00193364319631998,1.61978875828839,0.0241856117948628,0.193820026016113,0.0160527521588237,"sra_comparison","dimension_1","SCT_Whole"
"SRA779509","SRA667709",0.00104652930968029,1.92081875395238,1.33694655236943,0.0555173278498314,0.0285217192892388,"sra_comparison","dimension_1","SCT_Whole"
"SRA779509","SRA703206",0.00141196707317368,1.58502665202918,0.988271919445705,0.229147988357856,0.452464269851351,"sra_comparison","dimension_1","SCT_Whole"
"SRA779509","SRA713577",0.00271350323233432,0.657577319177794,0.0339225212842372,0,0.406570174012034,"sra_comparison","dimension_1","SCT_Whole"
"SRA779509","SRA716608",0.0355322004125514,16,2.49257496279209,0,3.98707295259019e-05,"sra_comparison","dimension_1","SCT_Whole"
"SRA779509","SRA728025",0.000849354177694172,0.688246138944246,0.411757359905155,0.244972548463494,0.690141528139041,"sra_comparison","dimension_1","SCT_Whole"
"SRA779509","SRA742961",0.00849737652105813,2.69897000433602,0.102672266994421,0.255707016877324,0.0704656425255848,"sra_comparison","dimension_1","SCT_Whole"
"SRA779509","SRA749327",0.0590807573284397,16,1.45175463926384,0.0177287669604316,0.0486954509943015,"sra_comparison","dimension_1","SCT_Whole"
"SRA779509","SRA760933",0.00218765761723682,0.462180904926726,0.02719505285995,0.0757207139381184,0.440063369125154,"sra_comparison","dimension_1","SCT_Whole"
"SRA779509","SRA779509",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Whole"
"SRA779509","SRA784242",0.0149110946644498,16,0.190886819587923,0,0.000118601381350289,"sra_comparison","dimension_1","SCT_Whole"
"SRA779509","SRA826293",0.00413423841421803,0.607303046740334,0.0543985847834566,0.145693958198919,0.00216589319835833,"sra_comparison","dimension_1","SCT_Whole"
"SRA784242","SRA628554",0.0201564003070284,0.309803919971486,0.300790652710076,0,0.933333333333333,"sra_comparison","dimension_1","SCT_Whole"
"SRA784242","SRA645804",0.0168447378607698,3,0.214963161275723,0,0.00203048983536788,"sra_comparison","dimension_1","SCT_Whole"
"SRA784242","SRA667709",0.0138645653547695,0.357535479757879,1.32699899567344,0,0.0158202816010125,"sra_comparison","dimension_1","SCT_Whole"
"SRA784242","SRA703206",0.0134991275912761,0,0.965786684977004,0,0.0487567040468064,"sra_comparison","dimension_1","SCT_Whole"
"SRA784242","SRA713577",0.0176245978967841,0.71669877129645,0.224649932044425,0,0.405679513184584,"sra_comparison","dimension_1","SCT_Whole"
"SRA784242","SRA728025",0.015760448842144,0.0222763947111523,0.400979368524636,0,0.00461584620000462,"sra_comparison","dimension_1","SCT_Whole"
"SRA784242","SRA742961",0.00641371814339169,0.348721986001856,0.0903079725673142,0.090176630349088,0.0716075904045829,"sra_comparison","dimension_1","SCT_Whole"
"SRA784242","SRA760933",0.0170987522816866,0.684029654543082,0.217957204390266,0,0.405679513184584,"sra_comparison","dimension_1","SCT_Whole"
"SRA784242","SRA784242",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Whole"
"SRA784242","SRA826293",0.0107768562502318,0.43297363384094,0.13692656690652,0,0.0204888643022517,"sra_comparison","dimension_1","SCT_Whole"
"SRA826293","SRA703206",0.00272227134104435,1.05551732784983,0.97938333415418,0.0579919469776868,0.0631313131313131,"sra_comparison","dimension_1","SCT_Whole"
"SRA826293","SRA713577",0.00684774164655234,0.448550002027125,0.0882371736392261,0,1,"sra_comparison","dimension_1","SCT_Whole"
"SRA826293","SRA742961",0.0043631381068401,0.104577453960592,0.0509871986583173,0.090176630349088,0.000776543555616444,"sra_comparison","dimension_1","SCT_Whole"
"SRA826293","SRA760933",0.00632189603145484,0.0570004066339595,0.0815017545390843,0.0579919469776868,0.666666666666667,"sra_comparison","dimension_1","SCT_Whole"
"SRA826293","SRA826293",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Whole"
"SRA850958","SRA550660",0.0561872075908853,1.79588001734408,0.772052257246762,0.0969100130080564,0.0497067302912814,"sra_comparison","dimension_1","SCT_Whole"
"SRA850958","SRA628554",0.0331067955698977,0.600326278518962,0.463969032862321,0,0.857142857142857,"sra_comparison","dimension_1","SCT_Whole"
"SRA850958","SRA645804",0.00389434259790054,16,0.0473335233897521,0,0.00111495647209933,"sra_comparison","dimension_1","SCT_Whole"
"SRA850958","SRA667709",0.000914170091900279,0.405607449624573,1.33412103650012,0.176091259055681,0.647576467248598,"sra_comparison","dimension_1","SCT_Whole"
"SRA850958","SRA703206",0.000556938311552562,0.542118103266008,0.983082929815053,0.1249387366083,0.599111662018387,"sra_comparison","dimension_1","SCT_Whole"
"SRA850958","SRA713577",0.00467420263391488,0.829738284605043,0.0570302251181113,0,0.302023557837511,"sra_comparison","dimension_1","SCT_Whole"
"SRA850958","SRA716608",0.0335715010109708,3,2.49560600393513,0,0.0119585754944871,"sra_comparison","dimension_1","SCT_Whole"
"SRA850958","SRA728025",0.00281005357927474,0,0.404526552236063,0.109144469425068,0.100227641211248,"sra_comparison","dimension_1","SCT_Whole"
"SRA850958","SRA742961",0.00653667711947756,0.298432014944073,0.0793731347396132,0.189879543541315,0.318519431956483,"sra_comparison","dimension_1","SCT_Whole"
"SRA850958","SRA749327",0.0571200579268591,1.49485002168009,1.44128002673792,0.1249387366083,0.242954324586978,"sra_comparison","dimension_1","SCT_Whole"
"SRA850958","SRA760933",0.00414835701881738,0.863279432843593,0.0503604386630919,0,0.307219662058372,"sra_comparison","dimension_1","SCT_Whole"
"SRA850958","SRA779509",0.00196069940158056,0.924453038607469,0.0233804159834748,0.0757207139381184,0.00509316415879264,"sra_comparison","dimension_1","SCT_Whole"
"SRA850958","SRA784242",0.0129503952628693,2.09691001300806,0.168053000311797,0,0.00987947046038332,"sra_comparison","dimension_1","SCT_Whole"
"SRA850958","SRA826293",0.00217353901263746,0,0.032522737878005,0,0.00502371192026364,"sra_comparison","dimension_1","SCT_Whole"
"SRA850958","SRA850958",0,0,0,16,1,"sra_comparison","dimension_1","SCT_Whole"
"SRA550660","SRA550660",0,0,0,16,1,"sra_comparison","euler","SCT_Whole"
"SRA550660","SRA628554",8569516425068281,0.542118103266008,1.7549137247575,0,0.604047115675023,"sra_comparison","euler","SCT_Whole"
"SRA550660","SRA645804",4735580857284482,1.34678748622466,2.49666993543219,0.301029995663981,0.56374493673529,"sra_comparison","euler","SCT_Whole"
"SRA550660","SRA667709",4623673992246634,0.72584215073632,2.36998772858063,0.198367653766833,0.726067181763384,"sra_comparison","euler","SCT_Whole"
"SRA550660","SRA703206",1588930119229006,0.0925886392254138,0.702928783611819,0.221848749616356,0.600737807560835,"sra_comparison","euler","SCT_Whole"
"SRA550660","SRA713577",4253710058395080,0.0846001647877302,2.15157948201238,0,1,"sra_comparison","euler","SCT_Whole"
"SRA550660","SRA728025",7113775393430958,0.671620396561262,3.54553226821056,0.176091259055681,0.5616789849155,"sra_comparison","euler","SCT_Whole"
"SRA550660","SRA742961",4766758708710174,1.55284196865778,2.53626953444701,0.301029995663981,0.444028026723155,"sra_comparison","euler","SCT_Whole"
"SRA550660","SRA760933",5988911265111689,0.485452247339714,3.04002723253074,0,0.393081761006289,"sra_comparison","euler","SCT_Whole"
"SRA550660","SRA784242",3229231890260357,0.202040356262804,1.50917134849252,0.221848749616356,0.992063492063492,"sra_comparison","euler","SCT_Whole"
"SRA550660","SRA826293",4203465606020944,0.555955204081924,2.13883886010426,0.301029995663981,0.351377018043685,"sra_comparison","euler","SCT_Whole"
"SRA621638","SRA550660",4640600991877814,0.130768280269024,2.45882994674488,0.221848749616356,0.975800156128025,"sra_comparison","euler","SCT_Whole"
"SRA621638","SRA621638",0,0,0,16,1,"sra_comparison","euler","SCT_Whole"
"SRA621638","SRA628554",13210117416946096,0.482804102050026,2.60416670921861,0,0.352360817477097,"sra_comparison","euler","SCT_Whole"
"SRA621638","SRA645804",96049643884250.3,0.00524305541237188,0.606733393857943,0.0457574905606751,0.757575757575758,"sra_comparison","euler","SCT_Whole"
"SRA621638","SRA667709",226247967238906,0.0443122496864942,1.55734033408994,0,0.453995157384988,"sra_comparison","euler","SCT_Whole"
"SRA621638","SRA703206",3075183624065195,0,2.4458721523762,0,0.477326968973747,"sra_comparison","euler","SCT_Whole"
"SRA621638","SRA713577",388742988292316,0.175874166083451,1.6010646918674,0,0.89126559714795,"sra_comparison","euler","SCT_Whole"
"SRA621638","SRA716608",84785018960710,0.0614802748235081,0.479439641352019,0.0969100130080564,0.513874614594039,"sra_comparison","euler","SCT_Whole"
"SRA621638","SRA728025",2473174401553144,0.210419287835575,3.00685535768325,0,0.637958532695375,"sra_comparison","euler","SCT_Whole"
"SRA621638","SRA742961",126157716832360,0.0245681914907371,0.816253365681184,0.090176630349088,0.697883533974849,"sra_comparison","euler","SCT_Whole"
"SRA621638","SRA749327",1237980366314099,0.496209316942819,3.5041672225554,0,0.159489633173844,"sra_comparison","euler","SCT_Whole"
"SRA621638","SRA760933",1348310273233874,0.480172006224281,3.36700383548656,0,0.704721634954193,"sra_comparison","euler","SCT_Whole"
"SRA621638","SRA779509",1860372745217725,0.153044674980176,2.29185530155485,0.0555173278498314,0.455373406193078,"sra_comparison","euler","SCT_Whole"
"SRA621638","SRA784242",1411369101617458,0.168130225719498,2.13797249080786,0.1249387366083,0.933333333333333,"sra_comparison","euler","SCT_Whole"
"SRA621638","SRA826293",437144338532207,0.0609802235513335,1.57921047789265,0.0579919469776868,0.801603206412826,"sra_comparison","euler","SCT_Whole"
"SRA621638","SRA850958",96620846906649360,0,2.64723493258491,0,0.250920040147206,"sra_comparison","euler","SCT_Whole"
"SRA628554","SRA628554",0,0,0,16,1,"sra_comparison","euler","SCT_Whole"
"SRA628554","SRA703206",10134933792880900,0.507239610973163,1.87922648873893,0,0.420168067226891,"sra_comparison","euler","SCT_Whole"
"SRA628554","SRA713577",12823226483463360,0.187755303199631,2.50566440955284,0,0.701754385964912,"sra_comparison","euler","SCT_Whole"
"SRA628554","SRA742961",13336275133778456,2.04575749056068,2.62779389107667,0,0.0157492715961887,"sra_comparison","euler","SCT_Whole"
"SRA628554","SRA760933",14558427690179970,0.184422251675733,2.78165249407678,0,0.690131124913734,"sra_comparison","euler","SCT_Whole"
"SRA628554","SRA826293",12772982031089226,1.35654732351381,2.50320894320019,0,0.143061516452074,"sra_comparison","euler","SCT_Whole"
"SRA645804","SRA628554",13305097282352764,1.92081875395238,2.61342586541749,0,0.0325139810118351,"sra_comparison","euler","SCT_Whole"
"SRA645804","SRA645804",0,0,0,16,1,"sra_comparison","euler","SCT_Whole"
"SRA645804","SRA667709",195020321548880,0.197910742118267,1.42860484998202,0.301029995663981,0.443934056374248,"sra_comparison","euler","SCT_Whole"
"SRA645804","SRA703206",3170163489471863,0.543633966870957,2.46536031119458,0.187086643357144,0.799200799200799,"sra_comparison","euler","SCT_Whole"
"SRA645804","SRA713577",481870798889402,0.0942041196321315,1.68028833920235,0.0969100130080564,0.777000777000777,"sra_comparison","euler","SCT_Whole"
"SRA645804","SRA742961",64167436347492.7,0.0609802235513335,0.847669928867662,0.397940008672038,0.99305989474249,"sra_comparison","euler","SCT_Whole"
"SRA645804","SRA760933",1253330407827206,0.252588192113577,3.17378469130418,0,0.4151100041511,"sra_comparison","euler","SCT_Whole"
"SRA645804","SRA826293",532115251263538,0.156144577376839,1.68156263317035,0.371611069949688,0.775480515445171,"sra_comparison","euler","SCT_Whole"
"SRA667709","SRA628554",13193190417314914,1.49485002168009,2.56752960605538,0,0.0761498629302467,"sra_comparison","euler","SCT_Whole"
"SRA667709","SRA667709",0,0,0,16,1,"sra_comparison","euler","SCT_Whole"
"SRA667709","SRA703206",3058256624434014,0.229147988357856,2.2515763237176,0.301029995663981,0.754618787405673,"sra_comparison","euler","SCT_Whole"
"SRA667709","SRA713577",369963933851554,0.0783135245163979,0.865987522161862,0.0791812460476248,0.898472596585804,"sra_comparison","euler","SCT_Whole"
"SRA667709","SRA742961",259172671266032,0.339134521996131,1.96329407172275,0.090176630349088,0.617104257971131,"sra_comparison","euler","SCT_Whole"
"SRA667709","SRA760933",1365237272865054,0.350665141287858,3.05587845401755,0,0.434216239687364,"sra_comparison","euler","SCT_Whole"
"SRA667709","SRA826293",420208386225689,0.0700704399154121,0.940485846279813,0.204119982655925,0.438514973398694,"sra_comparison","euler","SCT_Whole"
"SRA701877","SRA550660",4874846103212406,1.49485002168009,2.61894012936221,0.259637310505756,0.535753083953993,"sra_comparison","euler","SCT_Whole"
"SRA701877","SRA621638",234245111334591,0.170696227168975,2.00850795602577,0.1249387366083,0.393401348055286,"sra_comparison","euler","SCT_Whole"
"SRA701877","SRA628554",13444362528280686,2.15490195998574,2.65521764802499,0,0.0274040174289551,"sra_comparison","euler","SCT_Whole"
"SRA701877","SRA645804",162172067577863,0.177178354696895,2.24644288099009,0.380211241711606,0.989088311069735,"sra_comparison","euler","SCT_Whole"
"SRA701877","SRA667709",350224577182172,0.943095148663527,2.68105790409071,0.1249387366083,0.559085036929038,"sra_comparison","euler","SCT_Whole"
"SRA701877","SRA701877",0,0,0,16,1,"sra_comparison","euler","SCT_Whole"
"SRA701877","SRA703206",3309428735399786,0.655607726314889,2.63979553395741,0.1249387366083,0.645999368044096,"sra_comparison","euler","SCT_Whole"
"SRA701877","SRA713577",621325350979619,0.533132379645891,2.53965031077703,0.0377885608893998,0.784929356357928,"sra_comparison","euler","SCT_Whole"
"SRA701877","SRA716608",160714550784216,0.177178354696895,2.12270502291897,0.1249387366083,0.167663219133807,"sra_comparison","euler","SCT_Whole"
"SRA701877","SRA728025",2238929290218552,0.338187314462739,2.71299006905751,0.277548899814458,0.926463155565323,"sra_comparison","euler","SCT_Whole"
"SRA701877","SRA740174",573726649462974,0.623423042943488,2.17376947545533,0.1249387366083,0.192590914240399,"sra_comparison","euler","SCT_Whole"
"SRA701877","SRA742961",109953581962618,0.0947439512515487,1.65482222545238,0.380211241711606,0.981589963457319,"sra_comparison","euler","SCT_Whole"
"SRA701877","SRA749327",1003735254979508,1.07058107428571,2.95894075843359,0.176091259055681,0.65373402108096,"sra_comparison","euler","SCT_Whole"
"SRA701877","SRA760933",1114065161899283,0.632644078973981,3.05153804354901,0,0.248138957816377,"sra_comparison","euler","SCT_Whole"
"SRA701877","SRA779509",2094617856552316,0.190440285364732,2.60932857080019,0.397940008672038,0.359588216107232,"sra_comparison","euler","SCT_Whole"
"SRA701877","SRA784242",1645614212952049,1.19382002601611,2.57576412681526,0.234083206033368,0.660473547071485,"sra_comparison","euler","SCT_Whole"
"SRA701877","SRA826293",671380497191461,0.279840696594043,2.51788007908298,0.301029995663981,0.284333496025217,"sra_comparison","euler","SCT_Whole"
"SRA701877","SRA850958",96855092017983952,0.543633966870957,2.66286574303769,0.301029995663981,0.970434793964206,"sra_comparison","euler","SCT_Whole"
"SRA703206","SRA703206",0,0,0,16,1,"sra_comparison","euler","SCT_Whole"
"SRA703206","SRA742961",3201341340897555,0.735182176990464,2.53123610749128,0.1627272974977,0.863852601374311,"sra_comparison","euler","SCT_Whole"
"SRA703206","SRA760933",4423493897299069,0.0920514783877277,2.96548331609594,0,1,"sra_comparison","euler","SCT_Whole"
"SRA713577","SRA703206",2688292690582460,0,2.039957397869,0,0.801603206412826,"sra_comparison","euler","SCT_Whole"
"SRA713577","SRA713577",0,0,0,16,1,"sra_comparison","euler","SCT_Whole"
"SRA713577","SRA742961",513049200430282,0.297569463554475,2.01148905892222,0.0280287236002435,0.770613922424865,"sra_comparison","euler","SCT_Whole"
"SRA713577","SRA760933",1735201206716608,0,3.37838422244619,0,1,"sra_comparison","euler","SCT_Whole"
