"contract_id","job_order","unit_id","dataset_scope","source_tier","fit_cells","disposition","exit_status","elapsed_seconds","peak_rss_bytes","elapsed_cap_seconds","rss_cap_bytes","cache_bytes","cache_sha256","worker_audit_sha256","stderr_bytes","stderr_class","worker_rows","all_required_geometry_valid","persistence_computed","landscapes_computed","clustering_computed","fusion_computed","outcome_label_state","biological_outcomes_computed","execution_source","attempt_number"
"mv08p_source_production_resource_v1",120,"SRA779509_SRS3805255","internal124","primary90",7261,"completed",0,519.699268817902,7573086208,1800,12884901888,15641386,"25fb8aa00362a880741d45f8da8c02620cb26badab33602b095a6a82b82e832d","1e699a11f62dcf9a8bf00a8daa3a7e0590d084e108374f5482d6a17d46754fdc",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",121,"SRA742961_SRS3565198","internal124","added34",7396,"completed",0,380.184446811676,8010686464,1800,12884901888,15641386,"8a46dc92b530935b3867b13ae9f3c66c11f0ef09cd7ffa6f05d093a4184c8926","08547d719cf50f9424630437f5763c31acd1328d2195996bd6b2faf23ba2dc04",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",122,"SRA742961_SRS3565201","internal124","added34",7482,"completed",0,448.84451508522,8184135680,1800,12884901888,15641386,"b357808aaa67b822c330e421d6f1d0bab92967e80ac84d5c6133049b2a9b53e6","e3f4227f54d5ca148d2e9c97c135528cb13fa8d78453d751d694cd6597c21c96",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",123,"SRA742961_SRS3565196","internal124","added34",7791,"completed",0,393.947469711304,8740515840,1800,12884901888,15641386,"05264945e8ec1333d84da5b10b89908f1e571ff3b7a30704564dd2ecb571e58c","32665ddedc76d7f7c9ea749a8079cdeded9f520773c27de25e8f28ffaa169ad0",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08pr_source_production_resource_v1",124,"SRA760933_SRS3693061","internal124","primary90",7942,"completed",0,424.878705263138,11518746624,1800,12884901888,15641439,"b25c89fb5efe2873b370855b2d2dfee310f1eaa8aeb137931432a6c0fe293963","a7cd2c3529a987d23c3e6383eea0e70e93d1f107b2e1221fc5221320222c9276",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08pr_overlay_v1",2
"mv08ps_source_production_resource_v1",125,"SRA826293_SRS4181130","internal124","primary90",7965,"completed",0,612.741968870163,13305700352,1800,15032385536,15641439,"32b04aeeb38a8a382ff1a5ede59799a9d070dbfb6f304d1306a9870f4bcb6016","892becaf6424ac95f4f8143576e8d99575b1593db35a16877aa6ec7f4f43c6b7",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08ps_overlay_v1",2
"mv08ps_source_production_resource_v1",126,"SRA742961_SRS3565199","internal124","added34",8050,"completed",0,494.135811328888,9107603456,1800,15032385536,15641439,"9d91b5844f1b5345b349a1c3fd4e02923caf0c92c569743a4ce88731d84cf201","d7211f1bc193f5b05421e892224624d1b8945421615c2f4d652d91f853c0321f",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08ps_overlay_v1",1
"mv08ps_source_production_resource_v1",127,"SRA742961_SRS3565208","internal124","added34",8118,"completed",0,402.516861915588,10255511552,1800,15032385536,15641439,"c291c97d59b243bda18cc7aaeaf0443fd5554cc48c94fd9a67ecc8342649e30c","92b20e1f01123ffc98e13c48952cac3731225e81a740325490418beb62f53c85",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08ps_overlay_v1",1
"mv08ps_source_production_resource_v1",128,"SRA550660_SRS2089639","internal124","primary90",8839,"completed",0,468.40473818779,7138304000,1800,15032385536,15633759,"5bd4914ab42f20be7e0dda26f7b2c22b5279c340a06637879477610d87049840","015c4e9674a63e050b6115b01378ed5f73d694fffaf240a1d1ba84178e85e6fb",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08ps_overlay_v1",1
"mv08ps_source_production_resource_v1",129,"SRA550660_SRS2089637","internal124","primary90",9071,"completed",0,426.617545366287,7768559616,1800,15032385536,15633759,"53d2b6df871e90f0bbc38c9d97befb61be26debf51f5d16f845c3d2428b884ec","4a96372dc19cf251964508d72993aefbb5a4f2daf29861f9b211e662ad0daa6d",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08ps_overlay_v1",1
