"contract_id","evaluation_unit_id","execution_order","endpoint_id","population_id","label_axis","stack_id","homology_dimension","method_id","method_role","selected_k","metric_id","partition_group_sha256","expected_seeds","expected_samples_per_seed","cluster_metadata_join_executed","association_computed","method_selection_executed"
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:7838790b561ad41227e53590d78fa94ff10de66588b569da4a2ac68204a302a7",134,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_data_exact500","H1","hclust_average_v1","sensitivity",3,"normalized_mutual_information_max","2173397c591393e62b3ce010a85b6c30da57856066a3c9652390249261961f73",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:a352bc09fc9d6f575b8890cfc6f726a98a8c9855d2102f5c765e27fba4fd3ce7",135,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_data_exact500","H1","hclust_complete_v1","sensitivity",3,"adjusted_rand_index","dd63d0508a1f8782e6c128b0c2c75c726f60eb98a133ee24a111d5ccbe39e8ed",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:9c4c43c15165fcbd4cde5ff06564202097eaf63439e2b034a5e339f5b6f2fb26",136,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_data_exact500","H1","hclust_complete_v1","sensitivity",3,"normalized_mutual_information_max","dd63d0508a1f8782e6c128b0c2c75c726f60eb98a133ee24a111d5ccbe39e8ed",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:6501d0f09c9b135507d7d73e22d39619f76a4ecd5921e214e6ea598bf7c2abf4",137,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_data_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"adjusted_rand_index","c10a69489ba965599c1b99974c2b4e7ea5abb1d9ad29fa972508e6f6b2db9d03",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:e660486b5fccdbcfd277be550f6c3084b67f985eccd090600dd5af15f690324c",138,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_data_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"normalized_mutual_information_max","c10a69489ba965599c1b99974c2b4e7ea5abb1d9ad29fa972508e6f6b2db9d03",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:94ea9d1507b3d12506adc38cece0f79e8a1646ae75da8236efc670bf0bddbc2d",139,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_data_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"adjusted_rand_index","8b8515e278af298f2ddc5843e902bfa8cdd58a1d9c2b424d2df0e45437b05463",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:c41f1e60771939b397a82f95d4920abd0856c5b9da79eb6392d62dee34aefaa9",140,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_data_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"normalized_mutual_information_max","8b8515e278af298f2ddc5843e902bfa8cdd58a1d9c2b424d2df0e45437b05463",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:63a9b6f560a25b54304b8f05bc38cc9cfc6b0bb57c91b4ff3591054919b582c6",141,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_residual_exact500","H0","pam_dissimilarity_v1","primary",2,"adjusted_rand_index","5afd3d15a274f9dd81b4f2ce7030b8fbcb43a64ca148cc4a0bb752050364313b",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:cba492122a9badd9dddce5df32579f2452abbce70117c99e23332c84d0a0beeb",142,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_residual_exact500","H0","pam_dissimilarity_v1","primary",2,"normalized_mutual_information_max","5afd3d15a274f9dd81b4f2ce7030b8fbcb43a64ca148cc4a0bb752050364313b",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:47c8945d0fcac2e6f40beca0c3490d0a77e852d7655883f0ad721ee44a274a95",143,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_residual_exact500","H0","hclust_average_v1","sensitivity",2,"adjusted_rand_index","7cd11ce8f91fc11d1a26804bb56a834a256e3dcc3df27cf7bdf50b5aaae871d3",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:58ca5409fdb0a0377ad8fe7850b6530f6fba814f5be930d280b8ee3928c7a899",144,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_residual_exact500","H0","hclust_average_v1","sensitivity",2,"normalized_mutual_information_max","7cd11ce8f91fc11d1a26804bb56a834a256e3dcc3df27cf7bdf50b5aaae871d3",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:5ef99e6d8d86d2b01f0838da18a2fbc3ebfaf0273298d7ee5892992de69cb5ba",145,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_residual_exact500","H0","hclust_complete_v1","sensitivity",2,"adjusted_rand_index","9400a37d84ffba0e049c130a59be5f91deb9c816732f823ae16d7a45df09b85d",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:d76564226e6504305d7756f841493f26ef2b9eb0e8f7c9dda07c450600a47d1f",146,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_residual_exact500","H0","hclust_complete_v1","sensitivity",2,"normalized_mutual_information_max","9400a37d84ffba0e049c130a59be5f91deb9c816732f823ae16d7a45df09b85d",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:c9d3f4057115ebdf1054a67944e96c9748023673e0d169754a26d083f8008b50",147,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_residual_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"adjusted_rand_index","f2ed4d3bf16a83a32d8532d28aeeecfc67e350bea6718ff5d621fa7fb9b87766",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:09c84edf962bbdd14a67cfb8258c9d13bbbed50924db844ac74f719905fc9ef7",148,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_residual_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"normalized_mutual_information_max","f2ed4d3bf16a83a32d8532d28aeeecfc67e350bea6718ff5d621fa7fb9b87766",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:56a19b09cdd3f9b58ecc62adb578f4372526262fb062422367cfc4af3eb1bc03",149,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_residual_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"adjusted_rand_index","f196a0dd5873d3ec9ac8cfd30d80ef1862ab067fd4438276559ef9f5d85515b6",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:fd9f5cb1cc99509d66b35ff903ffb3eb5ccbd653de91be94675da7af24052332",150,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_residual_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"normalized_mutual_information_max","f196a0dd5873d3ec9ac8cfd30d80ef1862ab067fd4438276559ef9f5d85515b6",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:d09a35685f88df44c843cc6dc6025113d1bd7b7b0a1dc2f3f021513db08e5b72",151,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_residual_exact500","H1","pam_dissimilarity_v1","primary",3,"adjusted_rand_index","b3db070d93a66087fe4fa4d84a6b8d2ec0a2075ef8c96fec5b7972a5a6943d93",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:68c2f4ec5730e5eb9d85f12f8ef6b6abd0d273906d3d31da97266798f80c0fd1",152,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_residual_exact500","H1","pam_dissimilarity_v1","primary",3,"normalized_mutual_information_max","b3db070d93a66087fe4fa4d84a6b8d2ec0a2075ef8c96fec5b7972a5a6943d93",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:f75c21b71e501e53d0887475b17270bcfa89a705023eecf5bd2e5064469b697d",153,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_residual_exact500","H1","hclust_average_v1","sensitivity",3,"adjusted_rand_index","85732f7496900343d8400c01778bd44cc9bcfa3acf7857ed92fc3a783cfd3bcb",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:1be4a50d278636c7f8f6a333ac6a6865d8877ef4bed6d04bb60eea58d268d0c4",154,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_residual_exact500","H1","hclust_average_v1","sensitivity",3,"normalized_mutual_information_max","85732f7496900343d8400c01778bd44cc9bcfa3acf7857ed92fc3a783cfd3bcb",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:af76a8acc5bacd7f51a58d60238ec5267d239548275d631dfd23fd303047034f",155,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_residual_exact500","H1","hclust_complete_v1","sensitivity",3,"adjusted_rand_index","43c213d40b3e25de9b17df3cc6e58f2dd37eb6916c7a3735dacd7c4fb57f3afa",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:cd6b30340dc5df3a24f34297f58bd9fa438874958aad06284158b7d311e17e8e",156,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_residual_exact500","H1","hclust_complete_v1","sensitivity",3,"normalized_mutual_information_max","43c213d40b3e25de9b17df3cc6e58f2dd37eb6916c7a3735dacd7c4fb57f3afa",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:0533d8bd4a1682a77b562e65930958de4857c671013410978c961d2373a36487",157,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_residual_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"adjusted_rand_index","ab65a6f1919484837c43bb59a50b7fd9bd439d38a17d33093cb139991ae91011",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:aa7629451b930ad02b6c464f45de045f3e72be8696bb49e7b8538817b72bb250",158,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_residual_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"normalized_mutual_information_max","ab65a6f1919484837c43bb59a50b7fd9bd439d38a17d33093cb139991ae91011",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:f0146775b95bb8cced639e3ab70c81309e940963aff7474ec7d421e36bb1b9d0",159,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_residual_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"adjusted_rand_index","e280ac74ef3f5321af7332c244408a5013a6d7ac90170511acff43fc5166a778",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:a3dd837f9ead39fb61a35d6fc7d054505b60d8d67b62541c15677713b6fb9d33",160,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_residual_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"normalized_mutual_information_max","e280ac74ef3f5321af7332c244408a5013a6d7ac90170511acff43fc5166a778",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:8037b90e23aa7356f31fc045f999dd412c822d53682539a429ecf4f33265ea3c",161,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H0","pam_dissimilarity_v1","primary",2,"adjusted_rand_index","dc16f3d5a083249b9751c49a45b3fc993081b7335e9c34f818216beb064569b7",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:eda509ed1fc2c6f43e13941e4ff35321c57fe04b52fea679bb68d0c190ab9bd5",162,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H0","pam_dissimilarity_v1","primary",2,"normalized_mutual_information_max","dc16f3d5a083249b9751c49a45b3fc993081b7335e9c34f818216beb064569b7",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:79d920ae24e432163b78278064c5921a3e5c2e97121f4756309759cef01787c2",163,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H0","hclust_average_v1","sensitivity",2,"adjusted_rand_index","5b560413807886c6b11cbb58b893c5862cba7bf32a22667514725d01280e7895",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:87042caef2b09bbc1be8a1c1632611c11b6937c3bc851274fdbc894937a8bf9a",164,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H0","hclust_average_v1","sensitivity",2,"normalized_mutual_information_max","5b560413807886c6b11cbb58b893c5862cba7bf32a22667514725d01280e7895",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:6f59023bb07d6b46544c21131c50561ff2800ff70843683c59e3666239845dea",165,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H0","hclust_complete_v1","sensitivity",2,"adjusted_rand_index","5583d7bbfcda751d7d69630ab8896eda591439cf3e4d8e6113be13375009f94a",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:c506cf925910a3cef55aaf1504b144feff27bdd413f16c8e72e17af06baf4447",166,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H0","hclust_complete_v1","sensitivity",2,"normalized_mutual_information_max","5583d7bbfcda751d7d69630ab8896eda591439cf3e4d8e6113be13375009f94a",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:2309de5170effbe63c46278ba410a9cda88585dee284b8a163f4eaac9cb1e02a",167,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"adjusted_rand_index","22b9f359eb71c49f89e1a408cb38b08485b5c482d84bd7e874fe3f87b19295c6",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:7f967d442c2bcd86ec96f52e6c59ed21ddfaa95b2ff915c10bfe2a4e7df0a245",168,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"normalized_mutual_information_max","22b9f359eb71c49f89e1a408cb38b08485b5c482d84bd7e874fe3f87b19295c6",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:9687d08905600a8753f7851bd72fa0745661a2b4c2aa068a655e6d9b00638d6b",169,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"adjusted_rand_index","6bc8772d12da52ca121ba3a5abbd0873b20f71227c372a020302c02c527365dd",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:94ba942ab1c95da0e401a002f4befabef8bb1c8ce608c3acea64554980ea6b8b",170,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"normalized_mutual_information_max","6bc8772d12da52ca121ba3a5abbd0873b20f71227c372a020302c02c527365dd",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:40f96499deb68c0b56d54b7f7f5cc9ac2f7fb3f70ff191c318dbba56779730bf",171,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H1","pam_dissimilarity_v1","primary",3,"adjusted_rand_index","5752a7b31773ffa28871eb95e639a6b7ffa3c486e03ff9e917918d359c48bee4",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:bca783e6c16fe6d0cbef4e34e2d305f5f9ce33aa42748f7380503386815e45ad",172,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H1","pam_dissimilarity_v1","primary",3,"normalized_mutual_information_max","5752a7b31773ffa28871eb95e639a6b7ffa3c486e03ff9e917918d359c48bee4",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:1dd38480f47584093929625a51d9bb33767f5622cfa8ee8d3e858796b493354c",173,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H1","hclust_average_v1","sensitivity",3,"adjusted_rand_index","c0f3b26db62eaf555834e5b6b0e40143c626f64da360e92aa6e16ec953f514b3",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:baac343d40749c1d98a724d6a9a4799b6c300b3ef4355c461a1ff1c9de6bb909",174,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H1","hclust_average_v1","sensitivity",3,"normalized_mutual_information_max","c0f3b26db62eaf555834e5b6b0e40143c626f64da360e92aa6e16ec953f514b3",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:d2b3a27a6db97160b56cdfeaebc6aab9725933750b625e22fbd805ace4172c65",175,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H1","hclust_complete_v1","sensitivity",3,"adjusted_rand_index","5d88e582f6756d1436e12b05da4249b06f00a0fbe7216268b08cd3660d46e698",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:710a1c4d141a72296a16dec74e98f4f9b63843a666ee24447a62b68f71b3627d",176,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H1","hclust_complete_v1","sensitivity",3,"normalized_mutual_information_max","5d88e582f6756d1436e12b05da4249b06f00a0fbe7216268b08cd3660d46e698",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:6736ea0e2fd0ed71d41a67324450d58ada586b7fa6eed53c9fc2980af2360eb5",177,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"adjusted_rand_index","d7e8a0a74645aa0f8e4d1566eec7109c97a447b0f79cf2aba232fc4c86cbc1ca",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:b36f3111f111c8ab4a5f506f9c423462f0aa0d85ca7034bc264c7dc1ebc8ac94",178,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"normalized_mutual_information_max","d7e8a0a74645aa0f8e4d1566eec7109c97a447b0f79cf2aba232fc4c86cbc1ca",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:a9f8767e3018f89dc95932334fa2dfc1ab545f70f3c70e5bb607507b27f73b55",179,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"adjusted_rand_index","65e3c3af3680fb6436904739a80cdaab9bb1315d220ff52c2a4e413040b11664",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:ee33bbde2222e59162d1a8f46a779f791833d183b56134120ef0032a965df3e1",180,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","existing_selectedfit_data_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"normalized_mutual_information_max","65e3c3af3680fb6436904739a80cdaab9bb1315d220ff52c2a4e413040b11664",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:acbaba707bf30a698dd3150de8906982ed123374f627199427cb29fdf8520884",181,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H0","pam_dissimilarity_v1","primary",2,"adjusted_rand_index","c20a4fc53b62b99cd496910f721e7db0c21e0ddd900814e86ef265ab295a5ecb",5,90,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:f80357fbae689be0f85e80f339b166cee389f1b85ee39db9bfe9a4a279475da6",182,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H0","pam_dissimilarity_v1","primary",2,"normalized_mutual_information_max","c20a4fc53b62b99cd496910f721e7db0c21e0ddd900814e86ef265ab295a5ecb",5,90,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:2db87aea55d1f21fe62ca6e9b98165afcea79f5a5cdef7bff7784245c8b3549d",183,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H0","hclust_average_v1","sensitivity",2,"adjusted_rand_index","2bcaee719adcd572e98475f272e338906c9c248d046b670c6fb6509fb242ee7d",5,90,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:157a60e043044968f29b062b111155779946769e9256082ea052d77934c03ca9",184,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H0","hclust_average_v1","sensitivity",2,"normalized_mutual_information_max","2bcaee719adcd572e98475f272e338906c9c248d046b670c6fb6509fb242ee7d",5,90,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:a26c23c9f37538c026f261daf57d6de1937ffeca90fa9220a16d59e38354174b",185,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H0","hclust_complete_v1","sensitivity",2,"adjusted_rand_index","18d1c9cb0b8744c7ea5ac3bec9f9532eb58182610832a54e5722485c03f9a64c",5,90,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:e051d349828e250af75bdc77774bf0c0307b69458dc69c34d30882a04347e89b",186,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H0","hclust_complete_v1","sensitivity",2,"normalized_mutual_information_max","18d1c9cb0b8744c7ea5ac3bec9f9532eb58182610832a54e5722485c03f9a64c",5,90,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:c44ed3f57975c8c10c34cc99b8f581e9f10c161e41c537392cf04979f8bb4175",187,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"adjusted_rand_index","974efc3093fa32ded53bdf9926adfd976d045b87a58ef04de1302df3603d4e17",5,90,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:8cd809a32707e98346228d4dc5134daab5b2a4c696c529c2568d7873f25a7799",188,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"normalized_mutual_information_max","974efc3093fa32ded53bdf9926adfd976d045b87a58ef04de1302df3603d4e17",5,90,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:24196cf6f38ce7e041bdd62f904fd3ef3d326ed91be5c8767377f568d626f146",189,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"adjusted_rand_index","4b4445525bf912433f83868c46273e07ab67ff4729eea0c954ebb1369bee44b2",5,90,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:3167bf29f91d5c7033dfe8ff935bec9122b3e8f4f50d09affd710f685d52b7a0",190,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"normalized_mutual_information_max","4b4445525bf912433f83868c46273e07ab67ff4729eea0c954ebb1369bee44b2",5,90,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:2cce55bc8d02a53029d21e0e2eef71bd9c761f877590f41ec30fa94b3f6cd82a",191,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H1","pam_dissimilarity_v1","primary",3,"adjusted_rand_index","6a5a59784766507acacbed6b6ea7208febf488b03c0df3c88abde24eee356505",5,90,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:5ec6707dcf73bcb8017da65a59814438f8571b314c03c71080e09b32cc0537a2",192,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H1","pam_dissimilarity_v1","primary",3,"normalized_mutual_information_max","6a5a59784766507acacbed6b6ea7208febf488b03c0df3c88abde24eee356505",5,90,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:2e1bf2e928f1a19232262919180fdf99df2c80058b9f0d312cefb0334bde93a0",193,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H1","hclust_average_v1","sensitivity",3,"adjusted_rand_index","2173397c591393e62b3ce010a85b6c30da57856066a3c9652390249261961f73",5,90,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:a4f0fdff879884574ceb63086ecc8c756d06de31a60ddd446a49c5d4f97d3981",194,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H1","hclust_average_v1","sensitivity",3,"normalized_mutual_information_max","2173397c591393e62b3ce010a85b6c30da57856066a3c9652390249261961f73",5,90,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:be31cc152832d80948d753f6efd74e6c5945804426e36c7f31dae979d36b9a78",195,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H1","hclust_complete_v1","sensitivity",3,"adjusted_rand_index","dd63d0508a1f8782e6c128b0c2c75c726f60eb98a133ee24a111d5ccbe39e8ed",5,90,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:eb7e170f19832816aeb188af97211fd89b4e81820dc3198c533c090643aa6e5f",196,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H1","hclust_complete_v1","sensitivity",3,"normalized_mutual_information_max","dd63d0508a1f8782e6c128b0c2c75c726f60eb98a133ee24a111d5ccbe39e8ed",5,90,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:184eba7c55987b7001977262b01184360a53157756fd4852be5672baeeeb2263",197,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","allqc_data_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"adjusted_rand_index","c10a69489ba965599c1b99974c2b4e7ea5abb1d9ad29fa972508e6f6b2db9d03",5,90,FALSE,FALSE,FALSE
