"contract_id","job_id","attempt_scope","stage","seed","sample_id","view_id","ph_engine","disposition","exit_status","elapsed_seconds","peak_process_tree_rss_bytes","elapsed_cap_seconds","rss_cap_bytes","outcome_label_state","biological_outcomes_computed"
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805259__gene_topology_v1","primary","gene_ph",20260807,"SRA779509_SRS3805259","gene_topology_v1","ripserr","completed",0,12.7454588413239,622604288,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805260__cell_topology_v1","primary","cell_ph",20260807,"SRA779509_SRS3805260","cell_topology_v1","ripserr","completed",0,14.1270554065704,625217536,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805260__gene_topology_v1","primary","gene_ph",20260807,"SRA779509_SRS3805260","gene_topology_v1","ripserr","completed",0,12.5095088481903,666988544,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805261__cell_topology_v1","primary","cell_ph",20260807,"SRA779509_SRS3805261","cell_topology_v1","ripserr","completed",0,12.507607460022,581754880,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805261__gene_topology_v1","primary","gene_ph",20260807,"SRA779509_SRS3805261","gene_topology_v1","ripserr","completed",0,12.7857596874237,579522560,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805262__cell_topology_v1","primary","cell_ph",20260807,"SRA779509_SRS3805262","cell_topology_v1","ripserr","completed",0,12.5187036991119,649068544,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805262__gene_topology_v1","primary","gene_ph",20260807,"SRA779509_SRS3805262","gene_topology_v1","ripserr","completed",0,12.8557829856873,589987840,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805263__cell_topology_v1","primary","cell_ph",20260807,"SRA779509_SRS3805263","cell_topology_v1","ripserr","completed",0,12.5790820121765,581787648,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805263__gene_topology_v1","primary","gene_ph",20260807,"SRA779509_SRS3805263","gene_topology_v1","ripserr","completed",0,12.795948266983,582565888,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805264__cell_topology_v1","primary","cell_ph",20260807,"SRA779509_SRS3805264","cell_topology_v1","ripserr","completed",0,12.5386373996735,696647680,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805264__gene_topology_v1","primary","gene_ph",20260807,"SRA779509_SRS3805264","gene_topology_v1","ripserr","completed",0,13.06525182724,709582848,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805265__cell_topology_v1","primary","cell_ph",20260807,"SRA779509_SRS3805265","cell_topology_v1","ripserr","completed",0,12.2801072597504,577892352,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805265__gene_topology_v1","primary","gene_ph",20260807,"SRA779509_SRS3805265","gene_topology_v1","ripserr","completed",0,12.8595066070557,580165632,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805266__cell_topology_v1","primary","cell_ph",20260807,"SRA779509_SRS3805266","cell_topology_v1","ripserr","completed",0,12.3884654045105,577929216,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805266__gene_topology_v1","primary","gene_ph",20260807,"SRA779509_SRS3805266","gene_topology_v1","ripserr","completed",0,12.5965666770935,607956992,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805267__cell_topology_v1","primary","cell_ph",20260807,"SRA779509_SRS3805267","cell_topology_v1","ripserr","completed",0,12.3538932800293,686829568,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805267__gene_topology_v1","primary","gene_ph",20260807,"SRA779509_SRS3805267","gene_topology_v1","ripserr","completed",0,12.8193733692169,705982464,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805268__cell_topology_v1","primary","cell_ph",20260807,"SRA779509_SRS3805268","cell_topology_v1","ripserr","completed",0,12.8118488788605,870473728,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805268__gene_topology_v1","primary","gene_ph",20260807,"SRA779509_SRS3805268","gene_topology_v1","ripserr","completed",0,12.8044819831848,578863104,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805269__cell_topology_v1","primary","cell_ph",20260807,"SRA779509_SRS3805269","cell_topology_v1","ripserr","completed",0,12.5817940235138,721620992,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA779509_SRS3805269__gene_topology_v1","primary","gene_ph",20260807,"SRA779509_SRS3805269","gene_topology_v1","ripserr","completed",0,12.7640199661255,648491008,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA784242_SRS3822680__cell_topology_v1","primary","cell_ph",20260807,"SRA784242_SRS3822680","cell_topology_v1","ripserr","completed",0,12.1724102497101,581767168,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA784242_SRS3822680__gene_topology_v1","primary","gene_ph",20260807,"SRA784242_SRS3822680","gene_topology_v1","ripserr","completed",0,12.1742205619812,714145792,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA784242_SRS3822682__cell_topology_v1","primary","cell_ph",20260807,"SRA784242_SRS3822682","cell_topology_v1","ripserr","completed",0,12.4182970523834,581832704,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA784242_SRS3822682__gene_topology_v1","primary","gene_ph",20260807,"SRA784242_SRS3822682","gene_topology_v1","ripserr","completed",0,12.6873359680176,718249984,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA784242_SRS3822683__cell_topology_v1","primary","cell_ph",20260807,"SRA784242_SRS3822683","cell_topology_v1","ripserr","completed",0,12.1873977184296,581849088,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA784242_SRS3822683__gene_topology_v1","primary","gene_ph",20260807,"SRA784242_SRS3822683","gene_topology_v1","ripserr","completed",0,12.4914674758911,726216704,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA784242_SRS3822686__cell_topology_v1","primary","cell_ph",20260807,"SRA784242_SRS3822686","cell_topology_v1","ripserr","completed",0,12.2281591892242,577916928,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA784242_SRS3822686__gene_topology_v1","primary","gene_ph",20260807,"SRA784242_SRS3822686","gene_topology_v1","ripserr","completed",0,13.059558391571,673157120,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA826293_SRS4181123__cell_topology_v1","primary","cell_ph",20260807,"SRA826293_SRS4181123","cell_topology_v1","ripserr","completed",0,12.480212688446,716390400,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA826293_SRS4181123__gene_topology_v1","primary","gene_ph",20260807,"SRA826293_SRS4181123","gene_topology_v1","ripserr","completed",0,14.2645454406738,721408000,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA826293_SRS4181124__cell_topology_v1","primary","cell_ph",20260807,"SRA826293_SRS4181124","cell_topology_v1","ripserr","completed",0,12.2217493057251,694345728,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA826293_SRS4181124__gene_topology_v1","primary","gene_ph",20260807,"SRA826293_SRS4181124","gene_topology_v1","ripserr","completed",0,12.9972360134125,648835072,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA826293_SRS4181125__cell_topology_v1","primary","cell_ph",20260807,"SRA826293_SRS4181125","cell_topology_v1","ripserr","completed",0,12.5381245613098,584921088,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA826293_SRS4181125__gene_topology_v1","primary","gene_ph",20260807,"SRA826293_SRS4181125","gene_topology_v1","ripserr","completed",0,13.5205037593842,592486400,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA826293_SRS4181126__cell_topology_v1","primary","cell_ph",20260807,"SRA826293_SRS4181126","cell_topology_v1","ripserr","completed",0,13.0507369041443,582070272,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA826293_SRS4181126__gene_topology_v1","primary","gene_ph",20260807,"SRA826293_SRS4181126","gene_topology_v1","ripserr","completed",0,13.2708129882812,639905792,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA826293_SRS4181127__cell_topology_v1","primary","cell_ph",20260807,"SRA826293_SRS4181127","cell_topology_v1","ripserr","completed",0,12.4843490123749,720388096,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA826293_SRS4181127__gene_topology_v1","primary","gene_ph",20260807,"SRA826293_SRS4181127","gene_topology_v1","ripserr","completed",0,12.5055129528046,707567616,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA826293_SRS4181128__cell_topology_v1","primary","cell_ph",20260807,"SRA826293_SRS4181128","cell_topology_v1","ripserr","completed",0,12.529527425766,628494336,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA826293_SRS4181128__gene_topology_v1","primary","gene_ph",20260807,"SRA826293_SRS4181128","gene_topology_v1","ripserr","completed",0,13.0309274196625,581582848,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA826293_SRS4181129__cell_topology_v1","primary","cell_ph",20260807,"SRA826293_SRS4181129","cell_topology_v1","ripserr","completed",0,12.8046371936798,581861376,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA826293_SRS4181129__gene_topology_v1","primary","gene_ph",20260807,"SRA826293_SRS4181129","gene_topology_v1","ripserr","completed",0,12.5188210010529,593395712,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA826293_SRS4181130__cell_topology_v1","primary","cell_ph",20260807,"SRA826293_SRS4181130","cell_topology_v1","ripserr","completed",0,13.0442132949829,690671616,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA826293_SRS4181130__gene_topology_v1","primary","gene_ph",20260807,"SRA826293_SRS4181130","gene_topology_v1","ripserr","completed",0,12.8112225532532,582320128,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA850958_SRS4386101__cell_topology_v1","primary","cell_ph",20260807,"SRA850958_SRS4386101","cell_topology_v1","ripserr","completed",0,12.530296087265,578064384,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA850958_SRS4386101__gene_topology_v1","primary","gene_ph",20260807,"SRA850958_SRS4386101","gene_topology_v1","ripserr","completed",0,14.1614561080933,672616448,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA850958_SRS4386109__cell_topology_v1","primary","cell_ph",20260807,"SRA850958_SRS4386109","cell_topology_v1","ripserr","completed",0,12.5193274021149,705622016,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA850958_SRS4386109__gene_topology_v1","primary","gene_ph",20260807,"SRA850958_SRS4386109","gene_topology_v1","ripserr","completed",0,12.7858312129974,666034176,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA850958_SRS4386110__cell_topology_v1","primary","cell_ph",20260807,"SRA850958_SRS4386110","cell_topology_v1","ripserr","completed",0,12.6163432598114,587890688,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA850958_SRS4386110__gene_topology_v1","primary","gene_ph",20260807,"SRA850958_SRS4386110","gene_topology_v1","ripserr","completed",0,13.0572421550751,581074944,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA850958_SRS4386111__cell_topology_v1","primary","cell_ph",20260807,"SRA850958_SRS4386111","cell_topology_v1","ripserr","completed",0,13.0608019828796,653381632,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA850958_SRS4386111__gene_topology_v1","primary","gene_ph",20260807,"SRA850958_SRS4386111","gene_topology_v1","ripserr","completed",0,13.109756231308,578035712,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA850958_SRS4386112__cell_topology_v1","primary","cell_ph",20260807,"SRA850958_SRS4386112","cell_topology_v1","ripserr","completed",0,13.0900299549103,581836800,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA850958_SRS4386112__gene_topology_v1","primary","gene_ph",20260807,"SRA850958_SRS4386112","gene_topology_v1","ripserr","completed",0,13.3234066963196,694046720,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA850958_SRS4386113__cell_topology_v1","primary","cell_ph",20260807,"SRA850958_SRS4386113","cell_topology_v1","ripserr","completed",0,12.8043940067291,660123648,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260807__SRA850958_SRS4386113__gene_topology_v1","primary","gene_ph",20260807,"SRA850958_SRS4386113","gene_topology_v1","ripserr","completed",0,12.8130254745483,641523712,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA550660_SRS2089635__cell_topology_v1","primary","cell_ph",20260808,"SRA550660_SRS2089635","cell_topology_v1","ripserr","completed",0,12.8501238822937,581656576,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA550660_SRS2089635__gene_topology_v1","primary","gene_ph",20260808,"SRA550660_SRS2089635","gene_topology_v1","ripserr","completed",0,13.0929954051971,714559488,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA550660_SRS2089636__cell_topology_v1","primary","cell_ph",20260808,"SRA550660_SRS2089636","cell_topology_v1","ripserr","completed",0,12.1803162097931,698048512,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA550660_SRS2089636__gene_topology_v1","primary","gene_ph",20260808,"SRA550660_SRS2089636","gene_topology_v1","ripserr","completed",0,13.2187638282776,643780608,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA550660_SRS2089637__cell_topology_v1","primary","cell_ph",20260808,"SRA550660_SRS2089637","cell_topology_v1","ripserr","completed",0,12.4451613426208,612118528,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA550660_SRS2089637__gene_topology_v1","primary","gene_ph",20260808,"SRA550660_SRS2089637","gene_topology_v1","ripserr","completed",0,12.947687625885,721698816,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA550660_SRS2089638__cell_topology_v1","primary","cell_ph",20260808,"SRA550660_SRS2089638","cell_topology_v1","ripserr","completed",0,12.709721326828,581787648,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA550660_SRS2089638__gene_topology_v1","primary","gene_ph",20260808,"SRA550660_SRS2089638","gene_topology_v1","ripserr","completed",0,12.9918522834778,593223680,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA550660_SRS2089639__cell_topology_v1","primary","cell_ph",20260808,"SRA550660_SRS2089639","cell_topology_v1","ripserr","completed",0,12.2200748920441,581689344,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA550660_SRS2089639__gene_topology_v1","primary","gene_ph",20260808,"SRA550660_SRS2089639","gene_topology_v1","ripserr","completed",0,12.4802293777466,584052736,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA621638_SRS2610283__cell_topology_v1","primary","cell_ph",20260808,"SRA621638_SRS2610283","cell_topology_v1","ripserr","completed",0,12.4720497131348,664891392,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA621638_SRS2610283__gene_topology_v1","primary","gene_ph",20260808,"SRA621638_SRS2610283","gene_topology_v1","ripserr","completed",0,12.7121524810791,661573632,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA621638_SRS2610285__cell_topology_v1","primary","cell_ph",20260808,"SRA621638_SRS2610285","cell_topology_v1","ripserr","completed",0,12.4879412651062,655081472,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA621638_SRS2610285__gene_topology_v1","primary","gene_ph",20260808,"SRA621638_SRS2610285","gene_topology_v1","ripserr","completed",0,12.9960694313049,672169984,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA628554_SRS2664364__cell_topology_v1","primary","cell_ph",20260808,"SRA628554_SRS2664364","cell_topology_v1","ripserr","completed",0,12.5481216907501,584630272,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA628554_SRS2664364__gene_topology_v1","primary","gene_ph",20260808,"SRA628554_SRS2664364","gene_topology_v1","ripserr","completed",0,23.6871585845947,945950720,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA628554_SRS2664365__cell_topology_v1","primary","cell_ph",20260808,"SRA628554_SRS2664365","cell_topology_v1","ripserr","completed",0,12.240371465683,664223744,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA628554_SRS2664365__gene_topology_v1","primary","gene_ph",20260808,"SRA628554_SRS2664365","gene_topology_v1","ripserr","completed",0,13.5358693599701,593158144,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA645804_SRS2823404__cell_topology_v1","primary","cell_ph",20260808,"SRA645804_SRS2823404","cell_topology_v1","ripserr","completed",0,12.2436966896057,623882240,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA645804_SRS2823404__gene_topology_v1","primary","gene_ph",20260808,"SRA645804_SRS2823404","gene_topology_v1","ripserr","completed",0,12.4886939525604,591970304,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA645804_SRS2823405__cell_topology_v1","primary","cell_ph",20260808,"SRA645804_SRS2823405","cell_topology_v1","ripserr","completed",0,13.0367388725281,603205632,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA645804_SRS2823405__gene_topology_v1","primary","gene_ph",20260808,"SRA645804_SRS2823405","gene_topology_v1","ripserr","completed",0,12.7752935886383,647315456,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA645804_SRS2823406__cell_topology_v1","primary","cell_ph",20260808,"SRA645804_SRS2823406","cell_topology_v1","ripserr","completed",0,12.5304663181305,581627904,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA645804_SRS2823406__gene_topology_v1","primary","gene_ph",20260808,"SRA645804_SRS2823406","gene_topology_v1","ripserr","completed",0,12.5405468940735,582094848,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA645804_SRS2823407__cell_topology_v1","primary","cell_ph",20260808,"SRA645804_SRS2823407","cell_topology_v1","ripserr","completed",0,12.4987330436707,669474816,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA645804_SRS2823407__gene_topology_v1","primary","gene_ph",20260808,"SRA645804_SRS2823407","gene_topology_v1","ripserr","completed",0,12.7920787334442,667406336,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA645804_SRS2823408__cell_topology_v1","primary","cell_ph",20260808,"SRA645804_SRS2823408","cell_topology_v1","ripserr","completed",0,12.5778467655182,581914624,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA645804_SRS2823408__gene_topology_v1","primary","gene_ph",20260808,"SRA645804_SRS2823408","gene_topology_v1","ripserr","completed",0,12.8552670478821,592891904,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA645804_SRS2823409__cell_topology_v1","primary","cell_ph",20260808,"SRA645804_SRS2823409","cell_topology_v1","ripserr","completed",0,12.8285851478577,577556480,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA645804_SRS2823409__gene_topology_v1","primary","gene_ph",20260808,"SRA645804_SRS2823409","gene_topology_v1","ripserr","completed",0,12.8281128406525,592748544,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA645804_SRS2823410__cell_topology_v1","primary","cell_ph",20260808,"SRA645804_SRS2823410","cell_topology_v1","ripserr","completed",0,12.274040222168,581791744,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA645804_SRS2823410__gene_topology_v1","primary","gene_ph",20260808,"SRA645804_SRS2823410","gene_topology_v1","ripserr","completed",0,12.8118960857391,577306624,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA645804_SRS2823411__cell_topology_v1","primary","cell_ph",20260808,"SRA645804_SRS2823411","cell_topology_v1","ripserr","completed",0,12.6001603603363,641740800,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA645804_SRS2823411__gene_topology_v1","primary","gene_ph",20260808,"SRA645804_SRS2823411","gene_topology_v1","ripserr","completed",0,12.782829284668,581799936,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA645804_SRS2823412__cell_topology_v1","primary","cell_ph",20260808,"SRA645804_SRS2823412","cell_topology_v1","ripserr","completed",0,12.5994324684143,719720448,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA645804_SRS2823412__gene_topology_v1","primary","gene_ph",20260808,"SRA645804_SRS2823412","gene_topology_v1","ripserr","completed",0,12.5284588336945,577359872,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA645804_SRS3572594__cell_topology_v1","primary","cell_ph",20260808,"SRA645804_SRS3572594","cell_topology_v1","ripserr","completed",0,12.7815833091736,633249792,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA645804_SRS3572594__gene_topology_v1","primary","gene_ph",20260808,"SRA645804_SRS3572594","gene_topology_v1","ripserr","completed",0,12.2523863315582,619331584,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA667709_SRS3065426__cell_topology_v1","primary","cell_ph",20260808,"SRA667709_SRS3065426","cell_topology_v1","ripserr","completed",0,12.0056264400482,709353472,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA667709_SRS3065426__gene_topology_v1","primary","gene_ph",20260808,"SRA667709_SRS3065426","gene_topology_v1","ripserr","completed",0,12.2813394069672,591503360,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA667709_SRS3065427__cell_topology_v1","primary","cell_ph",20260808,"SRA667709_SRS3065427","cell_topology_v1","ripserr","completed",0,12.1602909564972,639315968,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA667709_SRS3065427__gene_topology_v1","primary","gene_ph",20260808,"SRA667709_SRS3065427","gene_topology_v1","ripserr","completed",0,11.8790812492371,701620224,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA667709_SRS3065428__cell_topology_v1","primary","cell_ph",20260808,"SRA667709_SRS3065428","cell_topology_v1","ripserr","completed",0,12.4460535049438,581947392,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA667709_SRS3065428__gene_topology_v1","primary","gene_ph",20260808,"SRA667709_SRS3065428","gene_topology_v1","ripserr","completed",0,13.2141804695129,671870976,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA667709_SRS3065429__cell_topology_v1","primary","cell_ph",20260808,"SRA667709_SRS3065429","cell_topology_v1","ripserr","completed",0,14.7728970050812,694071296,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA667709_SRS3065429__gene_topology_v1","primary","gene_ph",20260808,"SRA667709_SRS3065429","gene_topology_v1","ripserr","completed",0,13.4785799980164,581890048,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA667709_SRS3065430__cell_topology_v1","primary","cell_ph",20260808,"SRA667709_SRS3065430","cell_topology_v1","ripserr","completed",0,12.7698931694031,688709632,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA667709_SRS3065430__gene_topology_v1","primary","gene_ph",20260808,"SRA667709_SRS3065430","gene_topology_v1","ripserr","completed",0,12.9837884902954,600522752,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA667709_SRS3065431__cell_topology_v1","primary","cell_ph",20260808,"SRA667709_SRS3065431","cell_topology_v1","ripserr","completed",0,13.0115060806274,687235072,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA667709_SRS3065431__gene_topology_v1","primary","gene_ph",20260808,"SRA667709_SRS3065431","gene_topology_v1","ripserr","completed",0,12.7580432891846,581615616,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA701877_SRS3279684__cell_topology_v1","primary","cell_ph",20260808,"SRA701877_SRS3279684","cell_topology_v1","ripserr","completed",0,13.1048803329468,661753856,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA701877_SRS3279684__gene_topology_v1","primary","gene_ph",20260808,"SRA701877_SRS3279684","gene_topology_v1","ripserr","completed",0,13.0040009021759,684056576,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA701877_SRS3279685__cell_topology_v1","primary","cell_ph",20260808,"SRA701877_SRS3279685","cell_topology_v1","ripserr","completed",0,13.0646169185638,614776832,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA701877_SRS3279685__gene_topology_v1","primary","gene_ph",20260808,"SRA701877_SRS3279685","gene_topology_v1","ripserr","completed",0,13.2793765068054,619290624,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA701877_SRS3279686__cell_topology_v1","primary","cell_ph",20260808,"SRA701877_SRS3279686","cell_topology_v1","ripserr","completed",0,12.478310585022,577765376,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260808__SRA701877_SRS3279686__gene_topology_v1","primary","gene_ph",20260808,"SRA701877_SRS3279686","gene_topology_v1","ripserr","completed",0,12.4808654785156,597360640,1800,8589934592,"closed",FALSE
