"contract_id","sample_id","seed","selected_cells","selected_cell_sha256","normalization_cache_key","payload_sha256","sct_genes","sct_cells","finite_sct_payload","private_cache_file","private_cache_bytes","private_cache_sha256","disposition","elapsed_seconds","peak_rss_bytes","seurat_version","sctransform_version","matrix_version","r_version","outcome_label_state","biological_outcomes_computed"
"mv07f_sct_production_v1","SRA742961_SRS3565198",20260807,384,"ea23db2709075fe7053863c3a238a7d479a52850103758962328494eeb327442","mv05d0_sample_seed_sct_v2:2a4e94526de383b71a146b8bf0b7033eefa858fe0b331ce3059c142ee3d76191","81db930f8bb9f51e82913d253789575676f8fb651920611ff52cd4eaa7f14adf",10015,384,TRUE,"SRA742961_SRS3565198__20260807__sct.rds",5398612,"94b044762d0d64a088400bf1c4c50bb967f7db448f9f09442d0873131529b0e8","built_atomic",33.7802131175995,1291395072,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565199",20260807,384,"c6a3c859aa5521a7ee43de7ac8c0383d0bf03bfc4a2f829eb146bb7bcf8f2585","mv05d0_sample_seed_sct_v2:f9e6a81360f3fffe0ef531c4a580ca8692886986f8e44f6125a31dd5e85c4f51","cc64a0c655747b7cd26be4a7b240e4a19a0e66ab63d8b6ef4cb7627f1740baa7",10706,384,TRUE,"SRA742961_SRS3565199__20260807__sct.rds",5009357,"32eb36b9e2a1448782e246a4954d99ce7c96b101e4f25f07bafdf1389a45b504","built_atomic",35.5423333644867,1386573824,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565201",20260807,384,"b0dc79f42a471b5b3abb5d287c9ddf0591454f7c3164d1a36d1ed351fd3d5882","mv05d0_sample_seed_sct_v2:0a227ad9f72a632f2bb5659ae17c41e5545031899b78c36770dbc4157311b62c","107aad4fe750c5b3f4156784fd402eb4b8a3ae04e93412ca6468ed5f9fe9180e",10390,384,TRUE,"SRA742961_SRS3565201__20260807__sct.rds",5613306,"42cca4bee5d594ab3693cabc13c8db73fb12bddf7c7add160ec1dad94efd8b0c","built_atomic",35.858925819397,1329246208,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565202",20260807,384,"44015b01cabf4b852315f7c6028c8014c916d4281683dba2cac4c7516c4b43e4","mv05d0_sample_seed_sct_v2:e527a3cdde32105e8701e7386235240aa24334cb0ddaf61c6231bcaa97596d0f","55cb3e6330ddaf472450c26b0d9e1bc89670fb71edc9c58a7f5d70d033c92075",11409,384,TRUE,"SRA742961_SRS3565202__20260807__sct.rds",6016781,"79e5b0853903cb3d6b8aec1ba5e53e496f8b559b2815c2be7f76c91ed8602841","built_atomic",34.3632662296295,1289035776,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565203",20260807,384,"527727bd4ca9d12965cb6848df9c8e845aa862af6fd0fd14bcfe0c1b7e34c7fd","mv05d0_sample_seed_sct_v2:6e5c41048a4861480e707c75d07aea1e0ae2bee63195da19b2c7328d3cca9c91","441d6b2fd8b13844abd7b1e01456e15d289d0938b7070aa2b3b63f21e10cd58a",11234,384,TRUE,"SRA742961_SRS3565203__20260807__sct.rds",7311653,"e93aa1a39914ca6bc242db4de20a6ad379edcb9632cbc88312800b11e1002f8f","built_atomic",34.9208533763885,1391362048,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565204",20260807,384,"f6ed1ff03a8b4ab3f5ad0cdb3df743eee5de569967361c19dd7e25c453e9ae73","mv05d0_sample_seed_sct_v2:1f8d92861dca2c031bdfd2f77dd98aef6eea3fec9a45fa43d543f4f9826a9a9e","c3805f5a7a621745807982ee76a3addde408e49f9a02ff5afcceb1362c9a0fce",11725,384,TRUE,"SRA742961_SRS3565204__20260807__sct.rds",6351248,"737b0c253a2341ed6ec616d80ee1d7f40d66ba8bfe1b3790624fb7ad58c1c4d8","built_atomic",34.6889057159424,1292382208,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565205",20260807,384,"b078971d89b36c835071b075aa3aa73f00879d079a447bb74b686f6173f19892","mv05d0_sample_seed_sct_v2:89910571d8bb264e66a39b062adfd8936d7390d5f6a64264d31ae8ebfd4e82fe","cb0f9dbad17297e1d058110ecf5affb07f4d41c422e4d939fe7a1990f0cec4bc",10855,384,TRUE,"SRA742961_SRS3565205__20260807__sct.rds",6776147,"7718b41f3826a5c512e03ee3f8713ed3b4259afac1cacdd2705233999ae855a6","built_atomic",34.5691359043121,1260404736,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565206",20260807,384,"878d6dd2096ba04fd154bad77e1f421bebcfc2e2b2808d7a1626adfdca1a3217","mv05d0_sample_seed_sct_v2:aa43f54550c0af6cedc27f0f4cdc5b000084e0821f28ddfb8589ca75661ca9f1","19b5da2a3829901e0352fe9b83aac133a270b7091414d6ad3f2bc92d90c08e39",9429,384,TRUE,"SRA742961_SRS3565206__20260807__sct.rds",4598053,"fb1e5ee9923d499a2166beeee1ef4dadc902767df7888c2872f8e8d3915f8569","built_atomic",34.1592135429382,1164550144,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565207",20260807,384,"ca40e4b9da939fb751e4b950e3976d49a61b2933e60dd6e1babfcb9dddfd2137","mv05d0_sample_seed_sct_v2:52585e89a09494128af6ff6cbee682b997a698db92779d608ccc822c65f31e30","c274b3101d218c3bd5e87320f9ead68c66ad567d4f767dc43214a4ca0a934bc7",11467,384,TRUE,"SRA742961_SRS3565207__20260807__sct.rds",6571283,"5fcc50e287fe01ad979d55ae71c81d7d7afef9339e747937a526373aff57d3e0","built_atomic",36.3368747234344,1296183296,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565208",20260807,384,"b1c895d3d3686bb8ed807275de11ae19dddde5ec854cc46eb15620b57404f7c1","mv05d0_sample_seed_sct_v2:f51e27414a9d2e8db259cbfc8530b50b6346ba2b0173d769bedb03c3b77b97b9","dffe446cec720123d05cc1253520b20961c1a626347fd8519ae88547f3e410de",9706,384,TRUE,"SRA742961_SRS3565208__20260807__sct.rds",4704965,"1eba6a6abaeca796502504b04b77aff6c2f97b964ba1beedae46b1c1452ac82f","built_atomic",33.6939079761505,1222238208,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565209",20260807,384,"8e9493534c137dbca09cf8375e5a7b62fbefad25e37c9638ad66da4294bbfdd1","mv05d0_sample_seed_sct_v2:9d5e4dd8f980144898d2387190ddcafdef03217a28158f841d1b1acee2d54281","127815afe3743e01cccfd0bdc3fa54581fdce29842e9018b236b3f734f3fcaea",10720,384,TRUE,"SRA742961_SRS3565209__20260807__sct.rds",5625135,"61c95aaf67e67dbf59de2123a3101a9b8d7e7fb3d26f6d8bb6d221c6ff82e208","built_atomic",34.9112279415131,1221664768,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565210",20260807,384,"d3fd53ed35a3375ed6cff13cd537ab1e981780c604097e08e37f7361a61d0489","mv05d0_sample_seed_sct_v2:42cba31beddae1995f8d6c05bd0dcfed3400ffde07195190a68f0010f3318889","9fe046ec6972f91bb26d05f47f9958ae380c0539d4814c73a584c23aae9fb2b3",12223,384,TRUE,"SRA742961_SRS3565210__20260807__sct.rds",7335042,"cd96e1206cad309eb8d99a5489522a8a7d2005ae3f040045a3055cc2263a58ac","built_atomic",37.5083947181702,1264713728,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565211",20260807,384,"a7de28d57abad9fd78fddfd7be4315d371a0d28a96a806f780999962f0a162b3","mv05d0_sample_seed_sct_v2:254655be0d53c9c4f741bd0edc2e14106a9a72085858929c83327eac413abcfa","fd75b4d0701e5855659f2177b75627f8b970fc043c87e945ac5785f38d26ba89",11586,384,TRUE,"SRA742961_SRS3565211__20260807__sct.rds",7059312,"edee3a4612a4b6c60065851b0d465ae2ff1db97959211af7bb60fa4f87e4a121","built_atomic",34.1656367778778,1313406976,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA850958_SRS4386101",20260807,384,"4f0b91c99b82a48173700e42bae86081713fda377b61f59418fd811c7496c335","mv05d0_sample_seed_sct_v2:95bb69c1caacb89ff502dccdfc32db3b97529f543de916285fae16408583cdf5","aff4fd722de90d041f3130bc50ca528ba467387202fb47c34b5c31eb89fe2a8d",10970,384,TRUE,"SRA850958_SRS4386101__20260807__sct.rds",3560591,"a1edd2817bdca2a8c51c0e9b14ae6f70b19917bb63963fcc634b3dcaa407207b","built_atomic",34.0813055038452,1050017792,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA850958_SRS4386109",20260807,384,"19028f402eb5b7e6087c90e7b604bc3dffe5ebb2243a2209b5baff7e0039967c","mv05d0_sample_seed_sct_v2:bc248bcef6f27f4479d95925f4eb39b4ed8283077d648b417f7d6ca134c5dd39","bc8c663427cea9cda02046b910539d108843ebf04fd39aef39a0391bb156ddad",12532,384,TRUE,"SRA850958_SRS4386109__20260807__sct.rds",4835879,"d9c991e4692c5a4df112fd116faeca38217064c77060721b8b24506778548cdc","built_atomic",34.7479302883148,1073516544,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA850958_SRS4386110",20260807,384,"5c545d8b0e8cfe562c2cb24433fa1b44819af3c05bb6307c412286402c1af7c8","mv05d0_sample_seed_sct_v2:a510175def368d4d9d1ceade564c7a8a9c9d10b5979551ae1285941fa7b598dc","b9c66ce0fcc4441670c636fd78613858329ff4a2b94b8b6cbed34361e531820e",12545,384,TRUE,"SRA850958_SRS4386110__20260807__sct.rds",4774411,"8c867c7beac90af6bdbba405d54db99c9c2e8626b84d661e33b502b7488ab4d7","built_atomic",35.5213377475739,1118928896,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA850958_SRS4386111",20260807,384,"25730957b113f1dddc68382c30c1cd75c66d79ce6f15f0f4cb7d405683bdf8ab","mv05d0_sample_seed_sct_v2:a5767d0262029ed5bc0b24964e8374be0dde536ef3f4f7ae7d18452be5cd2dea","26529142a7e0c2c38c0dd7d286c59dfeab30f02a657c2131844b4ef3294b1204",12279,384,TRUE,"SRA850958_SRS4386111__20260807__sct.rds",4457903,"088f0a8c73928e98da90f7f4a876d05187b4d22ce9ca5073ce4d319abcbce2f6","built_atomic",36.2976787090302,1090236416,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA850958_SRS4386112",20260807,384,"16f7da0da5e59ac0aaebfb645e9042cfa342426f8a6241c2897b0da0bb0101ad","mv05d0_sample_seed_sct_v2:4ee2e2a5a7cbe05376995a0bfb7ac9b04c116b83e07f3cedefd457b57955993f","82f9ef03f3ae3127aa31c68733730c5cb892e82470005097297285c6841bb314",12376,384,TRUE,"SRA850958_SRS4386112__20260807__sct.rds",4352337,"607c19ad95689aab9308e0fa3f5ed859f47430ea6eb8dc4109e09d5cd67a1049","built_atomic",35.2548065185547,1145774080,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA850958_SRS4386113",20260807,384,"b1295eb853f3fea17988f0dd7190ae69ec7f8d334a1ed1d3f5a4af6c093858ca","mv05d0_sample_seed_sct_v2:800337edd612924a303b342a8cfec866ae11b39e4e71e55cca39b7fbc1ffb9c0","4da94b93ada3cb97450733ccf094dab27b7c64df8a4638f2b845aa2420b65c59",11865,384,TRUE,"SRA850958_SRS4386113__20260807__sct.rds",4129397,"9b91f9672027f726718a303008649a30f65808f18d0bee2dcdcdc6f9151d3a38","built_atomic",34.1257717609406,1047789568,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279684",20260808,384,"3694c7c14af8c9e285ade1bbe1e439ba7298392c803cdd802cf5b2325539f4af","mv05d0_sample_seed_sct_v2:016d504375596d6925fc0c128b3b54852daecaf4da6106cfa3350e8fa53cdada","e3b5037a7e2912b9993d594aac3bce38f5fca6d1ff1dbf10e9e08b8c37186f4c",13349,384,TRUE,"SRA701877_SRS3279684__20260808__sct.rds",8356853,"9937329ce28bbde83630294306afc8074558f21ceaa0ee508e8b5dce8448c1c9","built_atomic",35.5128922462463,1203851264,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279685",20260808,384,"762b373ea196c2155b2cea19f5c49b245f6317cc400048e626dbf7b297583eea","mv05d0_sample_seed_sct_v2:324a7e5078a224baee53fc08834a58e397f828b99e778e8b08a5bd6ed8acb8b1","a9917ca4850c58e095127e24f249492ccd9a0a95cc3dc5f06a06c487154315f7",13114,384,TRUE,"SRA701877_SRS3279685__20260808__sct.rds",8561027,"cc879d15889b35066b4c40532ef6f06677b8b95dd096a6c8728ee4f91e888ee9","built_atomic",35.4685940742493,1178087424,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279686",20260808,384,"94e7187e753f626dd6b9ce0f411745b0775c90ac2317348f4008401b3dc721bf","mv05d0_sample_seed_sct_v2:2bc5a4290e2bc7731424ce1e176261cf9af6d2708897352cae2cbd5e07d27c7c","410f3db311ba6413f241f978f3bbf5614b938247e372ee02355ecac0a95e8f37",14100,384,TRUE,"SRA701877_SRS3279686__20260808__sct.rds",10456940,"6ad8f92ceca170273b4fa4970423370d8d288af87d24c68a6114ff22a7747b41","built_atomic",37.6809632778168,1268248576,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279687",20260808,384,"6c29c3acc86c1d798892d1ddba20645ac1097c7bcf894b7a740583b0fb27c78c","mv05d0_sample_seed_sct_v2:e08a9fb65c2c7a6b5be566bf1b88547ee1a96943c569be3dfdf20d8a454453fd","5635587de0bf4003ceb32886ed702895ecb34d21d9c5a07d507762bb5529dfcd",14570,384,TRUE,"SRA701877_SRS3279687__20260808__sct.rds",11214378,"6dec711dcb9607032243e4a3e561441a37a7ef0a8fa2bf99fcdd4542f53edb45","built_atomic",35.8878724575043,1249554432,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279688",20260808,384,"31307205dd9e6dfce3ccea588456b854da9feabe81f1dab538c088f8f6ede02b","mv05d0_sample_seed_sct_v2:5d2bec51d9d1d7279253b29f0187030016b0e94b031d441dbfc9e7d24bb7df4d","60d57b797474c041466e63efa0b70698dd3a2abda4b9e78ce12e086476c26407",12700,384,TRUE,"SRA701877_SRS3279688__20260808__sct.rds",7283840,"a8eb15460943f61c7882f63fa7fb03ce94dc8604d65b4724e6d4208d21a3f72d","built_atomic",36.0136787891388,1127469056,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279689",20260808,384,"e24bdd076dc2fccc5ea97bc6f925a27f56dcc35f826b770d8fbf5f9a0a4962e5","mv05d0_sample_seed_sct_v2:ae1d6f0a1c1adf4cfdf03346594b68af4de5240ab9de9f9b021a93f980932f86","15b875d3d012637bcf548eacb8e06bebfbb54d37c29d34fa03ddcf67f549d111",15043,384,TRUE,"SRA701877_SRS3279689__20260808__sct.rds",11514673,"c0a0179f623fe6cf878512077e8562ca13c68dcc089472a7ae341e3a00ec0fdd","built_atomic",37.5655105113983,1249763328,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279690",20260808,384,"3d0b6ce676221004cbaa7034f4f85694e72bd886601fe24dac14ce62ecaebcf4","mv05d0_sample_seed_sct_v2:9d9299f72f8ba17546c0dc072f7e52419eeb0d50dd647c146aad009db4fa664e","e3e139e18f3159d3f4c05f34298061ce13fa42bf75c37bad87204a79631f41cb",14582,384,TRUE,"SRA701877_SRS3279690__20260808__sct.rds",10671899,"9e2496de8fa19fb7b73201e6a2e97b44859b141c4e51dfb6eb395c0149b8a0c0","built_atomic",38.6031234264374,1331154944,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279691",20260808,384,"a0fb35084291d3a78696c1a015864fae2d1d6645b8853a2de211e19fc2ac7875","mv05d0_sample_seed_sct_v2:06e61831e3008044e6c2686bbd1509daa0740a5e4c20045609b9278de993136a","43b896e01946f7073f846f5b4a0253fa27cfd3d4d78e5496b5aed58ed29100e3",14568,384,TRUE,"SRA701877_SRS3279691__20260808__sct.rds",9490979,"56c1158aa081f34c5c3fa01ff1a2973f4c5cf8be049b79d633441fb2ccd9c894","built_atomic",37.1095576286316,1174560768,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279692",20260808,384,"59653b87fb3fb77f52e889a63f7d605524c12a26eaf704464a4dd99471e77e6e","mv05d0_sample_seed_sct_v2:d543f694e763e9d8ff3219f2054eda04a9bfdf48fd24d789be5016903f28c681","b5dbf4d238ec40e6ebbafd79ca212d5ee09044aae94c120f99507328460c7961",14871,384,TRUE,"SRA701877_SRS3279692__20260808__sct.rds",10448230,"551c35f24a275a8696dc91a674dc2dfe43fb6ddc18aebab197f63bc21df16518","built_atomic",36.9929320812225,1299546112,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279693",20260808,384,"55b3b9d8491f4a53cdfb83ef7a664450cebabdac7e7de42c1cf3952d0c075166","mv05d0_sample_seed_sct_v2:bd9378ab801207ae64c59527f6306e4af6546ed83f406ae9f868c92a7ed96ede","05699757b43ac77d08ec7edc5167af84ea11b929b04b68ab5dfa57deebe42556",13321,384,TRUE,"SRA701877_SRS3279693__20260808__sct.rds",8793269,"5e794ae3ee1d34c90da2fd7bd3c2c4bc240f9644c184a0b8d59825ff0aebce1c","built_atomic",35.8948564529419,1279795200,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279694",20260808,384,"99ae97ff9460d914e1f06e961e1223145b68ba3102c768666cd83c1df6cf7d51","mv05d0_sample_seed_sct_v2:bffb61ceb71e8fc02dbc43719177df218e0bdce5ebd078a62c89f296e7a6bb68","80544331cbe38d8e25d4bdcf50569f69496de6d116ac16f1612d054996b7414b",11426,384,TRUE,"SRA701877_SRS3279694__20260808__sct.rds",6422418,"ee8fb5b38d013228dc5c7e76112453035081b635c33b874ba0525834c29f6e06","built_atomic",34.4980297088623,1100107776,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA701877_SRS3279695",20260808,384,"96060a6207c35ba4aa26d3cc205f9c78ae89998be8db6cb37274f4ec7c0847ca","mv05d0_sample_seed_sct_v2:75ad498bb73654f77a4c8654dded10b3d7491f538a77a6ec7f904b7e3595f109","13d6d9d1c677f0723b7863f5c026c473bfcfe479047548e64f192c5cc086ad2e",13380,384,TRUE,"SRA701877_SRS3279695__20260808__sct.rds",9194916,"e1fb8eac51ccefc79038b7dc9fb5d73897707383bf27da08b5b222fa0d080816","built_atomic",35.1888406276703,1242038272,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565195",20260808,384,"50c0f0cb7c394a0d4e03bcec9dff5463cb71197d06fcbfc5ed4a2319aa858dc1","mv05d0_sample_seed_sct_v2:cd5cced6a74368682e433c13ae5cb67adaec15df7cc63a19c1f86003111d52b4","f3b9627fe362f7ccd92232fe1767122fce07edf94b249528c851618d9250d8c3",10557,384,TRUE,"SRA742961_SRS3565195__20260808__sct.rds",5895342,"3e11e24077880584b9c4b6dc18cfdf8db7b0021f682aef3a35cc714005720551","built_atomic",33.7447395324707,1307885568,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565196",20260808,384,"6c8272b6e5a79b506c08b913d7bf17b69bef2cfa880a14faf8e3ce9413ed9527","mv05d0_sample_seed_sct_v2:1fce1f1f8c61abe37433091c84e300750a82d3fce355211a4169ae757aef0b90","a7c62bbccf9dcb15d0e2159533d90837659e724dbc667d87589e26331752fd66",10453,384,TRUE,"SRA742961_SRS3565196__20260808__sct.rds",6340697,"cb08084f6d96189e2db092c5883d1d2ef038df259521c5ed1ad79a4ccb75a1de","built_atomic",34.3811943531036,1518645248,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565197",20260808,384,"ab37aa09148f602b3c4759e108280e91a3a1c4bbbc192c04133b43c70dca56c2","mv05d0_sample_seed_sct_v2:55bf5f06086698aaa34a53b20759e1c1e5a8733559e305c7d1592b53d3b6894e","3c3e870cf8665e20d6080883f62a430c12ad13413c66b75278199fe42f07496b",9649,384,TRUE,"SRA742961_SRS3565197__20260808__sct.rds",5565375,"9c0e3c817112adac26045bad4c250f78249d77016758422c0b8446b3b878dd45","built_atomic",35.8384330272675,1605468160,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565198",20260808,384,"15096f28906a40ecf8fa1bacd97d3821aa2e2eea9145846c952530c2ae9131db","mv05d0_sample_seed_sct_v2:d673225493daa97a1a00b95e9bec7d598889fb46a127b8939391a6456cb5d760","01bf45e9923cd678f7569e461efa3f4c18dea51669518faf9fd0f5da0eca96ee",10156,384,TRUE,"SRA742961_SRS3565198__20260808__sct.rds",5527694,"dbe11de2926460a3119c15e61b509665d8e98e5093ae293cc96a064c2f579266","built_atomic",36.0639069080353,1269157888,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565199",20260808,384,"13cf98d34b4f9341063b081a2b6b9b40370d0b2a4badfd972a76a7d0a6e25e9a","mv05d0_sample_seed_sct_v2:0c7adfb639a1d55ab749967489dfee7996041086aa781264a187511bf90a16ab","9a7db2f5cab69e093a188b314457c5da9bb7d34ff832fb5a89243182e8ffe868",10713,384,TRUE,"SRA742961_SRS3565199__20260808__sct.rds",4876325,"8e7e3be2acc0e99039c43c66ed329f6747b95ce2331f9bf080f3555c2e069d0b","built_atomic",34.0422480106354,1378185216,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565201",20260808,384,"6bb4f2325937cb638eb2da58822503ee6bb1200a0a4b8a155f9c49fc7a831593","mv05d0_sample_seed_sct_v2:89b92f712ff0522ffb278ee12d90eabb60ec1f5f66f373e3b0da45b34f1cb4be","51e793cc530ff2b25875ba4f1edea0025c45906d72e461cde73e75ce819424be",10474,384,TRUE,"SRA742961_SRS3565201__20260808__sct.rds",5585697,"4e76c74faf5b48168370423e377e9898c0fa2d7d14ae6855a973e0a3028a8e67","built_atomic",35.6149127483368,1353199616,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565202",20260808,384,"a03c96b8ea03ed84192c7a9931e0913d0fde100a7bf8fb03c6dc0fa926db5eb8","mv05d0_sample_seed_sct_v2:6c4e64dfee8ba9d774db7f452fa85cb3cca51d3f81b3d46732bc5f41367a8cbe","0318a1a2e97ae8dff6a85deaf1959d625805698f007b380b5e0655115c0f1211",11516,384,TRUE,"SRA742961_SRS3565202__20260808__sct.rds",6141663,"40af63cac03736faaf65db477c91b21c45c54b6194cd861df78890cbff9e2a04","built_atomic",36.1429734230042,1218887680,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565203",20260808,384,"d28b0decf2146b553c31b289d37765852bbb1d67b0437edc07c4ac10b12503d4","mv05d0_sample_seed_sct_v2:6072d445ab99d517acedc2c5c7f032e05ec86f7944796fbf77cf97996b93e2b8","3006e4c821f27af90bcb3164e7d8f5385107a4c79f7f1d10d4f3e35e3e0697d2",10986,384,TRUE,"SRA742961_SRS3565203__20260808__sct.rds",7320896,"5d97e6726277ad06d49cf91f7cf0189575683c8ffc42dcff8bbab4684403807b","built_atomic",34.5913007259369,1343041536,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565204",20260808,384,"8f97d56043f9c45fc214069b7180efb1aeea6b9dead16879dcdf0de6eba4d6d6","mv05d0_sample_seed_sct_v2:d1b1837b5337d13b49e134acd6886bc4f8e885fd42974e47963f923a4e98f67e","d6ff6effabf06fe07d3b3d71f975214b3e1ebe168ecc3b5d4502629212054ad5",11632,384,TRUE,"SRA742961_SRS3565204__20260808__sct.rds",6264947,"224b24ca2e10d5d5cc7836051ae71d6a163d62c4999c407025d7606176d61e51","built_atomic",35.6558969020844,1301417984,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565205",20260808,384,"2eb2ee9e7ec60a9ec140ccecb2fb2d6bce9d036bd15100daa2531a6ee6acd74e","mv05d0_sample_seed_sct_v2:f695ea1adbd5873326c3b8c612188b42f7f1f997311b18abb88000726c1d656f","91169ad85770c66f157d6794d511a5cc171be4d5299e3cdac41a3af377619d8b",11053,384,TRUE,"SRA742961_SRS3565205__20260808__sct.rds",6715168,"955de6d9deb2e5d550d18f3d8d8d418673c1a8149417a8e2b90cd2be54b8d513","built_atomic",35.2132928371429,1301147648,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
"mv07f_sct_production_v1","SRA742961_SRS3565206",20260808,384,"6371e8f237e824a8c8316ef2f8e3f5196ca8ff77e05790737c040f173d5e65ac","mv05d0_sample_seed_sct_v2:06e83d50adf660b3395fe134beaea606b3dccf2b492acf1ae35ba18feda8f677","949529f889b348161521395f502f362bdc3870a95654c0dd705905244adabc42",9461,384,TRUE,"SRA742961_SRS3565206__20260808__sct.rds",4605223,"bddff6ccf60073071234b6c7a95a5eac02d0411404e64b208a98a88da071de5f","built_atomic",34.1898148059845,1201410048,"5.3.0","0.4.1","1.7.3","R version 4.4.1 (2024-06-14)","closed",FALSE
