"contract_id","cache_kind","sample_id","seed","private_cache_file","private_cache_bytes","private_cache_sha256","payload_sha256"
"mv07f_cache_manifest_v1","sct","SRA742961_SRS3565198",20260809,"SRA742961_SRS3565198__20260809__sct.rds",5549841,"e1bbff11d3db5726e1353579b04572340eea0ff78b74423b1b811ef2a9c20184","2109b5668c28f3dc66f0f11e6ff71876507b660fac5cfa47e587d904300ade0c"
"mv07f_cache_manifest_v1","sct","SRA742961_SRS3565199",20260809,"SRA742961_SRS3565199__20260809__sct.rds",4832983,"d37fcc47f79636fa98b5c19219f38f0e0f6d23bda242ba162f53fd001fb350f6","3ed4a9b5bd1946b948547d817f29095aa0d586d987759b0bca4e1f91c4381376"
"mv07f_cache_manifest_v1","sct","SRA742961_SRS3565201",20260809,"SRA742961_SRS3565201__20260809__sct.rds",5602016,"bd466a2365c7612cd124ae742ce0069ef6c7f5d63b26cee9f353166f15d138c5","d93462bfe049249acdafd8cf700f549615312312fbbce049ca3aabcaeb193030"
"mv07f_cache_manifest_v1","sct","SRA742961_SRS3565202",20260809,"SRA742961_SRS3565202__20260809__sct.rds",5958635,"2867e166cab03711b9d87d12d3cbc83a1fa8975e81585bed95cd193f04506a62","24b85bdc12bdccc9c1ab4d9e1943cf601d521bb8f5e0ee52052e840c13be1ef0"
"mv07f_cache_manifest_v1","sct","SRA742961_SRS3565203",20260809,"SRA742961_SRS3565203__20260809__sct.rds",7340221,"749581d8ce8457468f0944a714755c667655cb0e8c5f01d33a9566a7976b4261","c938fe9f45b423df0c27771e76c5a9e8ad27d64aa1e95ec1d3191a0a334a5215"
"mv07f_cache_manifest_v1","sct","SRA742961_SRS3565204",20260809,"SRA742961_SRS3565204__20260809__sct.rds",6632121,"ac85a911a6839082fb4eb6c8e657942c1b71d7209ff4f5a1e94a29d919b78110","fea5d2676b79b24a0fa7aac7b80fc3ee2259c6f987ec21d67723a445aca9aef0"
"mv07f_cache_manifest_v1","sct","SRA742961_SRS3565205",20260809,"SRA742961_SRS3565205__20260809__sct.rds",6729859,"622f74d8c0b5de81c6e2e279b03fb25f5dfa85e2c43f7aca09c2b3b4e94fa115","373793814293637859e454c81de5e7988911d9fdae6b5d37d256bdcee79bf624"
"mv07f_cache_manifest_v1","sct","SRA742961_SRS3565206",20260809,"SRA742961_SRS3565206__20260809__sct.rds",4538514,"9c9b14460f980ad4851f1a89aaa428933f31421677b82efeb3b3f47c3dfff69b","1083acd78780f2b8ebbcf882531cc466dfab6f77ee66c8dcd8c222fb0e4a0b80"
"mv07f_cache_manifest_v1","sct","SRA742961_SRS3565207",20260809,"SRA742961_SRS3565207__20260809__sct.rds",6566380,"80c3b5374803342727afac23727ae343050b58b92eb4a09a0df851d20efbaa5b","e31103e92d9b583c811e2efd7c0777b62a33db4f529e5dd042842bc40332351e"
"mv07f_cache_manifest_v1","sct","SRA742961_SRS3565208",20260809,"SRA742961_SRS3565208__20260809__sct.rds",4629838,"98f6cfa8d6bf2b47bc9a4bcf228cae6ef7c50ec2ccee39ae73ee9be7cbdb1a2f","b57f91906746e7bceeb20832c7c1d5105fcffb7fd508cb418f83685f07be1162"
"mv07f_cache_manifest_v1","sct","SRA742961_SRS3565209",20260809,"SRA742961_SRS3565209__20260809__sct.rds",5602416,"d03e84f1fc3b0eec60107dbc4a790bd68896bf892d4fa012068599c384353bed","63eba3b088231ed5e69e2e189ab59d1955f74e23cf9ad0b3be0a540da909e114"
"mv07f_cache_manifest_v1","sct","SRA742961_SRS3565210",20260809,"SRA742961_SRS3565210__20260809__sct.rds",7281078,"7a6b0659019cc9bbf9c8b84c34d4b5da9fba87d7efcd1f0152c7bf301e2a4477","d3f1ae227cff084f138b46f72498db8e29da279ef53fd506bc9b46adb47a43f9"
"mv07f_cache_manifest_v1","sct","SRA742961_SRS3565211",20260809,"SRA742961_SRS3565211__20260809__sct.rds",7363781,"6cdd083da4e9cf704f4bd7a85147e73f98f55bbdfa9529123d6533db23807de5","c48bfff4c62baa401b902197f3e355f38cfef583b22f4bc8a9630d75d358f7b6"
"mv07f_cache_manifest_v1","sct","SRA850958_SRS4386101",20260809,"SRA850958_SRS4386101__20260809__sct.rds",3584462,"df934ef1c4620d2861c11b6172a108cc1661d7d2d64d96895879d38743aff147","8804c5d31ca59f72d282532ca87e1932d155086c08790dbe4657bf84b88d4c96"
"mv07f_cache_manifest_v1","sct","SRA850958_SRS4386109",20260809,"SRA850958_SRS4386109__20260809__sct.rds",4559933,"546cd1dd9797ebf88d3b8aeb1f0bd85fe97d4d4a3550bcda7ca8d368b9076b11","c09cb08c078492c2993f197f72c4b64a47c067a6a55cda9d4b26c18344bccca1"
"mv07f_cache_manifest_v1","sct","SRA850958_SRS4386110",20260809,"SRA850958_SRS4386110__20260809__sct.rds",4860954,"17e075a883464a2f7a8678cb7cd6ec17fabd5e82579c1175ad8c9d804cd09e1c","13290eb92233708c16db590151778311258b1483c603a2c5f330eafff6523139"
"mv07f_cache_manifest_v1","sct","SRA850958_SRS4386111",20260809,"SRA850958_SRS4386111__20260809__sct.rds",4462208,"62330a40a9664d541fa0cb6e83b10bb974cfee2976edd6c27273b09e201b0d55","31361e8d413a026599b58d41e9d6cdf2817a9fb98cca728c1ccfd4fb9f52d706"
"mv07f_cache_manifest_v1","sct","SRA850958_SRS4386112",20260809,"SRA850958_SRS4386112__20260809__sct.rds",4323548,"49b0cb1319cbcce389c9408281dd7ac502392b0a03df8779c5ad42f1509c536a","ee2988942f4a1c552215b1e862195485816e95bcf60d5239b15540fadce57189"
"mv07f_cache_manifest_v1","sct","SRA850958_SRS4386113",20260809,"SRA850958_SRS4386113__20260809__sct.rds",4124185,"eb7cf24c0c5e35510c20eed82a616fbe6d562d2d41f62c6170b05b3dbe700f14","62aaf434f2bcba3014813b858fa9054c81767391f0ab6aa9f5cfbf8094f542a1"
