"contract_id","axis_order","sample_id","seed","selected_cells","outcome_label_state","biological_outcomes_computed"
"mv07e_sample_seed_axis_v1",568,"SRA742961_SRS3565207",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",569,"SRA742961_SRS3565208",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",570,"SRA742961_SRS3565209",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",571,"SRA742961_SRS3565210",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",572,"SRA742961_SRS3565211",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",573,"SRA749327_SRS3693910",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",574,"SRA749327_SRS3693911",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",575,"SRA749327_SRS3693912",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",576,"SRA749327_SRS3693913",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",577,"SRA760933_SRS3693061",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",578,"SRA779509_SRS3805245",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",579,"SRA779509_SRS3805246",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",580,"SRA779509_SRS3805247",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",581,"SRA779509_SRS3805248",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",582,"SRA779509_SRS3805249",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",583,"SRA779509_SRS3805250",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",584,"SRA779509_SRS3805251",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",585,"SRA779509_SRS3805252",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",586,"SRA779509_SRS3805253",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",587,"SRA779509_SRS3805254",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",588,"SRA779509_SRS3805255",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",589,"SRA779509_SRS3805256",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",590,"SRA779509_SRS3805257",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",591,"SRA779509_SRS3805258",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",592,"SRA779509_SRS3805259",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",593,"SRA779509_SRS3805260",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",594,"SRA779509_SRS3805261",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",595,"SRA779509_SRS3805262",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",596,"SRA779509_SRS3805263",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",597,"SRA779509_SRS3805264",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",598,"SRA779509_SRS3805265",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",599,"SRA779509_SRS3805266",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",600,"SRA779509_SRS3805267",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",601,"SRA779509_SRS3805268",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",602,"SRA779509_SRS3805269",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",603,"SRA784242_SRS3822680",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",604,"SRA784242_SRS3822682",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",605,"SRA784242_SRS3822683",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",606,"SRA784242_SRS3822686",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",607,"SRA826293_SRS4181123",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",608,"SRA826293_SRS4181124",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",609,"SRA826293_SRS4181125",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",610,"SRA826293_SRS4181126",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",611,"SRA826293_SRS4181127",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",612,"SRA826293_SRS4181128",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",613,"SRA826293_SRS4181129",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",614,"SRA826293_SRS4181130",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",615,"SRA850958_SRS4386101",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",616,"SRA850958_SRS4386109",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",617,"SRA850958_SRS4386110",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",618,"SRA850958_SRS4386111",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",619,"SRA850958_SRS4386112",20260809,384,"closed",FALSE
"mv07e_sample_seed_axis_v1",620,"SRA850958_SRS4386113",20260809,384,"closed",FALSE
